  Ls Hgt   Lat     UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
  30 145 -62.50   -1.5  58.9 18.3  83.6 15.4  -46.6 191.5 23.2  24.2 22.0
  30 150 -62.50   -2.3  57.9 18.2  84.9 15.3  -44.3 192.8 23.2  26.0 22.2
  30 155 -62.50   -2.7  57.2 18.1  85.7 15.3  -42.6 193.5 23.2  27.6 22.4
  30 160 -62.50   -3.0  56.6 18.1  86.2 15.2  -41.4 193.9 23.1  29.1 22.5
  30 165 -62.50   -3.2  56.2 18.0  86.3 15.2  -40.5 194.1 23.1  30.3 22.5
  30 170 -62.50   -3.3  56.2 18.0  86.3 15.2  -39.9 194.1 23.1  30.3 22.5
  30 175 -62.50   -3.4  56.2 18.0  86.3 15.2  -39.4 194.1 23.1  30.3 22.5
  30 180 -62.50   -3.5  56.2 18.0  86.3 15.2  -39.1 194.1 23.1  30.3 22.5
  30 185 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.8 194.1 23.1  30.3 22.5
  30 190 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.7 194.1 23.1  30.3 22.5
  30 195 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.6 194.1 23.1  30.3 22.5
  30 200 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.5 194.1 23.1  30.3 22.5
  30 205 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.5 194.1 23.1  30.3 22.5
  30 210 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.5 194.1 23.1  30.3 22.5
  30 215 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.5 194.1 23.1  30.3 22.5
  30 220 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.5 194.1 23.1  30.3 22.5
  30 225 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.5 194.1 23.1  30.3 22.5
  30 230 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.5 194.1 23.1  30.3 22.5
  30 235 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.5 194.1 23.1  30.3 22.5
  30 240 -62.50   -3.5  56.2 18.0  86.3 15.2  -38.5 194.1 23.1  30.3 22.5
  30  80 -57.50   80.0  16.1 17.2  43.7 19.8    2.7  43.9 22.9  54.2 22.7
  30  85 -57.50   82.6  10.1 17.2  56.1 19.8    7.7  49.2 22.9  62.8 22.7
  30  90 -57.50   86.0   7.3 20.3  62.7 19.2   13.0  51.6 23.7  66.6 22.0
  30  95 -57.50   88.0  15.4 24.2  64.3 18.4    5.2  42.6 23.9  79.1 21.0
  30 100 -57.50   90.8  25.2 24.5  66.4 17.6  -18.0  35.4 23.9  88.7 20.1
  30 105 -57.50   82.4  31.2 22.2  60.9 17.3  -47.8  48.9 24.2  78.7 19.3
  30 110 -57.50   58.4  48.3 20.6  56.8 17.1  -72.9  76.7 24.2  67.4 18.4
  30 115 -57.50   32.5  62.3 20.1  57.7 16.8  -80.9 106.0 24.2  50.4 17.8
  30 120 -57.50   11.3  67.9 19.7  61.1 16.5  -75.6 130.5 24.0  30.4 17.4
  30 125 -57.50   -4.0  68.0 19.4  65.9 16.1  -67.2 149.4 23.9  13.0 17.3
  30 130 -57.50  -13.7  65.8 19.1  70.8 15.9  -60.3 163.1 23.7   9.6 12.4
  30 135 -57.50  -19.0  63.2 19.0  74.9 15.7  -55.8 172.3 23.6  16.3 11.3
  30 140 -57.50  -22.0  61.2 18.8  77.7 15.5  -53.0 178.1 23.6  23.4 23.0
  30 145 -57.50  -23.6  59.7 18.7  79.5 15.4  -51.3 181.4 23.5  28.6 22.8
  30 150 -57.50  -24.6  58.7 18.6  80.4 15.3  -50.2 183.2 23.5  32.1 22.7
  30 155 -57.50  -25.2  58.0 18.6  80.9 15.3  -49.6 184.0 23.5  34.5 22.7
  30 160 -57.50  -25.6  57.5 18.5  81.0 15.3  -49.2 184.3 23.5  36.0 22.7
  30 165 -57.50  -25.8  57.1 18.5  81.0 15.2  -49.0 184.3 23.5  37.0 22.6
  30 170 -57.50  -26.0  57.1 18.5  81.0 15.2  -48.9 184.3 23.5  37.0 22.6
  30 175 -57.50  -26.1  57.1 18.5  81.0 15.2  -48.8 184.3 23.5  37.0 22.6
  30 180 -57.50  -26.1  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 185 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 190 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 195 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 200 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 205 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 210 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 215 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 220 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 225 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 230 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 235 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30 240 -57.50  -26.2  57.1 18.5  81.0 15.2  -48.7 184.3 23.5  37.0 22.6
  30  80 -52.50   70.1  19.2 16.5  40.9 19.6    5.7  52.0 22.4  47.8 22.4
  30  85 -52.50   72.8  12.6 16.5  54.2 19.6   12.1  55.2 22.4  57.7 22.4
  30  90 -52.50   76.6   3.4 15.7  66.4 19.2   16.1  49.1 22.8  64.5 21.9
  30  95 -52.50   78.8  11.0 26.7  71.6 18.5    9.1  33.4 22.8  75.4 21.0
  30 100 -52.50   78.5  22.3 25.3  71.2 17.9  -14.5  20.6 22.1  83.9 20.1
  30 105 -52.50   69.7  29.7 22.8  65.5 17.4  -45.2  25.4 23.0  76.4 19.2
  30 110 -52.50   44.4  46.6 21.0  60.8 17.1  -70.5  46.5 24.0  68.3 18.3
  30 115 -52.50   16.0  62.7 20.3  59.0 16.8  -81.1  73.6 24.3  57.4 17.6
  30 120 -52.50   -5.6  71.3 20.0  58.9 16.5  -77.7 100.2 24.3  42.7 16.9
  30 125 -52.50  -20.3  73.6 19.8  61.2 16.2  -70.4 121.8 24.2  28.7 16.2
  30 130 -52.50  -29.4  72.4 19.6  64.7 15.9  -63.8 137.6 24.0  18.2 15.0
  30 135 -52.50  -34.6  70.3 19.5  68.0 15.7  -59.2 148.3 23.9  16.0 13.4
  30 140 -52.50  -37.6  68.4 19.4  70.4 15.6  -56.2 155.2 23.8  17.5 12.6
  30 145 -52.50  -39.3  66.8 19.3  71.8 15.5  -54.4 159.3 23.8  19.6 12.1
  30 150 -52.50  -40.4  65.7 19.2  72.5 15.4  -53.3 161.7 23.7  21.6 11.8
  30 155 -52.50  -41.0  64.8 19.2  72.8 15.4  -52.6 162.9 23.7  23.0 11.6
  30 160 -52.50  -41.4  64.1 19.2  72.9 15.4  -52.2 163.5 23.7  24.0 11.5
  30 165 -52.50  -41.7  63.7 19.1  72.8 15.3  -51.9 163.8 23.7  24.6 11.4
  30 170 -52.50  -41.9  63.7 19.1  72.8 15.3  -51.8 163.8 23.7  24.6 11.4
  30 175 -52.50  -42.0  63.7 19.1  72.8 15.3  -51.7 163.8 23.7  24.6 11.4
  30 180 -52.50  -42.1  63.7 19.1  72.8 15.3  -51.6 163.8 23.7  24.6 11.4
  30 185 -52.50  -42.2  63.7 19.1  72.8 15.3  -51.6 163.8 23.7  24.6 11.4
  30 190 -52.50  -42.2  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30 195 -52.50  -42.2  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30 200 -52.50  -42.3  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30 205 -52.50  -42.3  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30 210 -52.50  -42.3  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30 215 -52.50  -42.3  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30 220 -52.50  -42.3  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30 225 -52.50  -42.3  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30 230 -52.50  -42.3  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30 235 -52.50  -42.3  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30 240 -52.50  -42.3  63.7 19.1  72.8 15.3  -51.5 163.8 23.7  24.6 11.4
  30  80 -47.50   59.0  21.7 16.9  39.3 19.4    7.3  54.6 22.2  43.5 22.1
  30  85 -47.50   62.0  14.8 16.9  52.0 19.4   12.9  57.6 22.2  52.4 22.1
  30  90 -47.50   66.5   4.3 11.1  66.9 19.0   14.9  47.1 22.0  61.2 21.7
  30  95 -47.50   69.6  11.8 28.8  75.3 18.6    8.0  29.2 21.4  69.8 21.0
  30 100 -47.50   67.1  21.1 26.1  74.3 18.0  -13.0  16.3 19.8  74.1 20.2
