  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
 180 210  12.5 172.24  8.10 11.4 14.43 16.8 3.852E-08  28.66  28.1  49.20  15.1 6.676E-13  14.32  32.3  22.61  14.5
 180 215  12.5 172.24  8.10 11.4 14.43 16.8 2.935E-08  28.66  28.1  49.20  15.1 4.882E-13  14.32  32.3  22.61  14.5
 180 220  12.5 172.25  8.10 11.4 14.43 16.8 2.249E-08  28.66  28.1  49.20  15.1 3.594E-13  14.32  32.3  22.61  14.5
 180 225  12.5 172.25  8.10 11.4 14.43 16.8 1.744E-08  28.66  28.1  49.20  15.1 2.681E-13  14.32  32.3  22.61  14.5
 180 230  12.5 172.25  8.10 11.4 14.43 16.8 1.367E-08  28.66  28.1  49.20  15.1 2.021E-13  14.32  32.3  22.61  14.5
 180 235  12.5 172.25  8.10 11.4 14.43 16.8 1.093E-08  28.66  28.1  49.20  15.1 1.554E-13  14.32  32.3  22.61  14.5
 180 240  12.5 172.25  8.10 11.4 14.43 16.8 8.903E-09  28.66  28.1  49.20  15.1 1.217E-13  14.32  32.3  22.61  14.5
 180  80  17.5 138.02 14.88 14.4 21.86 11.5 2.707E-02  17.92  11.5  25.53  11.7 1.044E-06   8.40  11.8  10.31  11.8
 180  85  17.5 133.42 12.88 14.4 23.47 11.5 1.380E-02  21.98  11.9  33.55  11.7 5.520E-07  14.82  11.8  19.94  11.8
 180  90  17.5 127.46 12.40 14.9 23.30 11.4 6.851E-03  25.74  12.3  42.28  11.7 2.874E-07  22.33  12.5  31.65  11.8
 180  95  17.5 122.98 10.27 15.4 19.97 11.2 3.287E-03  33.01  13.0  59.66  11.6 1.430E-07  31.17  12.8  45.31  11.7
 180 100  17.5 121.98  3.95 16.1 12.03 22.8 1.552E-03  36.21  13.4  67.11  11.5 6.788E-08  39.63  12.8  59.48  11.6
 180 105  17.5 124.74  3.48 22.9  4.00 21.6 7.386E-04  41.04  14.1  77.66  11.4 3.138E-08  45.50  12.7  71.67  11.5
 180 110  17.5 129.54  7.09 22.4  4.38 17.8 3.594E-04  42.40  14.4  79.79  11.4 1.463E-08  47.58  12.6  80.63  11.5
 180 115  17.5 136.11  7.34 22.7 10.24 17.3 1.809E-04  41.67  14.8  75.63  11.3 6.981E-09  46.86  12.9  85.55  11.4
 180 120  17.5 144.37  5.78 23.6 14.13 17.2 9.469E-05  39.96  14.9  70.56  11.3 3.431E-09  44.79  13.2  85.31  11.3
 180 125  17.5 152.60  3.74 24.4 15.68 17.1 5.162E-05  37.94  15.0  64.72  11.3 1.756E-09  41.76  13.3  80.68  11.3
 180 130  17.5 159.41  1.64 26.2 15.92 17.0 2.914E-05  36.26  15.1  59.15  11.4 9.403E-10  38.57  13.4  73.70  11.3
 180 135  17.5 164.40  2.16 13.4 15.74 17.0 1.689E-05  35.00  15.1  53.87  11.5 5.232E-10  36.58  13.5  66.40  11.3
 180 140  17.5 167.82  3.93 12.6 15.54 17.0 9.996E-06  33.88  15.1  48.56  11.5 2.995E-10  35.99  13.5  59.58  11.4
 180 145  17.5 170.10  5.23 12.5 15.41 17.0 6.023E-06  32.72  15.0  43.27  11.7 1.750E-10  36.18  13.4  53.29  11.4
 180 150  17.5 171.59  6.02 12.4 15.35 16.9 3.685E-06  31.31  14.9  38.05  11.8 1.040E-10  36.51  13.3  47.49  11.4
 180 155  17.5 172.55  6.48 12.4 15.35 16.9 2.290E-06  29.23  14.8  32.88  12.0 6.271E-11  36.47  13.2  42.01  11.5
 180 160  17.5 173.14  6.73 12.4 15.39 16.9 1.447E-06  26.20  14.7  28.05  12.3 3.835E-11  35.76  13.2  36.72  11.6
 180 165  17.5 173.52  6.86 12.4 15.44 16.9 9.316E-07  22.04  14.6  24.37  12.8 2.380E-11  34.14  13.1  31.53  11.7
 180 170  17.5 173.76  6.92 12.4 15.49 16.9 6.112E-07  16.56  14.5  22.88  13.4 1.501E-11  31.44  13.1  26.49  11.9
 180 175  17.5 173.91  6.94 12.4 15.53 16.9 4.088E-07  10.06  14.1  24.57  14.1 9.629E-12  27.75  13.0  21.70  12.1
 180 180  17.5 174.01  6.94 12.4 15.58 16.9 2.785E-07   5.52  13.5  29.11  14.6 6.277E-12  23.09  13.0  17.72  12.5
 180 185  17.5 174.07  6.94 12.4 15.61 16.9 1.940E-07   5.52  13.5  29.11  14.6 4.174E-12  17.58  12.9  15.19  13.2
 180 190  17.5 174.11  6.93 12.4 15.64 16.9 1.380E-07  11.00  26.4  35.33  15.0 2.832E-12  11.53  12.8  15.17  14.0
 180 195  17.5 174.14  6.91 12.4 15.66 16.9 9.944E-08  20.10  26.4  42.02  15.2 1.948E-12   6.33  12.7  17.67  14.6
 180 200  17.5 174.16  6.91 12.4 15.66 16.9 7.290E-08  20.10  26.4  42.02  15.2 1.364E-12   6.33  12.7  17.67  14.6
 180 205  17.5 174.17  6.91 12.4 15.66 16.9 5.428E-08  20.10  26.4  42.02  15.2 9.711E-13   6.33  12.7  17.67  14.6
 180 210  17.5 174.18  6.91 12.4 15.66 16.9 4.070E-08  20.10  26.4  42.02  15.2 6.963E-13   6.33  12.7  17.67  14.6
 180 215  17.5 174.18  6.91 12.4 15.66 16.9 3.111E-08  20.10  26.4  42.02  15.2 5.115E-13   6.33  12.7  17.67  14.6
 180 220  17.5 174.19  6.91 12.4 15.66 16.9 2.384E-08  20.10  26.4  42.02  15.2 3.768E-13   6.33  12.7  17.67  14.6
 180 225  17.5 174.19  6.91 12.4 15.66 16.9 1.857E-08  20.10  26.4  42.02  15.2 2.827E-13   6.33  12.7  17.67  14.6
 180 230  17.5 174.19  6.91 12.4 15.66 16.9 1.462E-08  20.10  26.4  42.02  15.2 2.142E-13   6.33  12.7  17.67  14.6
 180 235  17.5 174.19  6.91 12.4 15.66 16.9 1.172E-08  20.10  26.4  42.02  15.2 1.654E-13   6.33  12.7  17.67  14.6
 180 240  17.5 174.19  6.91 12.4 15.66 16.9 9.574E-09  20.10  26.4  42.02  15.2 1.301E-13   6.33  12.7  17.67  14.6
 180  80  22.5 138.34 15.36 14.4 21.64 11.7 2.663E-02  15.96  11.8  22.58  11.9 1.024E-06   7.40  12.1   7.96  12.0
 180  85  22.5 133.60 13.39 14.4 23.74 11.7 1.359E-02  20.31  12.3  30.54  11.9 5.424E-07  12.83  12.1  17.44  12.0
 180  90  22.5 127.58 12.58 14.7 23.73 11.4 6.755E-03  24.47  12.7  39.34  11.8 2.826E-07  20.43  12.9  29.38  12.0
 180  95  22.5 123.27 10.16 15.1 20.91 11.2 3.243E-03  32.49  13.2  56.90  11.7 1.405E-07  29.81  13.1  43.07  11.9
 180 100  22.5 122.93  3.12 16.2 13.41 22.9 1.536E-03  35.79  13.5  64.46  11.6 6.661E-08  39.38  13.1  57.24  11.8
 180 105  22.5 126.78  5.31 23.5  5.30 22.1 7.367E-04  39.35  14.2  75.29  11.5 3.084E-08  45.63  12.9  69.52  11.6
 180 110  22.5 132.57  9.75 22.7  3.05 18.9 3.640E-04  39.58  14.5  77.69  11.4 1.449E-08  47.00  12.8  78.69  11.6
 180 115  22.5 139.42 10.47 22.7  8.59 17.7 1.860E-04  37.15  15.1  75.07  11.4 7.022E-09  44.63  13.1  83.92  11.5
 180 120  22.5 147.22  8.84 23.0 13.17 17.4 9.892E-05  35.16  15.4  71.04  11.4 3.520E-09  40.27  13.4  83.80  11.4
 180 125  22.5 154.92  6.33 23.0 15.38 17.2 5.452E-05  33.23  15.6  66.06  11.4 1.828E-09  35.27  13.7  79.46  11.4
 180 130  22.5 161.43  3.50 22.2 16.05 17.1 3.101E-05  31.91  15.8  61.20  11.4 9.881E-10  30.82  14.1  73.01  11.4
 180 135  22.5 166.33  1.85 18.5 16.13 17.0 1.807E-05  30.90  16.0  56.14  11.5 5.532E-10  28.02  14.4  66.40  11.4
 180 140  22.5 169.77  2.26 14.8 16.12 17.0 1.074E-05  30.08  16.0  51.02  11.6 3.182E-10  26.82  14.6  60.19  11.4
 180 145  22.5 172.10  3.46 13.2 16.14 16.9 6.487E-06  29.23  16.0  45.92  11.7 1.867E-10  26.49  14.6  54.32  11.4
 180 150  22.5 173.64  4.32 12.8 16.21 16.9 3.978E-06  27.97  16.1  40.57  11.8 1.113E-10  26.46  14.6  48.71  11.5
 180 155  22.5 174.64  4.83 12.6 16.29 16.9 2.477E-06  26.23  16.1  35.31  12.0 6.728E-11  26.30  14.5  43.28  11.5
 180 160  22.5 175.27  5.12 12.5 16.38 16.8 1.565E-06  23.86  16.2  30.43  12.3 4.120E-11  25.78  14.5  37.96  11.6
 180 165  22.5 175.66  5.27 12.5 16.47 16.8 1.006E-06  20.47  16.3  26.16  12.7 2.556E-11  24.68  14.5  32.76  11.7
 180 170  22.5 175.91  5.35 12.5 16.54 16.8 6.582E-07  16.29  16.7  23.71  13.2 1.609E-11  22.85  14.5  27.66  11.9
 180 175  22.5 176.07  5.39 12.4 16.60 16.8 4.385E-07  11.61  17.7  23.91  13.9 1.028E-11  20.33  14.7  22.84  12.1
 180 180  22.5 176.17  5.40 12.4 16.66 16.8 2.975E-07   8.46  20.3  26.95  14.4 6.663E-12  17.16  14.9  18.66  12.5
 180 185  22.5 176.23  5.40 12.4 16.70 16.8 2.073E-07   8.46  20.3  26.95  14.4 4.427E-12  13.43  15.5  15.59  13.1
 180 190  22.5 176.27  5.39 12.4 16.74 16.8 1.468E-07  12.50  23.7  31.96  14.8 2.989E-12   9.73  16.5  14.79  13.8
 180 195  22.5 176.29  5.39 12.4 16.76 16.8 1.055E-07  20.28  24.6  37.68  15.1 2.045E-12   7.33  18.4  16.24  14.5
 180 200  22.5 176.31  5.39 12.4 16.76 16.8 7.751E-08  20.28  24.6  37.68  15.1 1.434E-12   7.33  18.4  16.24  14.5
 180 205  22.5 176.32  5.39 12.4 16.76 16.8 5.765E-08  20.28  24.6  37.68  15.1 1.018E-12   7.33  18.4  16.24  14.5
 180 210  22.5 176.33  5.39 12.4 16.76 16.8 4.339E-08  20.28  24.6  37.68  15.1 7.330E-13   7.33  18.4  16.24  14.5
 180 215  22.5 176.33  5.39 12.4 16.76 16.8 3.315E-08  20.28  24.6  37.68  15.1 5.393E-13   7.33  18.4  16.24  14.5
 180 220  22.5 176.34  5.39 12.4 16.76 16.8 2.547E-08  20.28  24.6  37.68  15.1 3.999E-13   7.33  18.4  16.24  14.5
 180 225  22.5 176.34  5.39 12.4 16.76 16.8 1.987E-08  20.28  24.6  37.68  15.1 3.017E-13   7.33  18.4  16.24  14.5
 180 230  22.5 176.34  5.39 12.4 16.76 16.8 1.555E-08  20.28  24.6  37.68  15.1 2.283E-13   7.33  18.4  16.24  14.5
 180 235  22.5 176.34  5.39 12.4 16.76 16.8 1.228E-08  20.28  24.6  37.68  15.1 1.743E-13   7.33  18.4  16.24  14.5
 180 240  22.5 176.34  5.39 12.4 16.76 16.8 9.860E-09  20.28  24.6  37.68  15.1 1.353E-13   7.33  18.4  16.24  14.5
 180  80  27.5 139.02 14.73 14.6 21.21 11.8 2.644E-02  12.91  12.2  19.66  12.1 1.010E-06   5.76  12.7   5.80  12.3
 180  85  27.5 134.25 13.04 14.6 23.21 11.8 1.354E-02  17.16  12.8  27.47  12.1 5.362E-07   9.93  12.7  15.04  12.3
 180  90  27.5 128.16 12.53 14.5 23.13 11.5 6.751E-03  21.32  13.2  36.02  12.0 2.803E-07  16.89  13.6  26.83  12.3
 180  95  27.5 123.56 10.76 14.6 20.82 11.1 3.248E-03  30.01  13.6  53.12  11.8 1.400E-07  25.69  13.6  39.96  12.1
 180 100  27.5 123.27  3.51 14.8 14.20 22.8 1.540E-03  33.83  13.8  60.39  11.7 6.645E-08  35.98  13.5  53.19  11.9
 180 105  27.5 127.87  5.18 23.9  6.75 22.2 7.421E-04  37.52  14.3  70.83  11.6 3.074E-08  43.10  13.2  64.74  11.7
 180 110  27.5 134.46 10.60 23.1  3.11 20.0 3.695E-04  37.09  14.6  73.31  11.5 1.450E-08  45.03  13.0  73.43  11.6
 180 115  27.5 141.60 12.25 23.0  7.09 18.0 1.908E-04  33.06  15.3  71.92  11.4 7.090E-09  42.63  13.2  78.45  11.5
 180 120  27.5 149.21 11.17 23.2 11.78 17.5 1.024E-04  30.64  15.7  68.83  11.4 3.595E-09  37.32  13.5  78.46  11.4
 180 125  27.5 156.79  8.74 23.2 14.41 17.2 5.685E-05  28.67  16.1  64.80  11.4 1.883E-09  31.25  13.9  74.73  11.4
 180 130  27.5 163.35  5.82 23.1 15.44 17.0 3.251E-05  27.38  16.4  60.53  11.5 1.024E-09  26.00  14.5  69.19  11.4
 180 135  27.5 168.39  3.16 22.4 15.73 16.9 1.906E-05  26.36  16.7  55.83  11.5 5.764E-10  22.65  15.1  63.57  11.4
 180 140  27.5 171.98  1.68 19.8 15.86 16.8 1.139E-05  25.55  16.8  51.16  11.6 3.331E-10  20.91  15.5  58.34  11.4
 180 145  27.5 174.43  1.51 19.0 16.01 16.8 6.917E-06  24.71  17.0  46.50  11.7 1.964E-10  20.01  15.7  53.36  11.5
 180 150  27.5 176.08  1.79 10.3 16.17 16.7 4.259E-06  23.62  17.1  41.70  11.8 1.177E-10  19.42  15.9  48.50  11.5
 180 155  27.5 177.15  2.30 11.0 16.33 16.7 2.659E-06  22.23  17.3  36.99  12.0 7.143E-11  18.86  15.9  43.68  11.6
 180 160  27.5 177.84  2.60 11.1 16.47 16.7 1.683E-06  20.47  17.6  32.50  12.3 4.388E-11  18.15  16.0  38.89  11.7
 180 165  27.5 178.27  2.77 11.1 16.59 16.7 1.083E-06  18.38  18.0  28.59  12.6 2.729E-11  17.17  16.1  34.19  11.8
 180 170  27.5 178.54  2.86 11.0 16.68 16.7 7.079E-07  16.29  18.8  25.88  13.0 1.718E-11  15.93  16.4  29.58  12.0
 180 175  27.5 178.71  2.91 11.0 16.76 16.7 4.707E-07  14.97  19.9  25.03  13.5 1.096E-11  14.50  16.8  25.23  12.2
 180 180  27.5 178.81  2.93 11.0 16.83 16.7 3.199E-07  14.97  19.9  25.03  13.5 7.121E-12  12.99  17.4  21.36  12.5
 180 185  27.5 178.87  2.94 10.9 16.88 16.7 2.222E-07  15.84  21.6  26.27  14.1 4.716E-12  11.86  18.4  18.32  12.9
 180 190  27.5 178.92  2.94 10.9 16.92 16.7 1.570E-07  20.01  23.0  29.31  14.5 3.172E-12  11.63  19.7  16.84  13.5
 180 195  27.5 178.95  2.95 10.9 16.95 16.7 1.127E-07  20.01  23.0  29.31  14.5 2.167E-12  13.18  21.1  16.91  14.0
 180 200  27.5 178.96  2.95 10.9 16.97 16.7 8.286E-08  26.60  23.8  33.37  14.8 1.520E-12  16.26  22.3  18.52  14.5
 180 205  27.5 178.98  2.95 10.9 16.97 16.7 6.150E-08  26.60  23.8  33.37  14.8 1.077E-12  16.26  22.3  18.52  14.5
 180 210  27.5 178.98  2.95 10.9 16.97 16.7 4.649E-08  26.60  23.8  33.37  14.8 7.784E-13  16.26  22.3  18.52  14.5
 180 215  27.5 178.99  2.95 10.9 16.97 16.7 3.549E-08  26.60  23.8  33.37  14.8 5.707E-13  16.26  22.3  18.52  14.5
 180 220  27.5 178.99  2.95 10.9 16.97 16.7 2.739E-08  26.60  23.8  33.37  14.8 4.246E-13  16.26  22.3  18.52  14.5
 180 225  27.5 178.99  2.95 10.9 16.97 16.7 2.136E-08  26.60  23.8  33.37  14.8 3.196E-13  16.26  22.3  18.52  14.5
 180 230  27.5 178.99  2.95 10.9 16.97 16.7 1.679E-08  26.60  23.8  33.37  14.8 2.428E-13  16.26  22.3  18.52  14.5
 180 235  27.5 178.99  2.95 10.9 16.97 16.7 1.331E-08  26.60  23.8  33.37  14.8 1.861E-13  16.26  22.3  18.52  14.5
 180 240  27.5 178.99  2.95 10.9 16.97 16.7 1.073E-08  26.60  23.8  33.37  14.8 1.450E-13  16.26  22.3  18.52  14.5
 180  80  32.5 139.74 12.92 14.9 20.22 12.0 2.649E-02   9.85  12.8  17.10  12.3 1.004E-06   4.64  13.4   4.11  12.5
 180  85  32.5 134.94 11.53 14.9 22.02 12.0 1.361E-02  13.55  13.5  24.57  12.3 5.348E-07   7.25  13.4  12.89  12.5
 180  90  32.5 128.88 11.47 14.4 21.89 11.6 6.811E-03  17.24  13.8  32.70  12.2 2.804E-07  13.09  14.4  24.33  12.5
 180  95  32.5 123.91 11.24 14.0 20.28 11.0 3.289E-03  25.53  14.0  48.90  12.0 1.410E-07  20.09  14.3  36.79  12.3
 180 100  32.5 123.04  5.33 13.2 14.85 22.5 1.559E-03  29.88  14.1  55.86  11.9 6.731E-08  30.06  14.0  48.67  12.1
 180 105  32.5 127.59  3.38 25.5  8.07 21.9 7.502E-04  34.68  14.4  65.48  11.6 3.107E-08  37.94  13.5  59.10  11.8
 180 110  32.5 134.61  9.23 23.8  4.25 20.5 3.734E-04  34.07  14.6  67.54  11.5 1.460E-08  41.07  13.3  67.13  11.7
 180 115  32.5 142.06 11.82 23.6  6.44 18.3 1.929E-04  28.97  15.2  66.77  11.4 7.133E-09  39.77  13.3  71.81  11.5
 180 120  32.5 149.95 11.59 23.7 10.56 17.6 1.038E-04  26.08  15.7  64.33  11.4 3.621E-09  34.82  13.5  72.01  11.4
 180 125  32.5 157.84  9.65 23.7 13.21 17.2 5.779E-05  23.73  16.2  60.78  11.4 1.900E-09  28.59  13.8  68.84  11.4
 180 130  32.5 164.71  7.09 23.6 14.33 17.0 3.319E-05  22.13  16.6  56.82  11.5 1.036E-09  23.03  14.4  63.97  11.4
 180 135  32.5 170.03  4.69 23.6 14.68 16.9 1.954E-05  21.09  17.0  52.78  11.5 5.847E-10  19.35  15.0  59.01  11.4
 180 140  32.5 173.85  2.84 23.7 14.82 16.8 1.172E-05  20.30  17.3  48.65  11.6 3.391E-10  17.30  15.6  54.42  11.4
 180 145  32.5 176.47  1.59 24.3 14.97 16.7 7.146E-06  19.53  17.6  44.34  11.7 2.008E-10  16.11  16.1  50.10  11.4
 180 150  32.5 178.24  1.12 28.2 15.14 16.7 4.418E-06  18.82  17.9  40.16  11.8 1.208E-10  15.29  16.4  45.90  11.5
 180 155  32.5 179.40  1.20 29.3 15.30 16.7 2.768E-06  18.01  18.2  35.88  11.9 7.363E-11  14.57  16.7  41.75  11.6
 180 160  32.5 180.15  1.27 29.6 15.46 16.7 1.758E-06  17.33  18.7  31.87  12.1 4.540E-11  13.86  17.0  37.62  11.6
 180 165  32.5 180.62  1.33 29.7 15.59 16.7 1.133E-06  16.88  19.4  28.17  12.4 2.831E-11  13.14  17.4  33.53  11.7
 180 170  32.5 180.92  1.37 29.8 15.69 16.7 7.409E-07  17.08  20.2  25.14  12.7 1.786E-11  12.54  17.9  29.48  11.8
 180 175  32.5 181.11  1.40 29.8 15.78 16.6 4.924E-07  17.08  20.2  25.14  12.7 1.141E-11  12.24  18.6  25.63  12.0
 180 180  32.5 181.22  1.42 29.8 15.85 16.6 3.349E-07  18.48  21.1  23.16  13.1 7.423E-12  12.39  19.4  22.03  12.2
 180 185  32.5 181.29  1.44 29.8 15.91 16.6 2.321E-07  21.52  22.0  22.49  13.5 4.907E-12  13.38  20.3  18.89  12.5
 180 190  32.5 181.34  1.45 29.8 15.95 16.6 1.635E-07  26.36  22.8  23.17  13.9 3.292E-12  15.36  21.2  16.63  12.9
 180 195  32.5 181.38  1.46 29.8 15.98 16.6 1.174E-07  26.36  22.8  23.17  13.9 2.249E-12  18.33  21.9  15.29  13.3
 180 200  32.5 181.40  1.47 29.8 16.01 16.6 8.616E-08  32.61  23.3  24.83  14.3 1.571E-12  21.88  22.4  14.99  13.8
 180 205  32.5 181.41  1.48 29.8 16.03 16.6 6.383E-08  39.87  23.6  27.09  14.6 1.109E-12  26.13  22.8  15.76  14.2
 180 210  32.5 181.42  1.48 29.8 16.03 16.6 4.832E-08  39.87  23.6  27.09  14.6 8.023E-13  26.13  22.8  15.76  14.2
 180 215  32.5 181.43  1.48 29.8 16.03 16.6 3.685E-08  39.87  23.6  27.09  14.6 5.864E-13  26.13  22.8  15.76  14.2
 180 220  32.5 181.43  1.48 29.8 16.03 16.6 2.851E-08  39.87  23.6  27.09  14.6 4.370E-13  26.13  22.8  15.76  14.2
 180 225  32.5 181.43  1.48 29.8 16.03 16.6 2.223E-08  39.87  23.6  27.09  14.6 3.285E-13  26.13  22.8  15.76  14.2
 180 230  32.5 181.43  1.48 29.8 16.03 16.6 1.753E-08  39.87  23.6  27.09  14.6 2.502E-13  26.13  22.8  15.76  14.2
 180 235  32.5 181.43  1.48 29.8 16.03 16.6 1.395E-08  39.87  23.6  27.09  14.6 1.922E-13  26.13  22.8  15.76  14.2
 180 240  32.5 181.43  1.48 29.8 16.03 16.6 1.128E-08  39.87  23.6  27.09  14.6 1.502E-13  26.13  22.8  15.76  14.2
 180  80  37.5 140.62 10.74 15.6 18.53 12.3 2.685E-02   6.56  13.3  14.72  12.4 1.008E-06   4.05  14.1   3.01  12.6
 180  85  37.5 135.57  9.48 15.6 20.52 12.3 1.384E-02   9.60  14.3  21.65  12.4 5.400E-07   4.51  14.1  10.52  12.6
 180  90  37.5 129.49  9.30 14.6 20.51 11.8 6.947E-03  12.60  14.6  29.23  12.4 2.840E-07   9.35  15.5  21.29  12.7
 180  95  37.5 124.27 10.47 13.7 19.50 23.0 3.366E-03  19.45  14.7  44.51  12.2 1.437E-07  14.05  15.4  33.25  12.6
 180 100  37.5 122.76  7.21 12.4 15.48 22.3 1.597E-03  23.64  14.6  51.06  12.0 6.905E-08  22.08  14.7  44.03  12.2
 180 105  37.5 126.90  2.65 29.1  9.25 21.5 7.650E-04  29.26  14.5  59.63  11.7 3.186E-08  29.84  14.0  53.34  11.9
 180 110  37.5 133.99  7.05 25.1  5.77 20.3 3.798E-04  28.95  14.6  61.33  11.6 1.489E-08  33.61  13.6  60.23  11.7
 180 115  37.5 141.62 10.03 24.5  6.99 18.5 1.956E-04  23.61  15.0  60.50  11.4 7.238E-09  33.25  13.4  64.19  11.5
 180 120  37.5 149.81 10.37 24.2 10.28 17.7 1.051E-04  20.34  15.4  58.10  11.4 3.662E-09  29.05  13.4  64.35  11.4
 180 125  37.5 157.97  8.85 23.9 12.66 17.4 5.845E-05  17.67  15.9  54.79  11.4 1.919E-09  23.31  13.6  61.58  11.4
 180 130  37.5 165.06  6.65 23.7 13.68 17.2 3.357E-05  15.85  16.4  50.95  11.4 1.046E-09  18.17  14.1  57.19  11.3
 180 135  37.5 170.59  4.64 23.5 13.98 17.1 1.977E-05  14.80  16.9  47.14  11.4 5.903E-10  14.83  14.7  52.63  11.3
 180 140  37.5 174.58  3.16 23.4 14.06 17.0 1.188E-05  14.16  17.4  43.11  11.4 3.425E-10  13.01  15.4  48.31  11.3
 180 145  37.5 177.34  2.19 23.4 14.15 17.0 7.249E-06  13.81  17.8  39.06  11.5 2.030E-10  12.03  15.9  44.22  11.3
 180 150  37.5 179.22  1.64 23.5 14.27 17.0 4.484E-06  13.65  18.3  34.98  11.5 1.222E-10  11.43  16.3  40.27  11.3
 180 155  37.5 180.46  1.36 23.6 14.40 16.9 2.809E-06  13.66  18.8  30.79  11.6 7.454E-11  10.98  16.7  36.37  11.4
 180 160  37.5 181.27  1.23 23.8 14.53 16.9 1.784E-06  13.98  19.3  26.59  11.7 4.599E-11  10.61  17.1  32.52  11.4
 180 165  37.5 181.78  1.19 23.9 14.65 16.9 1.149E-06  14.87  20.0  22.60  11.8 2.869E-11  10.38  17.6  28.68  11.4
 180 170  37.5 182.11  1.18 24.0 14.75 16.9 7.504E-07  16.50  20.7  18.81  12.0 1.809E-11  10.44  18.3  24.87  11.4
 180 175  37.5 182.32  1.19 24.1 14.84 16.9 4.981E-07  16.50  20.7  18.81  12.0 1.155E-11  10.96  19.1  21.18  11.5
 180 180  37.5 182.44  1.21 24.2 14.90 16.9 3.380E-07  19.15  21.4  15.47  12.2 7.498E-12  12.05  19.9  17.60  11.5
 180 185  37.5 182.53  1.23 24.2 14.95 16.9 2.334E-07  22.98  21.9  12.79  12.5 4.942E-12  13.91  20.6  14.25  11.5
 180 190  37.5 182.59  1.25 24.3 14.99 16.9 1.639E-07  27.94  22.4  10.83  12.9 3.304E-12  16.50  21.2  11.39  11.5
 180 195  37.5 182.63  1.27 24.3 15.02 16.9 1.173E-07  27.94  22.4  10.83  12.9 2.249E-12  19.74  21.7   9.19  11.4
 180 200  37.5 182.65  1.28 24.3 15.04 16.9 8.585E-08  33.92  22.7  10.10  14.7 1.565E-12  23.32  22.0   7.87  11.1
 180 205  37.5 182.67  1.28 24.3 15.04 16.9 6.346E-08  33.92  22.7  10.10  14.7 1.100E-12  23.32  22.0   7.87  11.1
 180 210  37.5 182.68  1.28 24.3 15.04 16.9 4.795E-08  33.92  22.7  10.10  14.7 7.935E-13  23.32  22.0   7.87  11.1
 180 215  37.5 182.69  1.28 24.3 15.04 16.9 3.654E-08  33.92  22.7  10.10  14.7 5.791E-13  23.32  22.0   7.87  11.1
 180 220  37.5 182.69  1.28 24.3 15.04 16.9 2.826E-08  33.92  22.7  10.10  14.7 4.311E-13  23.32  22.0   7.87  11.1
 180 225  37.5 182.70  1.28 24.3 15.04 16.9 2.203E-08  33.92  22.7  10.10  14.7 3.242E-13  23.32  22.0   7.87  11.1
 180 230  37.5 182.70  1.28 24.3 15.04 16.9 1.737E-08  33.92  22.7  10.10  14.7 2.470E-13  23.32  22.0   7.87  11.1
 180 235  37.5 182.70  1.28 24.3 15.04 16.9 1.382E-08  33.92  22.7  10.10  14.7 1.899E-13  23.32  22.0   7.87  11.1
 180 240  37.5 182.70  1.28 24.3 15.04 16.9 1.117E-08  33.92  22.7  10.10  14.7 1.484E-13  23.32  22.0   7.87  11.1
 180  80  42.5 141.70  8.94 16.6 16.52 12.5 2.704E-02   3.76  13.2  12.91  12.5 1.005E-06   4.28  13.6   2.71  12.7
 180  85  42.5 136.18  7.71 16.6 19.18 12.5 1.399E-02   6.10  14.9  19.16  12.6 5.423E-07   2.36  13.6   8.59  12.7
 180  90  42.5 130.04  6.66 15.2 19.49 12.0 7.040E-03   8.51  15.6  26.23  12.6 2.863E-07   6.46  16.6  18.60  12.9
 180  95  42.5 124.74  8.02 13.4 18.49 11.0 3.424E-03  13.57  15.7  40.86  12.3 1.454E-07   9.62  16.7  30.49  12.8
 180 100  42.5 122.96  7.31 11.9 15.76 22.1 1.628E-03  16.90  15.4  46.99  12.2 7.017E-08  14.67  15.7  40.82  12.4
 180 105  42.5 127.12  3.54 31.4 10.26 21.2 7.800E-04  21.82  14.8  54.08  11.8 3.242E-08  21.32  14.7  49.18  12.0
 180 110  42.5 134.24  6.43 26.6  7.33 20.0 3.880E-04  21.57  14.7  55.45  11.6 1.519E-08  24.68  14.0  54.59  11.8
 180 115  42.5 141.64  8.89 25.5  8.47 18.7 1.999E-04  19.43  14.8  55.48  11.5 7.398E-09  23.84  13.6  57.35  11.6
 180 120  42.5 149.68  8.83 24.8 11.49 18.0 1.074E-04  12.70  15.3  51.30  11.4 3.745E-09  19.57  13.4  57.06  11.5
 180 125  42.5 157.76  7.05 24.1 13.79 17.7 5.966E-05   9.99  15.8  47.70  11.4 1.962E-09  14.27  13.5  54.18  11.4
 180 130  42.5 164.82  4.74 23.5 14.84 17.6 3.419E-05   8.36  16.7  43.79  11.3 1.069E-09  10.07  14.2  49.80  11.3
 180 135  42.5 170.36  2.82 22.5 15.22 17.5 2.011E-05   7.59  17.5  39.48  11.3 6.029E-10   7.88  15.3  45.14  11.3
 180 140  42.5 174.42  1.84 20.1 15.35 17.4 1.206E-05   7.39  18.1  35.29  11.2 3.494E-10   7.01  16.0  40.59  11.2
