  Ls Hgt   Lat    UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
 030  15 -52.5   41.5   1.9  6.7    .7  4.4    -.2   1.9  8.1   1.0  6.5
 030  10 -52.5   30.4   1.8  6.5   1.1  2.8     .0   1.7  8.8   1.1  5.7
 030   9 -52.5   28.1   1.9  6.0   1.2  2.5     .0   1.8  9.8   1.2  5.5
 030   8 -52.5   25.7   2.1  6.8   1.3  2.5     .0   2.1 10.0   1.4  5.5
 030   7 -52.5   23.3   2.1  6.1   1.4  2.5     .0   2.4 11.3   1.5  5.6
 030   6 -52.5   21.0   2.1  6.3   1.5  2.5     .1   2.8 11.4   1.5  5.6
 030   5 -52.5   18.5   2.3  6.5   1.6  2.6     .2   3.1 11.6   1.6  5.7
 030   4 -52.5   16.0   2.6  6.7   1.6  2.6     .2   3.1 11.5   1.7  5.9
 030   3 -52.5   13.2   2.7  6.2   1.7  2.7     .1   2.6 11.4   1.8  6.0
 030   2 -52.5    9.8   3.2  5.5   1.5  3.0    -.3   2.8 10.9   1.6  5.9
 030   1 -52.5   10.8   1.8  7.2   1.5  2.2     .0   2.1  8.6   1.4  5.7
 030   0 -52.5    7.8   1.5  8.6   1.6  2.0    1.2   1.7 10.8   1.7  5.1
 030  -1 -52.5    3.2   2.0 11.6   1.9  2.1   -1.0   1.8 10.7   1.5  5.0
 030  -2 -52.5   -1.6   1.9  8.8   1.8  4.0     .1   4.4  8.7   1.7  5.3
 030  -3 -52.5   -6.9   2.0 14.4   1.7  1.1    -.1   3.6  6.8    .9  5.6
 030  -4 -52.5   -6.9   2.0 14.4   1.7  1.1    -.1   3.6  6.8    .9  5.6
 030  -5 -52.5   -6.9   2.0 14.4   1.7  1.1    -.1   3.6  6.8    .9  5.6
 030  80 -45.0   33.1  10.7 13.2  20.0  6.6  -10.3  18.0 18.3  22.8  9.9
 030  75 -45.0   35.8  10.7 13.2  20.0  6.6   -8.0  18.0 18.3  22.8  9.9
 030  70 -45.0   38.6  10.7 13.2  20.0  6.6   -5.7  18.0 18.3  22.8  9.9
 030  65 -45.0   41.4  20.5 15.0  13.8  7.0   -3.4  30.8 16.9  16.7  9.0
 030  60 -45.0   42.3  25.1 17.2   9.3  6.2   -3.3  39.0  6.4  11.6  7.3
 030  55 -45.0   44.9  22.8 15.8   6.9  6.7   -3.4  35.6  2.9  12.3  6.6
 030  50 -45.0   48.3  15.5 10.1   4.8  5.7   -3.0  24.9  6.2   9.1  6.3
 030  45 -45.0   56.3  11.2  7.5   4.6  5.6   -1.0  15.2 12.4   6.7  7.2
 030  40 -45.0   60.8   9.4 11.3   3.7  6.1    -.3  11.9 14.4   4.4  7.7
 030  35 -45.0   60.7   7.0 15.1   2.8  6.8    -.1   6.6 12.1   3.4  7.7
 030  30 -45.0   54.0   4.7 15.5   1.9  6.4    -.2   5.9 10.7   1.9  6.4
 030  25 -45.0   46.5   3.3 12.0   1.3  5.8    -.1   4.6  5.6   1.6  6.0
 030  20 -45.0   40.2   3.1  8.3    .8  4.0    -.2   3.7  6.6   1.0  6.5
 030  15 -45.0   33.3   2.8  5.1    .8  3.3    -.1   2.9  7.6   1.0  5.8
 030  10 -45.0   25.0   2.2  7.1   1.1  2.7     .1   2.4  9.4   1.2  6.0
 030   9 -45.0   23.2   2.3  6.9   1.2  2.8     .1   2.4  9.7   1.3  6.1
 030   8 -45.0   21.3   2.2  7.4   1.2  2.9     .1   2.2 10.2   1.3  6.1
 030   7 -45.0   19.6   2.0  8.7   1.3  2.9     .0   2.1 11.9   1.3  6.1
 030   6 -45.0   17.9   1.9  8.6   1.3  2.9     .0   2.2 12.1   1.4  6.2
 030   5 -45.0   15.9   2.0 10.6   1.3  2.9     .0   2.6 12.3   1.4  6.2
 030   4 -45.0   13.8   2.8  7.9   1.3  2.9     .0   3.2 12.6   1.5  6.4
 030   3 -45.0   11.1   4.0  8.2   1.3  2.9    -.4   3.6 12.4   1.5  6.4
 030   2 -45.0    8.1   4.9  8.3   1.4  3.4    -.7   4.4 11.6   1.4  6.3
 030   1 -45.0    8.6   2.7 11.1   1.3  2.5    -.4   3.5 11.4   1.3  6.2
 030   0 -45.0    8.0   2.7  8.4   1.4  2.6     .9   2.8  9.6   1.5  5.9
 030  -1 -45.0    5.9   2.6  9.0   1.8  2.4    2.4   2.6  9.8   1.2  6.3
 030  -2 -45.0    6.3   2.5 10.9   1.2  2.7    -.2   2.6 10.5   1.1  5.9
 030  -3 -45.0    2.6   3.8 11.0   1.6  2.9    -.4   2.7  9.1    .7  5.3
 030  -4 -45.0     .5   3.1 12.6   1.9  2.3    1.2   1.2  8.7   1.4  6.2
 030  -5 -45.0   -1.5   1.4 15.6   1.2  2.8   -4.4   1.4 17.5   1.9  3.4
 030  80 -37.5   27.3  12.5 12.9  19.0  6.3   -7.8  19.9 17.5  23.2  9.4
 030  75 -37.5   27.1  12.5 12.9  19.0  6.3   -6.0  19.9 17.5  23.2  9.4
 030  70 -37.5   26.9  12.5 12.9  19.0  6.3   -4.3  19.9 17.5  23.2  9.4
 030  65 -37.5   26.6  22.7 14.6  15.4  6.8   -2.6  36.7 18.2  19.5  9.3
 030  60 -37.5   21.9  24.1 15.9   9.3  6.9   -3.3  42.5  3.6  14.8  8.1
 030  55 -37.5   19.2  22.5 13.4   6.5  7.1   -5.0  39.6  3.9  11.5  5.4
 030  50 -37.5   23.8  17.1  8.7   5.3  6.2   -3.0  26.3  7.9   6.9  5.9
 030  45 -37.5   32.9  14.1  7.4   5.0  5.9   -1.2  19.8 13.7   6.0  7.5
 030  40 -37.5   44.0  12.9 11.5   3.6  6.7    -.8  13.9 15.3   5.2  6.8
 030  35 -37.5   50.3  10.8 15.2   2.8  6.6    -.3   9.7 11.9   3.8  6.6
 030  30 -37.5   46.6   6.8 17.9   1.9  6.0     .0   6.5  8.5   2.4  5.5
 030  25 -37.5   38.3   5.6 12.8   1.6  5.0    -.1   4.9  5.7   1.8  4.6
 030  20 -37.5   31.3   5.0  4.7   1.2  3.7    -.1   5.1  7.7   1.4  5.7
 030  15 -37.5   26.6   3.9  3.8   1.1  3.2     .0   4.0  8.7   1.3  6.0
 030  10 -37.5   21.2   3.2  5.0   1.1  3.1     .0   2.9  9.6   1.2  6.4
 030   9 -37.5   19.9   3.1  5.5   1.1  3.1     .1   2.7  9.2   1.2  6.5
 030   8 -37.5   18.3   3.0  5.3   1.1  3.2     .2   2.6  9.8   1.2  6.5
 030   7 -37.5   16.5   2.8  6.9   1.2  3.2     .1   2.4 10.1   1.2  6.6
 030   6 -37.5   14.6   2.8  7.1   1.2  3.1     .1   2.1 10.5   1.2  6.6
 030   5 -37.5   12.4   3.5  9.0   1.2  3.2     .1   2.6 11.7   1.2  6.6
 030   4 -37.5    9.8   4.1  8.8   1.2  3.3    -.3   3.7 12.6   1.2  6.5
 030   3 -37.5    7.1   4.8  9.3   1.3  2.8    -.9   4.4 13.7   1.2  6.5
 030   2 -37.5    4.2   5.7  9.5   1.3  3.1   -1.2   5.5 13.4   1.2  6.7
 030   1 -37.5    1.3   4.7 10.3   1.4  2.6    -.3   4.7 13.0   1.2  6.3
 030   0 -37.5     .6   4.4 11.5   1.6  2.9     .9   3.3 13.2   1.2  6.2
 030  -1 -37.5     .4   3.8 12.5   1.5  3.1    -.2   3.7 13.3    .6  5.8
 030  -2 -37.5    1.5   3.5 13.3   1.4  3.0     .6   2.5 12.6    .5  6.4
 030  -3 -37.5    1.6   4.9 12.1   1.7  3.7     .7   4.3 12.8    .4  5.0
 030  -4 -37.5    2.0   4.8 11.0   2.1  3.2    3.2   4.5 10.2    .7  6.1
 030  -5 -37.5    1.2   4.1 11.3   2.1  4.6   -1.6   4.4 11.3   1.6  8.1
 030  80 -30.0   23.6  12.8 11.4  18.6  6.1   -1.5  21.2 16.7  22.3  8.9
