  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2    PA0     PA1%  Pp1  PA2%  Pp2    DA0
 300  40  15.0 158.81  5.87 22.8  2.29   .4 1.088E+01  3.77   .9  2.25  1.8 3.625E-04
 300  35  15.0 173.13  5.17   .9  2.85  1.6 1.969E+01  3.13  8.2  1.61  2.3 6.019E-04
 300  30  15.0 185.20  3.94  4.0  2.41  2.7 3.411E+01  2.67 12.4   .99  2.7 9.746E-04
 300  25  15.0 195.63  3.12  7.6  1.84  3.4 5.719E+01  2.29 13.9   .67 12.0 1.547E-03
 300  20  15.0 204.71  2.64 12.2  1.28  3.7 9.348E+01  1.89 14.8   .64 10.0 2.416E-03
 300  15  15.0 212.19  2.62 14.5   .82  3.8 1.499E+02  1.52 15.5   .70  9.9 3.737E-03
 300  10  15.0 218.33  2.47 15.8   .74  3.5 2.368E+02  1.20 15.9   .76  9.8 5.738E-03
 300   5  15.0 222.74  3.21 16.0   .94  3.5 3.700E+02  1.01  3.4   .85  9.8 8.790E-03
 300   0  15.0 216.30  6.03 15.6  1.85  3.1 5.779E+02  1.01  5.0   .95  9.6 1.417E-02
 300  80  22.5 137.57 10.02 16.0  6.23  4.0 3.838E-02 11.93  3.8  9.44  6.9 1.477E-06
 300  75  22.5 143.38 10.46 18.0  5.78  4.8 7.750E-02  9.86  4.6  7.67  7.4 2.866E-06
 300  70  22.5 145.46 10.86   .3  6.74  5.9 1.537E-01  8.52  6.1  6.32  8.1 5.612E-06
 300  65  22.5 140.12 10.50  4.1  6.25  6.8 3.073E-01  7.56 10.0  4.86  9.0 1.166E-05
 300  60  22.5 130.86  9.60  8.1  6.15  7.7 6.394E-01  7.65 16.0  3.90 10.4 2.598E-05
 300  55  22.5 128.67  6.26 11.8  3.14  8.9 1.374E+00  8.01 19.3  3.63 11.7 5.661E-05
 300  50  22.5 134.78  5.92 17.3  2.14 10.5 2.910E+00  7.05 21.1  3.25   .4 1.142E-04
 300  45  22.5 147.37  6.56 20.4  1.89 11.6 5.851E+00  5.00 22.7  2.59   .7 2.101E-04
 300  40  22.5 161.36  6.03 23.0  2.18   .2 1.107E+01  3.67   .8  1.99  1.0 3.631E-04
 300  35  22.5 175.16  5.08  1.5  2.13  1.1 1.987E+01  2.98 10.8  1.40  1.3 6.004E-04
 300  30  22.5 187.84  3.54  5.2  1.63  1.6 3.417E+01  2.54 13.5   .95  1.2 9.627E-04
 300  25  22.5 197.59  2.74 10.2  1.34  1.9 5.694E+01  2.15 14.8   .68   .9 1.525E-03
 300  20  22.5 205.85  2.59 13.8  1.24  2.6 9.274E+01  1.73 15.6   .57 11.6 2.384E-03
 300  15  22.5 212.47  2.19 15.9  1.13  3.1 1.485E+02  1.35 16.0   .59 10.3 3.697E-03
 300  10  22.5 217.43  1.96 17.1  1.13  3.3 2.347E+02  1.05 15.5   .66  9.9 5.711E-03
 300   5  22.5 219.45  1.99 17.0  1.19  3.3 3.682E+02   .89 11.6   .79  9.7 8.877E-03
 300   0  22.5 212.62  4.31 15.5  1.87  3.1 5.787E+02   .84  6.8   .94  9.6 1.443E-02
 300  80  30.0 137.08  9.60 16.5  6.36  3.9 4.056E-02 12.38  2.4  9.81  6.7 1.567E-06
 300  75  30.0 141.71 10.29 19.1  6.81  4.6 8.240E-02 10.37  4.4  8.38  7.3 3.086E-06
 300  70  30.0 142.78  9.88 23.6  6.27  6.0 1.652E-01  9.05  6.6  6.79  7.8 6.148E-06
 300  65  30.0 139.46 11.00  3.4  6.24  6.4 3.332E-01  8.18 10.0  5.09  8.5 1.271E-05
 300  60  30.0 133.09  9.92  7.6  5.77  6.9 6.907E-01  7.68 14.3  3.89  9.7 2.758E-05
 300  55  30.0 132.19  7.61 11.5  4.04  8.0 1.459E+00  7.22 18.0  3.64 11.1 5.852E-05
 300  50  30.0 138.74  5.74 16.5  3.00 10.6 3.027E+00  6.14 20.3  3.02 11.9 1.154E-04
 300  45  30.0 150.55  5.45 20.5  2.07 11.8 5.980E+00  4.60 21.6  2.11   .3 2.102E-04
 300  40  30.0 164.13  5.20 22.9  1.51   .4 1.118E+01  3.43 21.4  1.61   .3 3.604E-04
 300  35  30.0 177.76  4.23  1.9   .96   .5 1.988E+01  2.78 16.5  1.33   .3 5.918E-04
 300  30  30.0 190.50  2.73  5.0  1.11 12.0 3.392E+01  2.41 15.7  1.12   .4 9.422E-04
 300  25  30.0 200.47  2.33 13.4  1.22   .4 5.611E+01  2.03 16.1   .88   .4 1.481E-03
 300  20  30.0 207.81  2.19 15.3  1.24  1.1 9.087E+01  1.60 16.6   .66   .3 2.313E-03
 300  15  30.0 212.80  2.08 17.7  1.27  1.8 1.451E+02  1.21 16.7   .52 11.5 3.607E-03
 300  10  30.0 215.25  1.82 18.8  1.36  2.4 2.298E+02   .91 15.7   .53 10.3 5.648E-03
 300   5  30.0 214.27  1.80 18.3  1.33  2.8 3.633E+02   .79 12.7   .68  9.7 8.970E-03
 300   0  30.0 206.59  2.90 16.4  1.83  2.9 5.783E+02   .82  9.1   .84  9.4 1.483E-02
 300  80  37.5 134.92  7.99 17.3  4.83  4.1 4.325E-02 11.54  3.3  9.10  6.6 1.697E-06
 300  75  37.5 139.33  8.58 20.1  5.41  5.0 8.884E-02 10.23  5.3  7.85  7.2 3.379E-06
 300  70  37.5 141.35  8.37 23.7  5.58  6.3 1.796E-01  9.01  7.4  6.29  7.7 6.740E-06
 300  65  37.5 139.89  9.10  2.9  5.53  6.3 3.628E-01  8.36 10.2  4.96  8.4 1.377E-05
 300  60  37.5 135.90  9.36  7.1  4.94  6.6 7.439E-01  7.72 13.3  4.04  9.4 2.905E-05
 300  55  37.5 137.40  8.69 10.6  4.17  8.0 1.536E+00  6.59 16.7  3.30 10.5 5.926E-05
 300  50  37.5 143.77  5.45 14.9  3.19  9.8 3.101E+00  5.56 18.9  2.58 11.4 1.142E-04
 300  45  37.5 154.60  4.91 20.7  1.83 11.6 6.002E+00  4.42 19.4  1.97 11.8 2.054E-04
 300  40  37.5 167.96  4.08 23.1  1.43 10.3 1.105E+01  3.50 18.4  1.66 11.9 3.480E-04
 300  35  37.5 181.86  3.42 23.8  1.29 11.0 1.939E+01  3.02 17.3  1.48   .0 5.640E-04
 300  30  37.5 193.95  2.15 15.1  1.20 11.4 3.272E+01  2.71 17.1  1.29   .1 8.928E-04
 300  25  37.5 202.96  2.53 16.1  1.18   .5 5.373E+01  2.24 17.4  1.09   .1 1.401E-03
 300  20  37.5 208.52  2.45 17.9  1.12   .8 8.668E+01  1.73 17.6   .88 12.0 2.199E-03
 300  15  37.5 211.56  2.49 19.2  1.28   .7 1.385E+02  1.25 17.1   .66 11.7 3.463E-03
 300  10  37.5 211.89  2.17 19.4  1.33  1.0 2.204E+02   .92 15.8   .47 11.0 5.504E-03
 300   5  37.5 207.52  1.82 18.6  1.40  1.9 3.523E+02   .78 13.4   .49  9.8 8.982E-03
 300   0  37.5 197.16  1.70 17.6  1.63  2.7 5.713E+02   .86 10.2   .63  9.1 1.534E-02
 300  80  45.0 132.22  6.45 17.6  5.51  4.4 4.586E-02 10.09  5.8  9.34  6.6 1.837E-06
 300  75  45.0 136.58  6.88 20.1  6.09  5.4 9.570E-02  9.62  6.6  7.79  7.1 3.715E-06
 300  70  45.0 139.94  6.34 23.9  5.80  6.2 1.956E-01  8.99  7.8  6.08  7.8 7.407E-06
 300  65  45.0 141.91  8.56  3.3  5.22  6.5 3.941E-01  8.09  9.9  4.72  8.6 1.474E-05
 300  60  45.0 141.75  7.79  6.8  4.22  6.4 7.915E-01  7.10 12.6  3.82  9.3 2.961E-05
 300  55  45.0 144.60  7.37  9.4  3.68  7.7 1.578E+00  5.84 15.1  3.13 10.0 5.782E-05
 300  50  45.0 150.09  5.12 11.8  3.40  9.2 3.084E+00  4.81 17.0  2.38 10.7 1.088E-04
 300  45  45.0 160.13  4.35 22.8  2.12  9.8 5.826E+00  4.39 17.4  1.78 11.2 1.926E-04
 300  40  45.0 173.67  3.73 23.8  1.68  7.9 1.051E+01  4.18 17.1  1.56 11.4 3.203E-04
 300  35  45.0 186.45  2.31 11.8  1.51  8.9 1.815E+01  3.96 17.0  1.50 11.6 5.151E-04
 300  30  45.0 197.93  2.88 13.9  1.57 10.4 3.028E+01  3.67 17.4  1.37 11.8 8.097E-04
 300  25  45.0 204.93  3.57 16.6  1.28 11.6 4.937E+01  3.11 17.8  1.16 12.0 1.275E-03
 300  20  45.0 208.31  3.64 18.5  1.31   .2 7.950E+01  2.36 17.8   .91 12.0 2.020E-03
 300  15  45.0 209.30  3.43 19.3  1.22   .5 1.274E+02  1.66 17.3   .66 11.8 3.221E-03
 300  10  45.0 206.27  2.81 19.5  1.14   .8 2.046E+02  1.16 16.0   .47 11.4 5.248E-03
 300   5  45.0 197.34  2.11 18.4  1.26  1.1 3.330E+02   .92 13.9   .37 10.3 8.928E-03
 300   0  45.0 182.85  2.15 15.9  1.88  1.7 5.569E+02   .84 10.9   .48  8.8 1.613E-02
 300  80  52.5 130.22  4.56 17.1  5.91  4.2 4.803E-02  7.98  7.5  9.54  6.3 1.952E-06
 300  75  52.5 134.97  4.41 20.7  6.46  4.8 1.012E-01  7.75  7.3  8.02  7.0 3.971E-06
 300  70  52.5 139.67  4.89  1.0  6.07  5.8 2.077E-01  7.33  8.0  6.53  7.6 7.880E-06
 300  65  52.5 144.13  5.47  3.4  5.66  6.3 4.165E-01  6.43  9.7  5.10  8.4 1.531E-05
 300  60  52.5 148.80  6.04  5.6  4.23  7.1 8.167E-01  5.37 12.2  4.16  9.2 2.907E-05
 300  55  52.5 154.10  5.75  7.8  3.69  8.1 1.566E+00  4.22 14.2  3.29  9.8 5.383E-05
 300  50  52.5 160.66  4.47  7.7  3.28  8.9 2.931E+00  3.63 15.6  2.47 10.4 9.664E-05
 300  45  52.5 169.53  4.02  5.0  2.19  9.2 5.329E+00  3.96 16.1  1.88 10.9 1.665E-04
 300  40  52.5 180.69  3.92  5.6  1.89  9.6 9.362E+00  4.45 16.3  1.53 11.3 2.745E-04
 300  35  52.5 192.07  2.78  8.0  1.54  9.3 1.588E+01  4.86 16.5  1.34 11.5 4.379E-04
 300  30  52.5 201.31  3.77 11.9  1.41 10.1 2.620E+01  4.90 17.1  1.18 11.7 6.890E-04
 300  25  52.5 206.58  4.44 15.6  1.27 10.9 4.246E+01  4.38 17.6  1.00 12.0 1.088E-03
 300  20  52.5 207.05  5.19 18.0  1.08 11.9 6.835E+01  3.40 17.8   .80   .1 1.747E-03
 300  15  52.5 204.43  4.68 18.9   .97   .6 1.103E+02  2.34 17.4   .62   .1 2.854E-03
 300  10  52.5 196.34  3.72 18.9  1.00   .7 1.803E+02  1.51 16.4   .43 11.7 4.856E-03
 300   5  52.5 182.16  2.39 18.1  1.12   .9 3.029E+02  1.00 14.5   .28 10.4 8.798E-03
 300   0  52.5 166.23  1.71 15.9  1.11   .9 5.329E+02   .81 12.0   .36  8.4 1.697E-02
 300  80  60.0 128.18  3.81 16.5  6.35  3.8 4.788E-02  6.38 15.4 10.61  6.1 1.976E-06
 300  75  60.0 134.16  3.83 13.8  6.15  4.6 1.016E-01  5.49 15.2  9.02  6.7 4.010E-06
 300  70  60.0 140.57  3.79 14.0  5.93  5.4 2.087E-01  4.79 17.1  7.43  7.2 7.861E-06
 300  65  60.0 147.85  3.89  1.4  6.60  6.0 4.137E-01  3.88 18.4  5.78  7.9 1.482E-05
 300  60  60.0 155.50  4.48  3.6  5.50  6.8 7.920E-01  3.02 16.5  4.36  8.7 2.697E-05
 300  55  60.0 164.81  3.87  4.9  4.20  7.8 1.465E+00  2.49 16.4  3.28  9.4 4.706E-05
 300  50  60.0 173.70  3.94  4.6  3.50  8.5 2.622E+00  2.41 16.5  2.49 10.0 7.998E-05
 300  45  60.0 183.27  4.45  3.5  2.87  9.0 4.556E+00  3.14 16.3  1.98 10.7 1.318E-04
 300  40  60.0 192.39  4.20  4.3  2.46  9.6 7.707E+00  4.06 16.2  1.59 11.3 2.124E-04
 300  35  60.0 200.32  3.73  6.3  1.95  9.7 1.274E+01  4.77 16.4  1.28 11.9 3.370E-04
 300  30  60.0 205.01  3.03  9.8  1.57 10.6 2.071E+01  5.14 16.7  1.07   .3 5.350E-04
 300  25  60.0 205.37  3.60 14.3  1.36   .0 3.347E+01  4.92 17.1   .85   .5 8.623E-04
 300  20  60.0 201.31  4.94 17.0  1.22   .7 5.431E+01  4.06 17.4   .64   .6 1.427E-03
 300  15  60.0 192.44  5.22 18.2  1.07   .6 8.953E+01  2.82 17.3   .45   .6 2.460E-03
 300  10  60.0 177.81  3.83 18.3   .85  1.0 1.524E+02  1.64 16.5   .29   .3 4.532E-03
 300   5  60.0 161.79  2.00 17.5   .78   .9 2.721E+02   .91 14.6   .23 10.1 8.897E-03
 300   0  60.0 154.38  1.28 15.9   .48  1.7 5.080E+02   .72 12.3   .27  8.0 1.741E-02
 300  80  67.5 126.17  3.80 14.6  5.59  4.3 4.294E-02  7.40 16.2 11.84  6.2 1.799E-06
 300  75  67.5 133.39  4.17 12.7  6.77  4.7 9.183E-02  6.19 16.8  9.66  6.7 3.644E-06
 300  70  67.5 141.82  3.92 12.7  6.16  5.5 1.881E-01  5.48 17.9  8.04  7.3 7.024E-06
 300  65  67.5 151.46  4.24 15.0  6.51  6.2 3.692E-01  4.89 18.7  6.25  8.0 1.291E-05
 300  60  67.5 161.20  3.42 23.3  5.23  7.1 6.939E-01  4.26 18.9  4.61  8.7 2.279E-05
 300  55  67.5 173.96  3.06 22.5  4.29  8.1 1.249E+00  3.90 18.5  3.46  9.2 3.800E-05
 300  50  67.5 185.61  2.45 21.4  3.89  8.6 2.160E+00  3.62 18.3  2.65  9.6 6.164E-05
 300  45  67.5 196.02  4.28  2.0  3.17  8.7 3.622E+00  3.72 17.7  2.08 10.2 9.797E-05
 300  40  67.5 203.41  3.86  1.6  2.66  9.2 5.936E+00  4.14 17.1  1.70 11.0 1.547E-04
 300  35  67.5 207.75  3.21  3.1  2.08  9.9 9.588E+00  4.42 16.8  1.39 11.8 2.444E-04
 300  30  67.5 206.91  2.20  9.9  1.91 10.4 1.542E+01  4.55 16.8  1.08   .6 3.944E-04
 300  25  67.5 199.65  2.74 15.4  1.62 11.1 2.503E+01  4.29 16.9   .80  1.2 6.630E-04
 300  20  67.5 188.01  4.38 17.2  1.18  1.3 4.159E+01  3.46 17.0   .57  1.4 1.169E-03
 300  15  67.5 172.08  4.09 17.9   .91  1.5 7.183E+01  2.32 16.8   .37  1.4 2.207E-03
 300  10  67.5 155.55  2.92 17.6   .80  1.6 1.313E+02  1.36 15.9   .25  1.0 4.465E-03
 300   5  67.5 149.89  1.23 17.0   .38  1.9 2.507E+02  1.00 14.1   .22  8.5 8.849E-03
 300   0  67.5 150.78  1.41 16.3   .38  4.7 4.829E+02   .76 12.6   .20  8.4 1.695E-02
 300  80  75.0 124.46  3.21 15.0  4.82  5.2 3.224E-02 10.28 16.8  9.78  6.9 1.369E-06
 300  75  75.0 133.30  3.32 14.5  5.31  5.6 6.940E-02  9.52 17.0  8.02  7.4 2.755E-06
 300  70  75.0 143.00  3.64 14.4  5.19  6.0 1.417E-01  8.69 17.2  6.54  8.1 5.244E-06
 300  65  75.0 153.03  4.11 15.1  4.86  6.9 2.757E-01  7.93 17.5  5.32  8.7 9.537E-06
 300  60  75.0 164.47  4.07 15.7  3.56  8.1 5.130E-01  7.36 17.7  4.36  9.2 1.651E-05
 300  55  75.0 177.15  3.37 17.9  3.48  8.7 9.132E-01  6.96 17.8  3.63  9.6 2.728E-05
 300  50  75.0 189.86  3.57 17.2  3.46  8.9 1.561E+00  6.36 17.8  3.06  9.9 4.351E-05
 300  45  75.0 199.72  3.30 18.4  2.89  9.2 2.588E+00  5.70 17.8  2.57 10.5 6.854E-05
 300  40  75.0 205.20  3.52 19.4  2.92  9.2 4.208E+00  5.16 17.6  2.05 11.2 1.085E-04
 300  35  75.0 205.12  3.34 19.4  2.58  9.6 6.800E+00  4.65 17.5  1.55   .1 1.753E-04
 300  30  75.0 197.95  2.85 18.5  2.06 10.4 1.108E+01  4.08 17.2  1.19  1.1 2.959E-04
 300  25  75.0 183.21  3.05 17.5  1.66 11.2 1.858E+01  3.38 17.1   .91  2.1 5.360E-04
 300  20  75.0 164.94  3.37 17.6  1.35  2.1 3.276E+01  2.36 16.9   .67  2.8 1.050E-03
 300  15  75.0 149.70  2.27 17.6  1.01  3.5 6.134E+01  1.29 16.3   .45  2.5 2.168E-03
 300  10  75.0 144.74  1.48 17.1   .87  2.2 1.199E+02   .79 15.1   .32   .6 4.383E-03
 300   5  75.0 145.36   .76 16.7   .32  1.0 2.363E+02   .70 14.0   .27 10.2 8.602E-03
 300   0  75.0 148.62   .60 14.5   .39 10.4 4.624E+02   .64 13.3   .24  9.5 1.646E-02
 300  80  82.5 114.90  2.85 15.2  4.16  6.4 1.832E-02 10.48 17.0 13.22  7.8 8.397E-07
 300  75  82.5 127.36  2.83 13.8  4.81  6.4 4.124E-02  9.18 17.3 11.29  8.2 1.709E-06
 300  70  82.5 140.01  3.18 14.6  6.11  6.7 8.614E-02  8.39 17.6  9.59  8.7 3.251E-06
 300  65  82.5 152.43  3.05 15.0  6.30  7.3 1.689E-01  7.72 17.8  8.17  9.3 5.859E-06
 300  60  82.5 163.74  3.00 17.3  6.03  8.1 3.150E-01  7.10 17.9  6.72  9.9 1.017E-05
 300  55  82.5 174.91  3.32 18.7  5.50  8.7 5.634E-01  6.55 17.9  5.57 10.4 1.703E-05
 300  50  82.5 184.35  3.44 18.3  5.00  9.3 9.745E-01  6.03 17.8  4.62 10.9 2.795E-05
 300  45  82.5 189.96  4.43 18.0  4.34 10.4 1.649E+00  5.23 17.7  3.75 11.3 4.590E-05
 300  40  82.5 192.03  4.45 18.4  4.43 10.9 2.761E+00  4.21 17.6  2.84 11.7 7.602E-05
 300  35  82.5 185.56  4.00 18.6  3.60 10.8 4.652E+00  3.20 17.3  2.02   .3 1.326E-04
 300  30  82.5 173.65  3.13 19.1  2.84 10.8 8.048E+00  2.31 16.8  1.57  1.7 2.452E-04
 300  25  82.5 157.27  2.27 17.3  1.91   .7 1.459E+01  1.66 16.3  1.32  2.9 4.909E-04
 300  20  82.5 144.98  1.78 16.6  1.22  2.5 2.811E+01  1.06 15.9  1.00  3.7 1.026E-03
 300  15  82.5 140.14  1.03 15.6   .97  3.9 5.616E+01   .76 15.4   .61  4.0 2.120E-03
 300  10  82.5 139.64   .62 16.8   .51  3.4 1.135E+02   .74 15.0   .45  5.1 4.302E-03
 300   5  82.5 142.53   .30 15.0   .25  2.8 2.282E+02   .72 14.4   .40  7.9 8.470E-03
 300   0  82.5 147.45   .37 15.6   .23  3.8 4.502E+02   .66 13.9   .37  8.2 1.615E-02
 300  80  90.0 122.74  1.54 20.7  1.99  9.6 1.795E-02  2.05  2.3  4.97  9.4 7.735E-07
 300  75  90.0 135.42  1.09 22.5  1.59 11.1 3.838E-02  2.19 21.0  4.06 11.1 1.500E-06
 300  70  90.0 148.80  1.79  1.2  2.77  1.0 7.686E-02  2.35 20.6  3.24  9.8 2.732E-06
 300  65  90.0 160.21  2.95 23.7  2.29  1.4 1.454E-01  2.88  2.6  2.33  1.8 4.803E-06
 300  60  90.0 169.80  2.17  8.3  2.51   .8 2.642E-01  3.59  6.6  1.53  1.2 8.233E-06
 300  55  90.0 178.75   .76 19.6  2.17  1.7 4.651E-01  3.81 19.2   .88  8.6 1.377E-05
 300  50  90.0 182.65   .90 14.6  1.27   .3 8.020E-01  3.70  5.2   .38   .0 2.324E-05
 300  45  90.0 185.07  2.19 21.1  1.68   .4 1.370E+00  3.27 19.8   .13 10.6 3.919E-05
 300  40  90.0 181.70  2.53  1.6  2.18  6.4 2.345E+00  2.63 15.1   .52  3.0 6.829E-05
 300  35  90.0 177.47  2.08 18.0  2.47  6.3 4.058E+00  2.04  6.5  1.11  1.5 1.210E-04
 300  30  90.0 167.70  1.19  9.4   .95  2.8 7.179E+00  1.79  4.3  1.62   .3 2.265E-04
 300  25  90.0 152.17  2.55  3.3  1.07 11.5 1.334E+01  1.14  8.9  1.63 11.6 4.639E-04
 300  20  90.0 139.13  1.46  2.7  1.26 10.6 2.629E+01   .82  6.7  1.27  9.9 9.998E-04
 300  15  90.0 134.53   .56 21.9   .85  1.8 5.407E+01   .92 13.1   .77   .2 2.126E-03
 300  10  90.0 137.40   .09 19.6   .14  9.9 1.115E+02   .85 22.3   .57  8.9 4.293E-03
 300   5  90.0 141.50   .14 23.2   .13   .4 2.261E+02   .80  9.6   .53  9.0 8.453E-03
 300   0  90.0 145.94   .14 18.7   .10  6.1 4.484E+02   .77 19.6   .50  6.4 1.625E-02
 330  80 -90.0 154.48  2.79 21.6  8.66 11.8 8.457E-02  1.92  2.2 10.24 11.6 2.892E-06
 330  75 -90.0 154.30  1.80 13.1  7.23   .3 1.599E-01   .95  2.3  7.33  5.7 5.479E-06
 330  70 -90.0 154.69   .41 17.7  6.34   .4 3.023E-01   .64 21.0  4.70  1.7 1.034E-05
 330  65 -90.0 157.15   .58 23.1  5.34   .3 5.683E-01   .76  3.2  2.56  7.5 1.914E-05
 330  60 -90.0 158.40   .75  5.1  3.18  2.0 1.060E+00  1.01  1.4  1.75  9.0 3.542E-05
 330  55 -90.0 159.96   .54 20.6  1.51  8.2 1.968E+00  1.26 21.4  1.62  7.1 6.509E-05
 330  50 -90.0 163.92   .48 23.9  1.20  1.7 3.614E+00  1.39 21.6  1.33  5.0 1.166E-04
 330  45 -90.0 170.92   .42  6.8  1.09 11.4 6.510E+00  1.38  1.2  1.01  7.6 2.015E-04
 330  40 -90.0 180.08  1.08  2.9   .91  5.1 1.141E+01  1.15 15.2   .70  3.8 3.353E-04
 330  35 -90.0 189.61  1.08 19.9   .64  3.1 1.944E+01   .84 19.0   .49 11.7 5.425E-04
 330  30 -90.0 198.13   .52 22.1   .38  3.4 3.230E+01   .62 14.5   .38  1.5 8.624E-04
 330  25 -90.0 204.77   .39 21.6   .23  4.5 5.263E+01   .52  7.0   .34 11.8 1.360E-03
 330  20 -90.0 209.84   .51  4.8   .70 10.6 8.457E+01   .41  1.8   .23   .9 2.132E-03
 330  15 -90.0 212.36   .49  1.6   .65   .9 1.348E+02   .30 23.5   .09  8.4 3.358E-03
 330  10 -90.0 211.28   .35  6.9   .31   .2 2.144E+02   .21 18.8   .04  3.4 5.370E-03
 330   5 -90.0 203.31   .29 20.4   .23  1.3 3.440E+02   .14 22.2   .11 10.7 8.952E-03
 330   0 -90.0 195.33   .29 20.4   .23  1.3 5.625E+02   .14 22.2   .11 10.7 1.523E-02
 330  80 -82.5 147.32  2.58 17.8  8.00  8.4 7.978E-02  2.75 19.8 10.01 10.4 2.862E-06
 330  75 -82.5 150.59  2.53 21.6  7.58  9.2 1.544E-01  1.88 20.2  6.90 11.4 5.422E-06
 330  70 -82.5 153.55  1.73 23.5  6.01 10.8 2.949E-01  1.28 19.3  4.32   .3 1.016E-05
 330  65 -82.5 155.70  1.52   .9  4.20 12.0 5.576E-01  1.09 18.4  2.63  1.2 1.895E-05
 330  60 -82.5 157.97  1.03 16.1  2.90  1.8 1.044E+00  1.19 17.8  1.72  1.4 3.498E-05
 330  55 -82.5 160.33   .83 12.8  1.53  2.7 1.938E+00  1.29 18.0  1.36   .8 6.395E-05
 330  50 -82.5 164.25   .54 18.1  1.08   .8 3.553E+00  1.28 18.2  1.10   .6 1.144E-04
 330  45 -82.5 170.76   .62 18.1   .91  2.6 6.393E+00  1.15 18.3   .81 11.7 1.981E-04
 330  40 -82.5 179.44   .69 22.6   .74  3.2 1.121E+01   .96 18.2   .59 11.1 3.306E-04
 330  35 -82.5 188.59   .76  5.5   .64  7.2 1.914E+01   .79 18.0   .43 11.8 5.370E-04
 330  30 -82.5 196.83   .78  6.3   .57  8.5 3.190E+01   .68 18.0   .32   .6 8.574E-04
 330  25 -82.5 203.57   .63  8.3   .46 11.9 5.214E+01   .64 18.2   .23  1.0 1.355E-03
 330  20 -82.5 208.64   .50 15.5   .33  2.3 8.403E+01   .60 18.4   .16  1.0 2.131E-03
 330  15 -82.5 211.22   .78 17.5   .22  1.7 1.343E+02   .49 18.7   .12   .6 3.363E-03
 330  10 -82.5 210.54  1.18 17.8   .36   .5 2.141E+02   .31 19.5   .08   .2 5.379E-03
 330   5 -82.5 205.27  1.60 18.2   .37  2.9 3.433E+02   .15  2.3   .07  8.2 8.847E-03
 330   0 -82.5 200.00  1.60 18.2   .37  2.9 5.573E+02   .15  2.3   .07  8.2 1.474E-02
 330  80 -75.0 146.17  4.37 16.5  6.84  4.4 7.700E-02  5.05 19.1  8.69  7.5 2.786E-06
 330  75 -75.0 149.42  2.67 17.2  5.99  6.6 1.498E-01  3.93 19.7  6.38  9.5 5.303E-06
 330  70 -75.0 152.74  2.19 21.5  5.37  9.3 2.874E-01  3.21 19.8  4.42 10.7 9.954E-06
 330  65 -75.0 155.82  1.90 23.5  4.17 10.1 5.438E-01  2.74 19.3  2.96 11.6 1.847E-05
 330  60 -75.0 158.24  1.35   .1  3.13   .3 1.018E+00  2.53 18.6  1.94   .8 3.405E-05
 330  55 -75.0 160.47  1.03  1.3  1.87   .4 1.888E+00  2.47 18.2  1.35  4.8 6.226E-05
 330  50 -75.0 164.77   .98  5.6  1.11 10.8 3.457E+00  2.51 18.0  1.03  5.4 1.110E-04
 330  45 -75.0 170.73   .87  7.5   .85   .3 6.212E+00  2.60 18.0   .80  5.5 1.925E-04
 330  40 -75.0 178.35   .72  9.0   .69  2.8 1.091E+01  2.66 18.1   .60  5.8 3.237E-04
 330  35 -75.0 186.45   .61 13.0   .62  5.7 1.871E+01  2.67 18.2   .43  5.9 5.309E-04
 330  30 -75.0 194.01   .86 16.6   .53  6.2 3.138E+01  2.56 18.3   .30  5.8 8.557E-04
 330  25 -75.0 200.46  1.46 17.5   .41  5.8 5.167E+01  2.30 18.4   .19  5.7 1.364E-03
 330  20 -75.0 205.75  2.16 17.9   .28  5.8 8.387E+01  1.88 18.6   .13  4.8 2.157E-03
 330  15 -75.0 209.52  2.70 18.0   .18  4.5 1.347E+02  1.34 18.9   .09   .3 3.402E-03
 330  10 -75.0 210.86  3.00 18.2   .12  2.5 2.152E+02   .73 19.5   .06 11.3 5.399E-03
 330   5 -75.0 208.88  3.01 18.4   .28  1.4 3.437E+02   .25   .0   .05  8.6 8.706E-03
 330   0 -75.0 206.90  3.01 18.4   .28  1.4 5.514E+02   .25   .0   .05  8.6 1.410E-02
 330  80 -67.5 144.25  6.64 16.5  5.71  5.4 7.266E-02  8.22 19.2  7.03  8.3 2.664E-06
 330  75 -67.5 146.77  5.01 18.0  4.68  6.6 1.429E-01  6.21 19.7  5.38  9.8 5.153E-06
 330  70 -67.5 150.21  3.45 21.3  4.12  8.7 2.773E-01  5.09 19.7  4.20 10.9 9.767E-06
 330  65 -67.5 153.79  2.76   .1  3.57 10.6 5.299E-01  4.46 19.4  3.18 11.7 1.823E-05
 330  60 -67.5 157.04  2.87  2.5  2.82   .2 9.984E-01  4.38 18.7  2.24   .6 3.365E-05
 330  55 -67.5 159.92  2.91  4.2  2.08 11.0 1.859E+00  4.98 18.1  1.54  1.4 6.153E-05
 330  50 -67.5 163.10  2.36  5.9  1.38 11.0 3.420E+00  5.76 17.9  1.13  3.4 1.110E-04
 330  45 -67.5 168.65  1.42  8.2   .96   .6 6.187E+00  6.26 18.0   .86  4.6 1.941E-04
 330  40 -67.5 176.32  1.26 15.1   .77  3.0 1.094E+01  6.29 18.1   .64  5.0 3.282E-04
 330  35 -67.5 184.55  2.35 17.1   .68  4.4 1.886E+01  5.86 18.3   .45  5.4 5.406E-04
