  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2    PA0     PA1%  Pp1  PA2%  Pp2    DA0
 270  80  -7.5 139.49 10.47 13.8  4.07  1.4 3.693E-02 10.77 14.2  5.85  8.0 1.402E-06
 270  75  -7.5 142.24  7.92 13.9  4.97  6.2 7.443E-02  8.26 15.2  5.10  8.2 2.774E-06
 270  70  -7.5 135.97  5.54  9.5  6.19  7.7 1.514E-01  7.23 19.7  4.06  9.4 5.905E-06
 270  65  -7.5 125.90  3.30  6.7  6.38  8.4 3.228E-01  7.00 19.8  3.52  1.0 1.361E-05
 270  60  -7.5 121.42  2.37  7.6  4.71  9.4 7.198E-01  6.95 19.7  5.08  2.2 3.143E-05
 270  55  -7.5 126.96  3.81  7.6  3.39 11.8 1.597E+00  7.03 19.6  6.14  2.8 6.665E-05
 270  50  -7.5 141.12  3.72  7.0  2.91  2.5 3.337E+00  7.41 19.5  5.30  3.2 1.251E-04
 270  45  -7.5 158.01  2.71  1.9  3.39  3.5 6.446E+00  7.48 19.2  3.99  3.3 2.158E-04
 270  40  -7.5 174.22  4.11 22.6  3.96  3.7 1.165E+01  6.90 18.7  2.82  3.1 3.537E-04
 270  35  -7.5 187.94  5.02 21.1  3.56  3.7 2.006E+01  5.97 18.0  1.96  2.6 5.644E-04
 270  30  -7.5 197.63  5.12 20.8  2.79  3.1 3.340E+01  5.02 17.3  1.36  2.0 8.941E-04
 270  25  -7.5 205.67  3.83 21.3  3.48  2.7 5.441E+01  4.38 16.6   .86   .9 1.400E-03
 270  20  -7.5 212.83  3.22 17.3  4.00  3.1 8.708E+01  3.89 16.2   .93 10.4 2.165E-03
 270  15  -7.5 218.16  5.33 15.2  3.28  3.5 1.375E+02  3.15 16.3  1.51  9.9 3.335E-03
 270  10  -7.5 222.14  9.21 15.8  2.43  3.3 2.151E+02  1.91 17.0  2.00  9.7 5.128E-03
 270   5  -7.5 224.33 10.74 16.2  2.07  3.0 3.343E+02  1.06  1.6  2.28  9.6 7.897E-03
 270   0  -7.5 217.62 15.32 16.7  3.09  3.5 5.239E+02  2.86  4.7  2.43  9.4 1.279E-02
 270  80    .0 139.45  9.42 13.7  4.26  1.8 3.605E-02  9.29 13.7  6.37  7.5 1.369E-06
 270  75    .0 142.61  6.04 12.2  4.63  4.8 7.260E-02  7.41 15.1  5.85  7.8 2.698E-06
 270  70    .0 138.39  5.23  8.2  6.22  6.7 1.466E-01  6.86 19.9  4.80  9.1 5.624E-06
 270  65    .0 127.07  4.25  6.4  7.54  7.9 3.094E-01  7.12 19.7  4.16   .2 1.293E-05
 270  60    .0 121.78  2.32 17.9  5.95  9.4 6.880E-01  7.06 19.8  5.76  1.6 2.997E-05
 270  55    .0 125.17  2.66  9.0  3.62 11.6 1.534E+00  6.86 20.1  6.73  2.5 6.488E-05
 270  50    .0 138.86  2.94  7.4  2.91  2.2 3.240E+00  7.02 20.1  5.83  2.8 1.234E-04
 270  45    .0 155.59  2.88 23.8  3.37  3.3 6.325E+00  6.64 19.8  4.48  2.8 2.149E-04
 270  40    .0 172.06  4.97 21.4  3.37  3.4 1.153E+01  5.60 19.2  3.38  2.6 3.543E-04
 270  35    .0 185.79  5.81 21.7  3.12  3.1 1.998E+01  4.51 18.3  2.54  2.3 5.689E-04
 270  30    .0 196.80  5.29 22.5  3.82  2.6 3.341E+01  3.78 16.7  1.77  2.0 8.985E-04
 270  25    .0 205.89  3.49 23.2  4.52  2.8 5.447E+01  3.49 15.6  1.07   .9 1.400E-03
 270  20    .0 213.16  2.80 13.7  4.04  3.2 8.714E+01  3.26 15.4  1.10 10.6 2.163E-03
 270  15    .0 218.20  4.98 14.5  2.92  3.3 1.375E+02  2.64 15.6  1.58 10.0 3.336E-03
 270  10    .0 222.00  7.57 15.4  2.22  3.0 2.152E+02  1.66 16.3  2.00  9.8 5.131E-03
 270   5    .0 223.28  8.34 15.8  2.16  2.8 3.347E+02  1.12  2.5  2.26  9.6 7.940E-03
 270   0    .0 216.75 10.90 16.1  2.49  3.1 5.242E+02  2.41  4.5  2.40  9.4 1.283E-02
 270  80   7.5 139.43  7.83 13.2  6.98  2.0 3.639E-02  8.71 12.6  7.14  5.7 1.382E-06
 270  75   7.5 143.16  6.17 10.8  6.52  3.5 7.317E-02  6.83 13.2  6.11  7.2 2.710E-06
 270  70   7.5 139.84  5.66  8.1  7.90  6.0 1.471E-01  6.55 18.4  5.15  8.8 5.586E-06
 270  65   7.5 129.52  4.99  8.2  8.74  7.6 3.071E-01  7.33 19.5  4.92 11.6 1.262E-05
 270  60   7.5 122.35  2.11 10.0  5.39  9.1 6.770E-01  7.84 19.8  6.47  1.0 2.935E-05
 270  55   7.5 124.69  2.08 14.4  4.03 11.0 1.509E+00  7.47 20.2  6.94  1.9 6.404E-05
 270  50   7.5 136.84  2.65 10.8  2.64  1.7 3.208E+00  6.90 20.5  6.11  2.3 1.240E-04
 270  45   7.5 153.97  3.46 22.2  2.79  3.0 6.317E+00  5.95 20.4  5.06  2.2 2.169E-04
 270  40   7.5 171.32  5.38 22.0  3.12  2.6 1.157E+01  4.69 19.8  4.11  2.1 3.572E-04
 270  35   7.5 186.12  5.88 22.2  3.95  2.1 2.007E+01  3.69 18.3  3.08  2.0 5.704E-04
 270  30   7.5 197.93  4.61 23.0  4.93  2.3 3.350E+01  3.17 16.0  2.03  1.9 8.958E-04
 270  25   7.5 206.84  2.83   .1  4.79  2.8 5.448E+01  2.93 15.0  1.21   .9 1.394E-03
 270  20   7.5 213.50  3.28 14.2  3.96  3.1 8.702E+01  2.62 14.9  1.10 10.7 2.157E-03
 270  15   7.5 218.49  4.39 14.8  2.77  3.2 1.373E+02  2.04 15.0  1.49 10.0 3.324E-03
 270  10   7.5 221.40  5.29 15.2  2.09  2.9 2.148E+02  1.45 15.0  1.89  9.8 5.134E-03
 270   5   7.5 221.75  6.66 15.3  2.16  2.7 3.347E+02  1.25  3.7  2.22  9.6 7.994E-03
 270   0   7.5 212.59  7.55 15.5  2.24  2.9 5.265E+02  1.91  4.4  2.31  9.4 1.314E-02
 270  80  15.0 138.81  7.20 13.1  5.39  2.0 3.776E-02  9.29 12.0  6.85  5.4 1.440E-06
 270  75  15.0 143.38  5.90  9.9  5.81  3.3 7.601E-02  7.65 11.7  6.22  6.7 2.811E-06
 270  70  15.0 141.84  7.13  7.1  7.26  5.4 1.520E-01  7.14 16.9  5.60  8.4 5.695E-06
 270  65  15.0 131.18  6.08  7.3  9.32  7.0 3.145E-01  7.94 18.5  5.42 11.0 1.277E-05
 270  60  15.0 123.94  3.08 11.2  6.05  8.8 6.868E-01  8.12 19.2  6.68   .5 2.941E-05
 270  55  15.0 124.69  2.48 13.9  3.38 10.9 1.523E+00  7.77 19.8  6.70  1.3 6.463E-05
 270  50  15.0 136.44  2.74 18.0  2.18  1.2 3.243E+00  7.00 20.2  5.72  1.6 1.256E-04
 270  45  15.0 154.13  4.27 21.2  2.16  1.6 6.387E+00  5.71 20.2  4.95  1.6 2.191E-04
 270  40  15.0 172.26  5.21 21.5  2.91  1.6 1.168E+01  4.27 19.5  4.13  1.7 3.585E-04
 270  35  15.0 187.99  5.38 22.2  3.93  1.6 2.017E+01  3.34 18.0  3.15  1.7 5.676E-04
 270  30  15.0 199.36  4.04 23.0  4.63  2.1 3.352E+01  2.88 15.9  2.16  1.5 8.898E-04
 270  25  15.0 207.85  2.68 19.0  4.27  2.5 5.435E+01  2.58 15.1  1.40   .8 1.384E-03
 270  20  15.0 214.21  3.42 15.1  3.46  2.7 8.664E+01  2.13 14.8  1.08 11.3 2.140E-03
 270  15  15.0 218.91  3.90 15.4  2.81  2.8 1.365E+02  1.65 14.5  1.27 10.2 3.299E-03
 270  10  15.0 220.37  3.58 15.9  2.38  2.9 2.137E+02  1.29 12.3  1.65  9.8 5.131E-03
 270   5  15.0 219.05  3.99 15.4  2.16  3.0 3.343E+02  1.23  5.8  2.04  9.6 8.077E-03
 270   0  15.0 209.29  5.85 15.0  2.42  2.8 5.283E+02  1.53  5.2  2.23  9.5 1.338E-02
 270  80  22.5 138.37  6.64 13.3  6.38  2.3 4.003E-02  9.43 11.7  7.46  5.6 1.531E-06
 270  75  22.5 144.37  5.99 10.6  6.00  3.3 8.048E-02  7.46 11.3  6.52  6.7 2.954E-06
 270  70  22.5 143.18  6.91  6.6  6.78  5.3 1.600E-01  6.34 14.4  5.53  7.8 5.937E-06
 270  65  22.5 132.72  7.45  7.3  9.42  6.8 3.288E-01  6.96 17.3  4.78 10.2 1.321E-05
 270  60  22.5 125.30  4.34  8.5  5.22  7.9 7.123E-01  8.65 18.3  5.78 12.0 3.019E-05
 270  55  22.5 126.01  3.05 13.6  3.37 10.0 1.566E+00  8.58 19.0  5.99   .7 6.578E-05
 270  50  22.5 137.32  3.65 18.3  2.38   .2 3.315E+00  7.25 19.5  5.26  1.0 1.276E-04
 270  45  22.5 156.07  4.50 20.4  2.42   .7 6.485E+00  5.65 19.5  4.40  1.1 2.197E-04
 270  40  22.5 174.75  5.30 21.4  2.69  1.1 1.176E+01  4.22 18.8  3.60  1.2 3.559E-04
 270  35  22.5 189.98  4.74 21.4  3.25  1.4 2.016E+01  3.35 17.5  2.81  1.1 5.615E-04
 270  30  22.5 201.19  3.31 20.0  3.10  1.7 3.335E+01  2.81 16.3  2.12   .9 8.769E-04
 270  25  22.5 209.36  3.16 16.5  2.91  1.9 5.385E+01  2.28 15.8  1.62   .6 1.361E-03
 270  20  22.5 215.39  3.75 15.8  2.82  2.1 8.559E+01  1.78 15.6  1.24 11.8 2.103E-03
 270  15  22.5 219.24  3.68 16.6  2.84  2.3 1.346E+02  1.39 14.6  1.12 10.8 3.250E-03
 270  10  22.5 219.09  2.76 17.7  2.79  2.5 2.110E+02  1.19  9.1  1.35 10.0 5.095E-03
 270   5  22.5 214.54  2.21 16.7  2.46  2.7 3.320E+02  1.19  7.3  1.75  9.6 8.189E-03
 270   0  22.5 204.21  3.55 14.0  2.29  2.8 5.295E+02  1.31  6.7  1.97  9.4 1.374E-02
 270  80  30.0 136.79  6.54 13.1  6.41  2.3 4.286E-02  7.67 11.8  7.75  5.4 1.658E-06
 270  75  30.0 143.61  4.51 13.6  6.85  3.2 8.669E-02  6.38 11.2  6.89  6.4 3.200E-06
 270  70  30.0 145.18  5.30  3.5  7.46  5.0 1.719E-01  5.99 11.7  5.89  7.5 6.287E-06
 270  65  30.0 136.46  9.07  6.5  9.03  6.4 3.477E-01  6.52 14.8  4.79  9.3 1.357E-05
 270  60  30.0 127.52  5.99  7.8  5.89  7.7 7.411E-01  7.65 17.0  4.75 11.5 3.088E-05
 270  55  30.0 127.71  3.52 11.6  2.62  9.9 1.612E+00  8.30 18.0  4.85   .3 6.682E-05
 270  50  30.0 139.23  3.72 17.7  2.11 11.3 3.377E+00  7.18 18.5  4.22   .6 1.282E-04
 270  45  30.0 158.10  4.32 19.8  2.12   .2 6.550E+00  5.60 18.4  3.52   .7 2.191E-04
 270  40  30.0 177.73  4.08 20.5  1.96  1.1 1.177E+01  4.38 17.9  2.94   .7 3.502E-04
 270  35  30.0 193.50  3.49 20.1  2.12  1.6 1.999E+01  3.65 17.2  2.50   .6 5.466E-04
 270  30  30.0 203.77  3.32 17.6  2.00  1.6 3.281E+01  3.05 16.8  2.17   .4 8.517E-04
 270  25  30.0 212.64  4.46 16.0  2.27  1.1 5.262E+01  2.30 16.9  1.83   .2 1.309E-03
 270  20  30.0 218.15  4.19 16.8  2.57  1.1 8.312E+01  1.58 17.2  1.45 11.9 2.016E-03
 270  15  30.0 218.89  3.68 18.5  2.62  1.5 1.304E+02  1.17 16.5  1.13 11.3 3.153E-03
 270  10  30.0 215.69  2.78 19.4  2.68  1.8 2.051E+02  1.07  9.1  1.08 10.3 5.033E-03
 270   5  30.0 207.99  1.71 20.2  2.39  2.3 3.263E+02  1.14  8.5  1.33  9.6 8.302E-03
 270   0  30.0 197.59  2.12 15.3  2.21  2.7 5.286E+02  1.29  8.4  1.59  9.2 1.416E-02
 270  80  37.5 134.94  6.25 14.0  6.50  2.9 4.655E-02  7.34 12.7  8.06  5.7 1.827E-06
 270  75  37.5 141.82  4.70 15.4  6.48  3.6 9.507E-02  6.10 11.6  7.41  6.6 3.552E-06
 270  70  37.5 146.80  4.70 20.2  6.82  4.7 1.887E-01  5.57 10.8  6.73  7.4 6.818E-06
 270  65  37.5 142.81  6.14  5.1  9.21  6.5 3.734E-01  5.82 12.3  5.47  8.5 1.390E-05
 270  60  37.5 132.19  7.08  6.9  7.15  7.3 7.710E-01  6.32 15.2  4.45 10.8 3.102E-05
 270  55  37.5 130.79  4.09  9.1  3.39  8.3 1.641E+00  7.09 16.9  4.69 12.0 6.652E-05
 270  50  37.5 141.93  3.27 16.9  2.63 11.7 3.388E+00  6.52 17.4  4.12   .3 1.262E-04
 270  45  37.5 161.18  3.71 19.6  2.63   .7 6.486E+00  5.49 17.1  3.26   .3 2.128E-04
 270  40  37.5 180.96  3.40 19.6  2.30  1.1 1.153E+01  4.73 16.8  2.63   .2 3.371E-04
 270  35  37.5 197.23  2.61 17.4  1.67  1.2 1.940E+01  4.20 16.6  2.27 12.0 5.203E-04
 270  30  37.5 208.15  3.74 14.8  1.55   .2 3.152E+01  3.61 16.7  2.03 11.9 8.010E-04
 270  25  37.5 216.39  5.45 15.6  1.81   .0 5.011E+01  2.75 17.2  1.77 11.8 1.225E-03
 270  20  37.5 219.78  5.22 17.4  2.05   .5 7.870E+01  1.79 17.7  1.46 11.7 1.895E-03
 270  15  37.5 217.40  4.41 18.9  2.07   .8 1.235E+02   .96 17.3  1.12 11.4 3.006E-03
 270  10  37.5 210.50  3.38 20.0  2.13   .9 1.956E+02   .85 11.0   .87 10.7 4.917E-03
 270   5  37.5 199.64  1.74 20.7  2.20  1.8 3.159E+02  1.10  9.4   .92  9.6 8.375E-03
 270   0  37.5 188.66  1.14 11.6  1.94  2.7 5.233E+02  1.34  9.0  1.10  9.0 1.468E-02
 270  80  45.0 132.95  5.54 14.3  6.60  3.7 5.119E-02  6.90 13.2  9.65  5.9 2.037E-06
 270  75  45.0 140.00  5.39 15.6  6.87  4.1 1.056E-01  5.37 11.7  8.18  6.7 4.000E-06
 270  70  45.0 146.63  5.20 18.4  7.83  4.6 2.107E-01  4.49  9.9  7.21  7.6 7.623E-06
 270  65  45.0 146.95  4.97  2.3  7.50  6.1 4.133E-01  4.56 10.1  6.36  8.5 1.493E-05
 270  60  45.0 140.46  6.46  5.8  7.95  7.3 8.250E-01  4.81 12.4  5.12  9.8 3.120E-05
 270  55  45.0 139.42  6.21  7.4  4.56  8.2 1.677E+00  5.27 15.4  4.36 11.2 6.382E-05
 270  50  45.0 148.41  3.12  6.4  3.15 10.4 3.335E+00  5.34 16.3  3.74 11.7 1.189E-04
 270  45  45.0 166.18  3.32 22.1  2.64   .0 6.236E+00  5.00 16.1  3.10 11.8 1.986E-04
 270  40  45.0 185.25  2.72 20.5  2.34   .3 1.092E+01  4.78 15.8  2.57 11.7 3.118E-04
 270  35  45.0 201.79  2.70 11.8  1.95   .2 1.815E+01  4.55 15.9  2.18 11.6 4.759E-04
 270  30  45.0 213.53  3.94 12.4  1.99 11.3 2.916E+01  4.20 16.4  1.89 11.6 7.227E-04
 270  25  45.0 220.22  5.51 14.9  1.98 11.6 4.593E+01  3.54 17.0  1.60 11.6 1.104E-03
 270  20  45.0 220.25  6.31 17.2  1.87 11.6 7.183E+01  2.48 17.4  1.26 11.6 1.726E-03
 270  15  45.0 214.52  5.89 18.6  1.68 11.9 1.130E+02  1.29 16.8   .92 11.5 2.789E-03
 270  10  45.0 203.05  3.74 19.6  1.28   .8 1.812E+02   .79 12.8   .66 11.1 4.723E-03
 270   5  45.0 188.50  1.75 19.2  1.62  1.1 2.995E+02  1.11 10.2   .58 10.1 8.406E-03
 270   0  45.0 176.25  1.45 12.2  2.11  1.7 5.130E+02  1.23  9.2   .72  8.9 1.541E-02
 270  80  52.5 130.66  5.86 15.4  5.57  3.8 5.631E-02  5.57 13.8 10.15  6.1 2.281E-06
 270  75  52.5 138.96  4.43 13.7  6.52  4.2 1.173E-01  4.60 12.7  8.86  6.7 4.474E-06
 270  70  52.5 145.66  4.09 16.3  7.27  4.8 2.351E-01  4.32 10.8  7.69  7.4 8.557E-06
 270  65  52.5 150.76  4.41 19.0  7.18  5.5 4.578E-01  3.90  8.9  6.78  8.2 1.610E-05
 270  60  52.5 150.60  4.47  4.2  7.23  7.0 8.825E-01  3.47  9.8  5.78  9.1 3.108E-05
 270  55  52.5 150.72  5.63  5.9  5.74  8.0 1.703E+00  2.89 13.2  4.49 10.1 5.993E-05
 270  50  52.5 159.80  4.89  5.2  4.33  9.4 3.221E+00  3.16 15.3  3.41 10.8 1.068E-04
 270  45  52.5 175.76  3.76  3.8  3.21 10.3 5.800E+00  3.98 15.7  2.70 11.1 1.748E-04
 270  40  52.5 193.09  3.01  2.9  2.87 11.3 9.898E+00  4.59 15.6  2.18 11.3 2.714E-04
 270  35  52.5 208.92  2.57  7.0  3.03 11.6 1.616E+01  4.92 15.7  1.80 11.2 4.094E-04
 270  30  52.5 218.96  3.39 11.7  2.27 10.2 2.560E+01  4.89 16.0  1.51 11.3 6.187E-04
 270  25  52.5 222.42  5.39 14.5  2.11 10.4 4.000E+01  4.30 16.4  1.24 11.4 9.517E-04
 270  20  52.5 218.72  6.67 16.4  1.93 11.0 6.253E+01  3.20 16.6   .96 11.6 1.513E-03
 270  15  52.5 208.34  6.25 17.8  1.34   .1 9.924E+01  1.89 16.3   .72 11.7 2.521E-03
 270  10  52.5 191.87  4.06 18.6  1.18   .4 1.624E+02  1.02 13.9   .51 11.3 4.481E-03
 270   5  52.5 174.45  1.64 17.6  1.21  1.1 2.779E+02  1.06 10.7   .38 10.1 8.428E-03
 270   0  52.5 163.47  1.05 10.4  1.39  1.1 4.981E+02  1.01  9.7   .49  8.5 1.614E-02
 270  80  60.0 130.75  4.46 15.5  5.50  4.0 6.042E-02  5.44 14.9  8.41  5.9 2.445E-06
 270  75  60.0 138.07  4.01 14.4  5.29  4.2 1.262E-01  4.41 14.7  6.85  6.6 4.841E-06
 270  70  60.0 145.85  3.94 15.0  5.49  4.4 2.531E-01  3.61 15.0  5.79  7.3 9.193E-06
 270  65  60.0 153.40  3.86 18.4  5.53  5.5 4.895E-01  2.87 13.2  5.29  8.0 1.691E-05
 270  60  60.0 158.13  3.75  2.0  5.48  6.9 9.237E-01  2.38 12.1  4.50  8.8 3.096E-05
 270  55  60.0 165.45  4.63  5.1  4.38  7.7 1.702E+00  2.31 13.9  3.69  9.6 5.451E-05
 270  50  60.0 175.78  4.89  5.3  3.38  9.5 3.036E+00  2.76 15.4  3.12 10.1 9.152E-05
 270  45  60.0 190.06  4.55  3.5  2.83  9.7 5.205E+00  3.67 15.7  2.62 10.3 1.451E-04
 270  40  60.0 205.15  3.79  3.9  2.99  9.8 8.573E+00  4.53 15.7  2.22 10.4 2.214E-04
 270  35  60.0 217.04  2.54  4.8  2.80  9.2 1.367E+01  4.99 15.8  1.88 10.7 3.336E-04
 270  30  60.0 223.61  2.14 12.6  2.78  9.0 2.138E+01  4.97 15.9  1.52 11.2 5.061E-04
 270  25  60.0 222.53  4.07 15.1  2.23  9.4 3.326E+01  4.48 16.0  1.22 11.8 7.910E-04
 270  20  60.0 213.82  5.79 16.1  1.98 11.0 5.227E+01  3.54 16.1   .98   .1 1.294E-03
 270  15  60.0 198.42  5.76 17.0  1.66   .6 8.432E+01  2.27 15.8   .72   .0 2.249E-03
 270  10  60.0 177.91  3.75 17.7  1.35  1.1 1.425E+02  1.22 14.0   .46 11.3 4.237E-03
 270   5  60.0 158.71  1.45 16.3   .90   .5 2.559E+02   .94 11.0   .28  9.5 8.531E-03
 270   0  60.0 152.81   .78 10.4   .48  1.0 4.829E+02   .85  9.9   .29  8.4 1.673E-02
 270  80  67.5 129.44  4.86 15.3  4.84  3.5 6.118E-02  6.31 16.0  7.87  5.9 2.502E-06
 270  75  67.5 138.15  4.36 15.6  5.37  4.0 1.282E-01  4.57 16.1  6.90  6.5 4.918E-06
 270  70  67.5 147.44  3.59 16.5  5.47  4.9 2.561E-01  3.60 16.1  5.82  7.1 9.197E-06
 270  65  67.5 157.73  3.23 16.2  4.71  5.8 4.886E-01  3.01 16.1  4.84  7.7 1.640E-05
 270  60  67.5 166.73  2.76 20.9  4.49  6.5 8.976E-01  2.66 15.8  4.07  8.3 2.851E-05
 270  55  67.5 177.76  2.99  3.4  4.18  7.6 1.592E+00  2.64 15.5  3.38  8.9 4.744E-05
 270  50  67.5 190.87  3.88  4.7  3.52  8.6 2.718E+00  3.09 15.7  2.82  9.2 7.544E-05
 270  45  67.5 205.11  4.52  4.1  3.48  8.9 4.471E+00  3.85 15.9  2.41  9.4 1.155E-04
 270  40  67.5 217.83  3.57  3.2  3.22  9.0 7.131E+00  4.48 15.9  2.05  9.6 1.734E-04
 270  35  67.5 225.91  3.05  4.1  2.76  8.6 1.113E+01  4.80 15.8  1.75 10.3 2.609E-04
 270  30  67.5 227.11  2.74 15.0  2.61  8.6 1.720E+01  4.77 15.9  1.46 11.8 4.010E-04
 270  25  67.5 220.07  4.02 15.5  2.51  8.9 2.673E+01  4.24 15.9  1.11   .6 6.428E-04
 270  20  67.5 204.18  5.64 16.3  2.11  9.7 4.256E+01  3.22 15.8   .87   .8 1.103E-03
 270  15  67.5 182.08  4.99 16.8  1.80  2.0 7.094E+01  1.96 15.3   .65   .6 2.061E-03
 270  10  67.5 159.44  2.81 16.8  1.37  1.1 1.266E+02  1.01 13.4   .36 11.2 4.201E-03
 270   5  67.5 147.60   .83 15.4   .47   .3 2.415E+02   .73 10.9   .20  9.2 8.655E-03
 270   0  67.5 148.10   .31 10.6   .23 11.7 4.707E+02   .65 10.0   .21  8.8 1.682E-02
 270  80  75.0 129.56  3.57 14.7  4.24  4.1 5.589E-02  8.82 16.5  8.91  5.8 2.282E-06
 270  75  75.0 138.26  4.74 15.9  4.86  4.9 1.171E-01  7.32 16.7  7.48  6.4 4.482E-06
 270  70  75.0 147.87  3.97 16.8  4.33  5.7 2.337E-01  5.91 16.8  6.05  6.8 8.366E-06
 270  65  75.0 159.32  4.08 17.3  3.83  5.2 4.439E-01  4.93 16.8  5.04  7.4 1.475E-05
 270  60  75.0 172.55  3.26 18.2  3.47  6.4 8.035E-01  4.43 16.6  4.28  8.0 2.465E-05
 270  55  75.0 186.83  3.44  1.4  3.34  7.4 1.391E+00  4.50 16.3  3.66  8.6 3.942E-05
 270  50  75.0 201.65  3.00  4.1  3.63  8.1 2.310E+00  4.70 16.2  3.10  8.9 6.068E-05
 270  45  75.0 216.29  3.29  5.4  3.87  8.3 3.707E+00  4.87 16.3  2.66  9.2 9.078E-05
 270  40  75.0 226.83  3.10   .9  3.64  7.9 5.791E+00  4.91 16.3  2.29 10.0 1.352E-04
 270  35  75.0 230.43  4.33 19.3  3.39  8.3 8.912E+00  4.59 16.2  1.83 11.5 2.047E-04
 270  30  75.0 225.14  4.40 16.9  2.75  8.7 1.375E+01  4.07 16.0  1.47   .5 3.230E-04
 270  25  75.0 210.10  4.61 16.3  2.23 10.4 2.165E+01  3.35 15.9  1.18  1.1 5.450E-04
 270  20  75.0 186.84  4.24 16.5  1.90   .2 3.559E+01  2.38 15.7   .87  1.5 1.008E-03
 270  15  75.0 162.00  3.41 16.6  1.47  3.0 6.264E+01  1.27 14.9   .55  1.4 2.046E-03
 270  10  75.0 146.11  1.48 16.1   .95  1.3 1.187E+02   .60 12.2   .25 11.1 4.300E-03
 270   5  75.0 143.72   .39 14.7   .32  9.5 2.346E+02   .47 10.2   .20  9.9 8.636E-03
 270   0  75.0 146.45   .14 11.2   .15 10.8 4.629E+02   .43  9.7   .20  9.7 1.672E-02
 270  80  82.5 123.70  3.17 14.6  3.51  4.2 4.130E-02  8.50 16.1  9.25  6.8 1.763E-06
 270  75  82.5 134.80  4.06 14.4  4.66  4.5 8.869E-02  7.22 16.3  7.85  7.4 3.480E-06
 270  70  82.5 146.33  3.56 15.1  4.38  5.3 1.790E-01  6.62 16.4  6.74  7.9 6.473E-06
 270  65  82.5 159.39  3.67 16.7  3.94  6.0 3.416E-01  5.97 16.4  5.84  8.4 1.134E-05
 270  60  82.5 172.87  3.61 16.4  3.65  7.1 6.182E-01  5.35 16.4  5.14  8.7 1.892E-05
 270  55  82.5 187.40  3.58 17.1  3.85  7.5 1.068E+00  5.01 16.3  4.43  9.1 3.015E-05
 270  50  82.5 201.80  3.93 16.9  4.68  8.1 1.772E+00  4.78 16.3  3.68  9.4 4.646E-05
 270  45  82.5 214.22  3.70 20.2  4.67  8.2 2.844E+00  4.53 16.2  2.99  9.8 7.025E-05
 270  40  82.5 221.76  3.24 17.4  4.48  8.7 4.466E+00  4.19 16.2  2.40 10.3 1.065E-04
 270  35  82.5 221.60  3.90 17.9  4.80  9.0 6.972E+00  3.68 16.0  1.91 11.1 1.665E-04
 270  30  82.5 210.57  4.72 17.2  4.16  9.6 1.101E+01  3.01 15.8  1.60   .5 2.767E-04
 270  25  82.5 190.17  3.44 16.1  2.90 11.1 1.802E+01  2.20 15.5  1.38  1.9 5.013E-04
 270  20  82.5 166.28  2.67 15.9  2.05  2.2 3.137E+01  1.36 15.1   .97  2.6 9.984E-04
 270  15  82.5 147.01  1.47 16.0  1.37  3.1 5.890E+01   .69 13.9   .54  2.3 2.120E-03
 270  10  82.5 140.88   .61 15.4   .84  1.7 1.169E+02   .38 11.2   .29   .3 4.391E-03
 270   5  82.5 142.70   .21 13.4   .27 10.8 2.342E+02   .29 10.3   .24  8.3 8.683E-03
 270   0  82.5 146.45   .13 13.7   .20  6.4 4.630E+02   .26  9.9   .21  4.2 1.673E-02
 270  80  90.0 133.81  1.54 15.1  3.16   .0 4.859E-02  2.14 22.6  9.46 10.3 1.919E-06
 270  75  90.0 144.92  1.70  2.7  2.45 10.2 9.868E-02  1.84 11.2  7.68 11.2 3.601E-06
 270  70  90.0 154.72  1.64  3.2  2.24  8.7 1.903E-01  2.34 23.9  6.84  2.9 6.504E-06
 270  65  90.0 169.03  2.88  2.1  2.77  1.8 3.491E-01  2.99 23.2  6.19  1.6 1.093E-05
 270  60  90.0 182.25  1.47  3.9  3.17 10.3 6.112E-01  3.24 13.7  5.34  1.0 1.774E-05
 270  55  90.0 197.94   .62 10.5  2.90 11.3 1.026E+00  3.15  3.8  4.59  9.7 2.740E-05
 270  50  90.0 214.89  1.13  1.2  3.75 10.6 1.654E+00  3.06 21.5  3.86 11.9 4.073E-05
 270  45  90.0 224.58  4.39   .6  6.43  3.2 2.595E+00  2.76   .4  3.01  9.2 6.112E-05
 270  40  90.0 224.26  5.48   .3  7.05  1.5 4.025E+00  1.82 21.9  1.92   .9 9.499E-05
 270  35  90.0 217.98  1.54  3.2  3.09  9.8 6.291E+00  1.25  2.6  1.09   .7 1.527E-04
 270  30  90.0 204.80  1.35  6.5  1.56   .7 1.003E+01   .94 17.7   .75   .2 2.593E-04
 270  25  90.0 183.01  1.16 20.4  1.33  4.3 1.669E+01   .61  4.2   .73  1.6 4.825E-04
 270  20  90.0 157.43   .78  1.5  1.00   .1 2.974E+01   .30   .2   .53   .5 9.994E-04
 270  15  90.0 141.13   .32 18.3   .41 11.2 5.758E+01   .06  6.0   .24 10.8 2.158E-03
 270  10  90.0 138.80   .16 11.2   .24   .7 1.166E+02   .06   .6   .08  2.0 4.446E-03
 270   5  90.0 141.89   .16 10.2   .04   .9 2.355E+02   .11  3.5   .03  9.6 8.781E-03
 270   0  90.0 146.07   .00   .7   .10  9.8 4.665E+02   .13  3.6   .02  2.1 1.690E-02
