  Ls Hgt   Lat   TA0K   TA1K  Tp1  TA2K  Tp2     DA0     DA1%  Dp1  DA2%  Dp2     PA0
 090  -4 -67.5  130.00   .23  2.9   .02  2.3  3.839E-02   .36  5.6   .14  5.5  9.482E+02
 090  -5 -67.5  130.00   .23  2.9   .02  2.3  4.335E-02   .36  5.6   .14  5.5  1.071E+03
 090  80 -60.0  165.00  3.55 14.0  3.14  5.6  4.461E-07  2.37 15.5  2.50  6.6  1.391E-02
 090  75 -60.0  158.77  3.55 14.0  3.14  5.6  9.281E-07  2.37 15.5  2.50  6.6  2.781E-02
 090  70 -60.0  149.26  3.55 14.0  3.14  5.6  1.919E-06  2.37 15.5  2.50  6.6  5.418E-02
 090  65 -60.0  139.75  2.77 14.0  2.61  6.6  4.009E-06  3.24 15.7  2.88  5.2  1.055E-01
 090  60 -60.0  136.61  3.11 16.3  1.98  5.9  8.384E-06  3.70  6.5  1.94  6.3  2.161E-01
 090  55 -60.0  137.52  3.45 17.8  1.59  5.3  1.714E-05  4.53  3.4  1.79  6.9  4.455E-01
 090  50 -60.0  140.54  3.41 15.9  1.38  6.3  3.406E-05  4.72  4.7  1.53  5.3  9.073E-01
 090  45 -60.0  145.99  3.06 11.1  1.57  7.1  6.521E-05  3.68  5.8   .95  4.3  1.806E+00
 090  40 -60.0  151.59  2.61  9.6  1.15  7.2  1.217E-04  2.61  6.8   .70  5.8  3.502E+00
 090  35 -60.0  154.35  2.55  4.7  1.15  6.6  2.274E-04  1.50  8.0   .57  5.3  6.663E+00
 090  30 -60.0  153.26  1.91  9.0   .75  4.9  4.339E-04  1.63  3.5   .40  6.3  1.264E+01
 090  25 -60.0  150.43  1.17 11.0   .43  3.5  8.452E-04  2.19  3.5   .29  7.6  2.416E+01
 090  20 -60.0  148.95   .77  9.1   .22  5.9  1.648E-03  1.61  4.9   .22  7.1  4.663E+01
 090  15 -60.0  151.09   .86  2.7   .16  8.2  3.131E-03  1.13  5.4   .15  5.4  8.989E+01
 090  10 -60.0  157.40   .77  4.0   .14  8.7  5.701E-03   .82  6.7   .12  4.9  1.705E+02
 090   9 -60.0  159.32   .76  4.2   .13  8.7  6.374E-03   .76  6.8   .12  4.9  1.930E+02
 090   8 -60.0  161.45   .74  4.4   .12  8.4  7.110E-03   .71  7.0   .12  5.1  2.181E+02
 090   7 -60.0  163.62   .73  4.5   .12  8.0  7.925E-03   .67  7.0   .12  5.2  2.464E+02
 090   6 -60.0  165.43   .71  4.6   .12  8.0  8.835E-03   .63  7.6   .11  5.0  2.777E+02
 090   5 -60.0  166.88   .72  4.7   .13  7.4  9.863E-03   .59  7.5   .11  4.9  3.127E+02
 090   4 -60.0  166.93   .69  4.9   .14  7.3  1.110E-02   .56  7.3   .11  4.7  3.519E+02
 090   3 -60.0  165.34   .69  6.6   .15  7.0  1.261E-02   .55  7.8   .11  4.7  3.962E+02
 090   2 -60.0  159.68   .81  7.4   .14  6.6  1.475E-02   .55  7.6   .11  5.0  4.470E+02
 090   1 -60.0  157.34   .81 13.4   .18  6.0  1.659E-02   .72  7.1   .17  4.3  4.954E+02
 090   0 -60.0  159.46  1.28 17.8   .16  3.7  1.864E-02  1.34  5.6   .21  5.5  5.647E+02
 090  -1 -60.0  161.58  1.30 17.8   .16  3.7  2.098E-02  1.34  5.6   .21  5.5  6.437E+02
 090  -2 -60.0  163.70  1.32 17.8   .17  3.7  2.360E-02  1.34  5.6   .21  5.5  7.336E+02
 090  -3 -60.0  165.82  1.34 17.8   .17  3.7  2.655E-02  1.34  5.6   .21  5.5  8.362E+02
 090  -4 -60.0  167.94  1.35 17.8   .17  3.7  2.988E-02  1.34  5.6   .21  5.5  9.531E+02
 090  -5 -60.0  170.06  1.37 17.8   .17  3.7  3.364E-02  1.34  5.6   .21  5.5  1.086E+03
 090  80 -52.5  146.34  2.82 13.7  2.54  5.4  4.732E-07  3.78 12.5  3.13  7.9  1.308E-02
 090  75 -52.5  143.21  2.82 13.7  2.54  5.4  1.003E-06  3.78 12.5  3.13  7.9  2.712E-02
 090  70 -52.5  140.08  2.82 13.7  2.54  5.4  2.124E-06  3.78 12.5  3.13  7.9  5.623E-02
 090  65 -52.5  136.95  2.82 13.7  2.54  5.4  4.509E-06  3.78 12.5  3.13  7.9  1.166E-01
 090  60 -52.5  133.82  2.46 15.2  2.33  6.7  9.551E-06  3.40  8.6  2.61  6.9  2.417E-01
 090  55 -52.5  135.50  3.17 17.7  2.06  6.9  1.963E-05  3.91  4.3  2.07  6.3  5.038E-01
 090  50 -52.5  139.69  3.42 17.7  1.80  6.3  3.896E-05  4.08  5.6  1.58  7.2  1.032E+00
 090  45 -52.5  144.91  3.75 10.7  1.36  6.8  7.502E-05  3.62  7.2  1.36  7.5  2.063E+00
 090  40 -52.5  149.52  2.55  6.4  1.26  7.9  1.420E-04  2.22  8.8  1.03  5.9  4.028E+00
 090  35 -52.5  152.84  2.68  9.6  1.34  7.8  2.668E-04  1.27 10.5   .67  5.5  7.731E+00
 090  30 -52.5  155.32  2.46 11.8  1.01  5.6  4.975E-04  2.24  3.3   .40  5.8  1.466E+01
 090  25 -52.5  156.18  1.86 15.7   .69  5.4  9.300E-04  2.83  3.6   .42  6.3  2.758E+01
 090  20 -52.5  156.52  1.04 13.4   .29  3.7  1.741E-03  2.10  5.0   .33  6.7  5.176E+01
 090  15 -52.5  158.06  1.17  2.8   .23  5.9  3.224E-03  1.43  5.6   .22  7.3  9.680E+01
 090  10 -52.5  163.71  1.11  3.7   .23  6.5  5.746E-03  1.00  7.0   .21  5.8  1.788E+02
 090   9 -52.5  165.56  1.09  3.9   .23  6.6  6.399E-03   .94  7.6   .20  6.0  2.013E+02
 090   8 -52.5  167.48  1.06  4.0   .22  6.7  7.121E-03   .88  7.6   .20  6.2  2.266E+02
 090   7 -52.5  169.37  1.03  4.1   .22  6.8  7.920E-03   .82  7.6   .20  5.8  2.548E+02
 090   6 -52.5  171.04   .99  4.1   .23  6.7  8.804E-03   .79  7.5   .20  5.9  2.861E+02
 090   5 -52.5  172.45   .95  4.2   .24  6.7  9.797E-03   .76  7.5   .20  5.4  3.209E+02
 090   4 -52.5  172.56   .92  4.4   .23  7.2  1.098E-02   .72  7.6   .20  5.2  3.598E+02
 090   3 -52.5  170.94   .86  4.5   .24  6.7  1.244E-02   .69  7.3   .21  6.1  4.035E+02
 090   2 -52.5  166.03  1.01  6.0   .21  6.2  1.440E-02   .75  7.0   .18  6.6  4.530E+02
 090   1 -52.5  166.84  1.67  9.6   .24  6.4  1.572E-02  1.02  7.9   .20  4.4  4.974E+02
 090   0 -52.5  162.49  1.02 11.1   .31  6.6  1.807E-02   .79  9.2   .18  6.6  5.570E+02
 090  -1 -52.5  161.36   .76 14.3   .34  6.9  2.053E-02   .97  4.9   .15  3.2  6.287E+02
 090  -2 -52.5  161.75  1.21 15.3   .26  4.6  2.304E-02   .94  9.2   .15  4.8  7.080E+02
 090  -3 -52.5  159.23  1.28  9.7   .30  3.8  2.635E-02  1.14  7.4   .24  4.7  7.971E+02
 090  -4 -52.5  156.71  1.26  9.7   .30  3.8  3.015E-02  1.14  7.4   .24  4.7  8.974E+02
 090  -5 -52.5  154.19  1.24  9.7   .29  3.8  3.450E-02  1.14  7.4   .24  4.7  1.010E+03
 090  80 -45.0  147.34  3.36 14.1  3.39  6.3  4.995E-07  3.99 11.4  4.12  8.9  1.391E-02
 090  75 -45.0  143.97  3.36 14.1  3.39  6.3  1.058E-06  3.99 11.4  4.12  8.9  2.879E-02
 090  70 -45.0  140.60  3.36 14.1  3.39  6.3  2.242E-06  3.99 11.4  4.12  8.9  5.959E-02
 090  65 -45.0  137.23  3.36 14.1  3.39  6.3  4.756E-06  3.99 11.4  4.12  8.9  1.233E-01
 090  60 -45.0  133.86  3.03 15.4  2.78  7.3  1.008E-05  4.29 10.5  3.30  6.3  2.552E-01
 090  55 -45.0  135.52  3.17 16.3  2.68  7.3  2.070E-05  4.06  9.1  2.19  6.0  5.315E-01
 090  50 -45.0  139.60  3.13 14.0  2.09  5.6  4.112E-05  3.93  7.6  1.94  6.8  1.089E+00
 090  45 -45.0  144.04  2.77  9.4  1.61  6.2  7.977E-05  3.71  9.9  1.73  6.8  2.180E+00
 090  40 -45.0  146.55  2.37  7.6  1.50  7.8  1.545E-04  2.73 11.5  1.06  6.7  4.296E+00
 090  35 -45.0  148.32  2.91  9.9  1.17  6.9  2.980E-04  1.80 10.9   .61  7.0  8.384E+00
 090  30 -45.0  151.77  3.04 12.1   .94  7.2  5.618E-04  2.70  2.5   .53  5.5  1.618E+01
 090  25 -45.0  156.52  2.21 16.9   .44  5.8  1.031E-03  3.09  3.8   .41  6.1  3.064E+01
 090  20 -45.0  160.77  1.47 16.0   .24  6.4  1.867E-03  2.37  5.3   .32  5.8  5.700E+01
 090  15 -45.0  163.91  1.40  2.1   .21  5.7  3.357E-03  1.59  6.8   .31  6.0  1.045E+02
 090  10 -45.0  170.56  1.32  3.9   .16  5.6  5.814E-03  1.19  8.7   .26  6.3  1.884E+02
 090   9 -45.0  172.48  1.29  4.0   .17  5.6  6.447E-03  1.14  8.7   .25  6.5  2.113E+02
 090   8 -45.0  174.43  1.26  4.2   .19  5.5  7.145E-03  1.09  8.3   .24  7.1  2.368E+02
 090   7 -45.0  176.28  1.23  4.2   .20  5.4  7.912E-03  1.04  8.3   .24  7.0  2.650E+02
 090   6 -45.0  177.99  1.22  4.2   .21  5.5  8.758E-03  1.00  9.0   .22  7.5  2.961E+02
 090   5 -45.0  179.21  1.22  4.1   .22  5.2  9.718E-03   .94  9.0   .21  7.7  3.307E+02
 090   4 -45.0  179.32  1.26  4.1   .22  4.6  1.085E-02   .90  9.4   .22  8.0  3.692E+02
 090   3 -45.0  177.83  1.54  6.7   .44  4.4  1.222E-02  1.07  9.0   .41  8.2  4.123E+02
 090   2 -45.0  176.49  1.57  5.9   .51  4.5  1.371E-02  1.31  8.0   .44  7.4  4.591E+02
 090   1 -45.0  175.61  1.11 11.1   .55  4.8  1.518E-02  1.16  7.1   .45  6.9  5.054E+02
 090   0 -45.0  173.44  1.38 11.4   .55  5.8  1.716E-02  1.33  9.6   .46  6.3  5.636E+02
 090  -1 -45.0  169.11  1.56 15.7   .62  4.2  1.971E-02  1.44  5.1   .54  6.1  6.312E+02
 090  -2 -45.0  169.73   .50 18.5   .30  6.1  2.189E-02   .48  5.7   .38  4.6  7.057E+02
 090  -3 -45.0  165.96   .81 15.6   .60  6.1  2.516E-02   .71  6.1   .53  7.1  7.931E+02
 090  -4 -45.0  163.77  1.18 11.5   .32  4.7  2.866E-02  1.00  5.1   .29  6.4  8.916E+02
 090  -5 -45.0  165.03   .70  6.0   .24  4.9  3.194E-02   .64  6.7   .21  3.5  1.002E+03
 090  80 -37.5  150.50  4.66 15.3  3.75  5.5  5.179E-07  4.96 10.4  4.02  8.5  1.473E-02
 090  75 -37.5  146.88  4.66 15.3  3.75  5.5  1.086E-06  4.96 10.4  4.02  8.5  3.014E-02
 090  70 -37.5  143.26  4.66 15.3  3.75  5.5  2.277E-06  4.96 10.4  4.02  8.5  6.167E-02
 090  65 -37.5  139.64  4.66 15.3  3.75  5.5  4.783E-06  4.96 10.4  4.02  8.5  1.262E-01
 090  60 -37.5  136.02  3.83 14.9  2.92  5.6  1.003E-05  5.57 11.3  3.51  7.9  2.582E-01
 090  55 -37.5  136.70  2.82 14.1  2.73  7.4  2.058E-05  5.24 11.6  2.80  6.4  5.328E-01
 090  50 -37.5  140.01  3.01 10.9  2.27  7.5  4.095E-05  4.86 11.2  2.30  6.8  1.087E+00
 090  45 -37.5  142.28  3.17 11.5  1.88  7.0  8.093E-05  4.13 10.0  1.57  6.4  2.185E+00
 090  40 -37.5  143.02  3.04 13.2  1.73  6.0  1.607E-04  3.35  8.8  1.26  6.5  4.361E+00
 090  35 -37.5  143.11  3.02 10.0  1.19  6.4  3.198E-04  2.77 10.0  1.17  6.9  8.686E+00
 090  30 -37.5  146.99  2.69 12.0   .95  7.2  6.143E-04  2.52  8.4   .60  5.7  1.715E+01
 090  25 -37.5  154.08  1.97 16.7   .60  6.8  1.127E-03  2.88  4.2   .48  6.0  3.297E+01
 090  20 -37.5  162.16  1.40 16.0   .32  6.0  1.996E-03  2.28  5.6   .50  6.7  6.147E+01
 090  15 -37.5  168.29  1.33  3.9   .27  6.3  3.489E-03  1.76  8.2   .43  6.3  1.115E+02
 090  10 -37.5  176.95  1.28  4.1   .23  5.5  5.870E-03  1.45 10.0   .34  7.0  1.974E+02
 090   9 -37.5  179.07  1.27  4.3   .23  5.7  6.478E-03  1.39 10.0   .33  7.0  2.204E+02
 090   8 -37.5  181.21  1.26  4.4   .23  5.9  7.145E-03  1.34  9.9   .32  6.9  2.460E+02
 090   7 -37.5  183.26  1.27  4.4   .24  6.0  7.872E-03  1.27  9.9   .31  7.2  2.741E+02
 090   6 -37.5  185.12  1.31  4.4   .24  6.2  8.673E-03  1.21 11.0   .30  7.1  3.050E+02
 090   5 -37.5  186.60  1.22  6.3   .31  5.6  9.572E-03  1.12 11.1   .34  7.8  3.392E+02
 090   4 -37.5  186.94  1.73  6.6   .53  5.8  1.062E-02  1.29  9.0   .49  7.8  3.769E+02
 090   3 -37.5  187.09  1.97  8.2   .52  5.7  1.179E-02  1.31  8.7   .48  7.8  4.187E+02
 090   2 -37.5  184.92  2.32 10.0  1.01  4.3  1.325E-02  1.92  8.4   .77  8.1  4.652E+02
 090   1 -37.5  181.76  2.64 14.9  1.18  4.6  1.489E-02  2.31  9.6   .78  8.0  5.132E+02
 090   0 -37.5  181.09  2.40 15.1   .94  5.5  1.665E-02  2.09  9.2   .67  7.5  5.720E+02
 090  -1 -37.5  179.52  2.13 16.7  1.17  6.1  1.874E-02  1.41  9.8   .90  5.4  6.388E+02
 090  -2 -37.5  176.32  1.56 14.1   .58  7.8  2.125E-02  1.18 12.8   .61  4.1  7.118E+02
 090  -3 -37.5  171.95  2.15 14.8   .78  5.6  2.439E-02  1.60  8.1   .73  4.4  7.963E+02
 090  -4 -37.5  168.20  1.20  9.6   .66  6.0  2.798E-02  1.10 10.7   .67  6.0  8.937E+02
 090  -5 -37.5  169.42  2.46 11.9  1.01  4.4  3.114E-02  1.68  8.3   .62  6.0  1.002E+03
 090  80 -30.0  165.00  7.80 16.8  3.89  5.3  5.385E-07  5.10 13.7  4.43  8.5  1.683E-02
 090  75 -30.0  161.29  7.80 16.8  3.89  5.3  1.102E-06  5.10 13.7  4.43  8.5  3.364E-02
 090  70 -30.0  152.09  7.80 16.8  3.89  5.3  2.263E-06  5.10 13.7  4.43  8.5  6.526E-02
 090  65 -30.0  142.89  6.26 15.5  4.28  6.0  4.690E-06  5.88  9.5  3.33  8.2  1.266E-01
 090  60 -30.0  139.44  5.05 13.7  3.30  5.9  9.666E-06  7.17 11.0  3.23  8.5  2.549E-01
 090  55 -30.0  138.92  3.97  9.3  2.55  6.2  1.972E-05  7.39 11.7  2.93  6.4  5.187E-01
 090  50 -30.0  140.52  4.46  6.9  2.44  6.2  3.949E-05  6.99 13.3  2.34  5.9  1.051E+00
 090  45 -30.0  140.22  5.17 11.5  1.73  8.0  7.982E-05  5.28 13.5  1.75  6.2  2.123E+00
 090  40 -30.0  139.08  5.05 15.6  1.70  5.5  1.631E-04  4.42  7.0  1.78  6.9  4.304E+00
 090  35 -30.0  138.61  3.53 10.6  1.43  6.3  3.327E-04  3.84  8.7  1.59  6.2  8.755E+00
 090  30 -30.0  142.78  2.84  9.4  1.07  7.2  6.505E-04  2.35 12.0   .83  6.0  1.764E+01
 090  25 -30.0  151.22  1.99 14.2   .61  6.9  1.200E-03  2.40  6.4   .64  6.9  3.447E+01
 090  20 -30.0  162.18  1.28 15.6   .44  6.4  2.098E-03  2.24  6.5   .57  6.2  6.464E+01
 090  15 -30.0  171.25  1.08  6.7   .34  6.2  3.587E-03  1.91  9.9   .50  6.6  1.167E+02
 090  10 -30.0  181.92  1.10  5.3   .28  4.8  5.897E-03  1.62 11.1   .47  6.9  2.038E+02
 090   9 -30.0  184.34  1.09  4.3   .28  5.0  6.480E-03  1.57 11.1   .46  6.9  2.269E+02
 090   8 -30.0  186.73  1.08  4.4   .28  5.2  7.116E-03  1.52 10.5   .45  7.2  2.525E+02
 090   7 -30.0  189.18  1.09  6.1   .30  4.7  7.800E-03  1.43 10.5   .45  7.5  2.804E+02
 090   6 -30.0  191.44  1.19  6.4   .34  4.8  8.550E-03  1.38 11.0   .49  7.7  3.110E+02
 090   5 -30.0  193.13  1.63  7.9   .48  4.4  9.393E-03  1.52  9.1   .59  7.6  3.446E+02
 090   4 -30.0  194.17  1.73  7.5   .53  4.8  1.034E-02  1.57  8.7   .64  7.4  3.815E+02
 090   3 -30.0  194.49  1.76  9.0   .64  4.8  1.143E-02  1.77  8.1   .70  7.2  4.222E+02
 090   2 -30.0  193.00  3.45 15.6  1.46  4.3  1.276E-02  2.96  7.8  1.07  7.7  4.673E+02
 090   1 -30.0  188.06  3.41 17.0  1.66  4.2  1.445E-02  2.89  8.6  1.08  7.5  5.157E+02
 090   0 -30.0  185.20  3.76 15.0  1.64  4.8  1.639E-02  2.33 10.7  1.28  5.8  5.763E+02
 090  -1 -30.0  181.27  3.36 15.3   .78  4.2  1.863E-02  2.36 13.7   .81  4.6  6.413E+02
 090  -2 -30.0  177.09  3.81 10.7  1.17  4.4  2.130E-02  2.73 11.5   .92  6.0  7.164E+02
 090  -3 -30.0  175.76  3.80 11.2  1.60  4.3  2.397E-02  2.91 14.8   .80  5.8  8.001E+02
 090  -4 -30.0  174.35  3.83 11.2  3.53  3.4  2.708E-02  3.31 11.6  1.80  9.3  8.966E+02
 090  -5 -30.0  172.94  3.80 11.2  3.50  3.4  3.059E-02  3.31 11.6  1.80  9.3  1.005E+03
 090  80 -22.5  165.00  7.34 16.0  3.15  6.7  5.547E-07  5.55 13.8  5.20  8.8  1.734E-02
 090  75 -22.5  161.08  7.34 16.0  3.15  6.7  1.117E-06  5.55 13.8  5.20  8.8  3.407E-02
 090  70 -22.5  153.66  7.34 16.0  3.15  6.7  2.246E-06  5.55 13.8  5.20  8.8  6.548E-02
 090  65 -22.5  146.24  6.18 15.1  4.10  7.7  4.555E-06  6.42 10.4  4.25  6.3  1.258E-01
 090  60 -22.5  143.15  5.58 12.3  3.52  6.8  9.212E-06  7.90 10.5  3.05  6.7  2.494E-01
 090  55 -22.5  141.13  6.14 12.0  3.14  6.1  1.874E-05  9.47 10.7  2.59  6.8  5.003E-01
 090  50 -22.5  140.91  6.52  5.2  2.72  4.4  3.780E-05  8.60 14.4  2.64  7.5  1.008E+00
 090  45 -22.5  138.29  8.16 11.0  2.22  8.2  7.810E-05  7.17 15.7  1.89  4.6  2.046E+00
 090  40 -22.5  136.01  7.59 16.4  1.81  6.9  1.631E-04  6.70  4.8  2.14  6.3  4.206E+00
 090  35 -22.5  135.41  6.16 13.0  1.21  7.0  3.388E-04  5.48  7.7  1.70  6.2  8.705E+00
 090  30 -22.5  139.88  4.33  6.7   .94  6.4  6.708E-04  2.89 11.6  1.02  6.9  1.782E+01
 090  25 -22.5  148.99  2.54 10.1   .62  6.5  1.245E-03  2.56 12.6   .84  6.3  3.524E+01
 090  20 -22.5  161.31  1.82 14.1   .50  6.6  2.171E-03  2.30 10.0   .70  6.3  6.653E+01
 090  15 -22.5  172.86  1.22 13.4   .41  5.4  3.653E-03  2.02  9.9   .60  6.6  1.200E+02
 090  10 -22.5  185.46   .93 10.4   .37  5.1  5.901E-03  1.80 10.4   .57  7.2  2.079E+02
 090   9 -22.5  188.10   .94  9.8   .37  5.2  6.465E-03  1.73 11.0   .57  6.9  2.311E+02
 090   8 -22.5  190.78  1.04  9.5   .38  5.3  7.076E-03  1.63 11.0   .58  7.2  2.565E+02
 090   7 -22.5  193.43  1.20  9.9   .40  5.3  7.733E-03  1.56 10.1   .59  7.5  2.842E+02
 090   6 -22.5  195.89  1.51 10.0   .44  4.9  8.450E-03  1.63  9.4   .63  7.5  3.145E+02
 090   5 -22.5  197.89  1.65 10.1   .46  4.7  9.245E-03  1.73  8.4   .67  7.4  3.476E+02
 090   4 -22.5  199.38  1.74 10.5   .54  4.8  1.013E-02  1.87  8.6   .72  7.9  3.838E+02
 090   3 -22.5  200.42  2.10 13.1   .83  4.2  1.113E-02  2.32  8.1   .83  8.1  4.236E+02
 090   2 -22.5  198.89  5.43 15.5  2.14  3.5  1.239E-02  4.02  7.4  1.38  8.3  4.675E+02
 090   1 -22.5  195.65  5.87 16.9  2.18  3.7  1.393E-02  4.67  8.8  1.25  8.4  5.165E+02
 090   0 -22.5  190.92  8.11 14.1  3.70  3.0  1.586E-02  4.24  9.6  1.63  9.0  5.739E+02
 090  -1 -22.5  183.37  3.39 13.1  4.26  3.3  1.854E-02  1.78 13.4  2.16  9.0  6.457E+02
 090  -2 -22.5  175.82  3.25 13.1  4.08  3.3  2.178E-02  1.78 13.4  2.16  9.0  7.266E+02
 090  -3 -22.5  168.27  3.11 13.1  3.91  3.3  2.560E-02  1.78 13.4  2.16  9.0  8.176E+02
 090  -4 -22.5  160.72  2.97 13.1  3.73  3.3  3.016E-02  1.78 13.4  2.16  9.0  9.199E+02
 090  -5 -22.5  153.17  2.83 13.1  3.56  3.3  3.561E-02  1.78 13.4  2.16  9.0  1.035E+03
 090  80 -15.0  165.00  6.73 14.9  2.85  7.2  5.697E-07  6.44 14.3  5.93  7.8  1.781E-02
 090  75 -15.0  159.90  6.73 14.9  2.85  7.2  1.136E-06  6.44 14.3  5.93  7.8  3.438E-02
 090  70 -15.0  154.57  6.73 14.9  2.85  7.2  2.239E-06  6.44 14.3  5.93  7.8  6.565E-02
 090  65 -15.0  149.24  6.43 15.5  3.78  8.6  4.446E-06  7.03 12.0  5.21  4.6  1.253E-01
 090  60 -15.0  146.68  6.50 13.9  4.23  7.7  8.825E-06  8.47 10.9  3.80  4.8  2.448E-01
 090  55 -15.0  143.97  7.18 11.2  3.93  5.8  1.776E-05  9.63 11.8  2.93  6.3  4.837E-01
 090  50 -15.0  141.31  7.57  5.3  2.86  3.3  3.617E-05  9.19 14.5  2.89  8.1  9.674E-01
 090  45 -15.0  136.35  9.91 11.1  2.68  8.8  7.643E-05  9.27 17.2  1.96  5.0  1.972E+00
 090  40 -15.0  133.60  9.49 16.9  1.53  7.1  1.622E-04  8.81  4.5  2.00  5.4  4.104E+00
 090  35 -15.0  133.55  8.08 14.0  1.43  7.2  3.396E-04  6.94  8.4  1.70  6.1  8.601E+00
 090  30 -15.0  137.94  6.21  4.4  1.04  4.5  6.798E-04  4.11 12.8  1.32  6.4  1.780E+01
 090  25 -15.0  147.09  3.43  8.6   .70  5.1  1.272E-03  3.06 14.1  1.08  6.4  3.553E+01
 090  20 -15.0  159.66  2.56 12.6   .58  6.7  2.229E-03  2.58 13.3   .84  6.0  6.760E+01
 090  15 -15.0  173.38  1.69 14.3   .46  6.3  3.708E-03  2.20 11.1   .71  6.6  1.221E+02
 090  10 -15.0  188.51  1.40 14.7   .45  5.5  5.881E-03  1.77 11.0   .66  7.5  2.106E+02
 090   9 -15.0  191.57  1.47 14.9   .48  5.4  6.420E-03  1.69 10.6   .66  7.5  2.337E+02
 090   8 -15.0  194.54  1.59 14.0   .51  5.4  7.004E-03  1.69  9.8   .67  7.4  2.589E+02
 090   7 -15.0  197.19  1.87 14.3   .53  5.7  7.642E-03  1.83  9.4   .70  7.4  2.863E+02
 090   6 -15.0  199.43  1.83 14.9   .50  6.0  8.345E-03  1.89  9.3   .72  7.6  3.162E+02
 090   5 -15.0  201.31  2.13 14.9   .53  5.3  9.120E-03  2.05  8.3   .75  7.8  3.488E+02
 090   4 -15.0  202.98  2.34 14.6   .70  5.0  9.972E-03  2.25  7.8   .85  8.2  3.845E+02
 090   3 -15.0  204.05  3.80 15.9  1.34  4.0  1.093E-02  3.06  7.1  1.07  8.4  4.236E+02
 090   2 -15.0  203.52  6.37 16.8  2.22  3.6  1.209E-02  4.58  6.4  1.46  8.5  4.666E+02
 090   1 -15.0  206.49  6.02 17.7  1.91  3.6  1.310E-02  4.96  5.5  1.31  9.3  5.131E+02
 090   0 -15.0  204.47 11.62 17.1  3.17  2.8  1.456E-02  8.56  5.1  1.73  8.8  5.632E+02
 090  -1 -15.0  201.19 18.41 16.4  4.23  1.8  1.625E-02 12.18  4.7  2.27  7.2  6.174E+02
 090  -2 -15.0  197.91 18.11 16.4  4.17  1.8  1.809E-02 12.18  4.7  2.27  7.2  6.767E+02
 090  -3 -15.0  194.63 17.81 16.4  4.10  1.8  2.017E-02 12.18  4.7  2.27  7.2  7.418E+02
 090  -4 -15.0  191.35 17.51 16.4  4.03  1.8  2.249E-02 12.18  4.7  2.27  7.2  8.132E+02
 090  -5 -15.0  188.07 17.21 16.4  3.96  1.8  2.508E-02 12.18  4.7  2.27  7.2  8.914E+02
 090  80  -7.5  165.00  6.40 14.2  2.92  6.6  5.704E-07  7.68 13.7  5.37  7.0  1.783E-02
 090  75  -7.5  161.47  6.40 14.2  2.92  6.6  1.126E-06  7.68 13.7  5.37  7.0  3.442E-02
 090  70  -7.5  155.82  6.40 14.2  2.92  6.6  2.214E-06  7.68 13.7  5.37  7.0  6.542E-02
 090  65  -7.5  150.17  6.41 14.8  3.50  7.9  4.382E-06  7.67 12.6  5.31  5.4  1.244E-01
 090  60  -7.5  148.43  6.23 14.6  3.85  8.3  8.584E-06  7.89 10.9  4.33  5.1  2.411E-01
 090  55  -7.5  146.41  6.09 10.1  3.19  7.0  1.702E-05  8.58 12.0  3.82  5.7  4.716E-01
 090  50  -7.5  141.89  7.09  7.6  2.99  4.3  3.488E-05  8.88 15.1  3.02  7.3  9.366E-01
 090  45  -7.5  134.90  7.82 11.2  2.02  6.3  7.494E-05  8.87 16.0  2.18  6.1  1.914E+00
 090  40  -7.5  132.41  7.86 17.2  1.48  7.9  1.597E-04  7.69  5.1  1.72  4.8  4.009E+00
 090  35  -7.5  132.12  6.83 18.2  1.73  7.3  3.374E-04  6.43  8.8  1.61  5.2  8.457E+00
 090  30  -7.5  135.88  6.01  5.5  1.57  4.1  6.852E-04  4.95 12.0  1.50  7.1  1.767E+01
 090  25  -7.5  145.48  4.28  7.2   .90  4.8  1.289E-03  3.81 14.7  1.33  7.1  3.562E+01
 090  20  -7.5  158.17  3.15 11.0   .60  6.7  2.269E-03  2.85 14.1  1.08  6.3  6.817E+01
 090  15  -7.5  173.44  2.33 14.3   .56  6.0  3.747E-03  2.14 12.2   .86  6.6  1.235E+02
 090  10  -7.5  190.75  2.34 16.1   .63  5.7  5.857E-03  1.88 10.4   .73  7.5  2.123E+02
 090   9  -7.5  194.14  2.47 15.6   .65  5.7  6.381E-03  1.92  9.1   .73  7.4  2.354E+02
 090   8  -7.5  197.11  2.66 15.7   .68  5.7  6.952E-03  2.06  8.8   .73  7.4  2.603E+02
 090   7  -7.5  199.54  2.89 16.3   .73  5.9  7.584E-03  2.36  8.0   .75  7.3  2.874E+02
 090   6  -7.5  202.20  2.82 17.1   .72  5.7  8.257E-03  2.42  7.8   .73  7.9  3.171E+02
 090   5  -7.5  204.36  2.61 17.4   .73  5.8  8.999E-03  2.38  6.8   .75  8.0  3.494E+02
 090   4  -7.5  206.03  3.05 17.7   .89  5.0  9.828E-03  2.51  6.4   .86  8.4  3.846E+02
 090   3  -7.5  207.25  4.92 16.9  1.48  4.2  1.075E-02  3.30  5.2  1.15  8.5  4.231E+02
 090   2  -7.5  207.39  7.76 16.9  1.76  3.7  1.182E-02  5.17  5.2  1.30  8.5  4.652E+02
 090   1  -7.5  210.00  6.48 16.8  1.63  3.7  1.284E-02  5.20  5.9  1.14  8.2  5.115E+02
