  Ls  Lat LonW  TA0K   TA1K  Tp1  TA2K  Tp2
 270  52.5  27 150.59   .04  8.7   .02  8.3
 270  52.5  18 150.52   .04  8.1   .03  7.8
 270  52.5   9 150.58   .06  7.5   .03  8.0
 270  60.0 360 150.66   .07  8.2   .03  8.3
 270  60.0 351 150.61   .06  9.2   .03  8.8
 270  60.0 342 150.52   .05  9.8   .03  8.9
 270  60.0 333 150.37   .07  9.7   .02  9.6
 270  60.0 324 150.14   .07 11.6   .01  9.0
 270  60.0 315 149.86   .06 13.0   .01  8.8
 270  60.0 306 149.59   .05 13.0   .01  7.2
 270  60.0 297 149.38   .04 14.9   .02  7.0
 270  60.0 288 149.21   .03 15.3   .02  7.1
 270  60.0 279 149.14   .02 16.3   .02  7.7
 270  60.0 270 149.37   .04 14.4   .02  8.4
 270  60.0 261 149.84   .06 17.6   .03  8.3
 270  60.0 252 150.23   .06 22.0   .03  8.8
 270  60.0 243 150.48   .05   .8   .02  9.0
 270  60.0 234 150.76   .06  3.2   .02  9.9
 270  60.0 225 150.99   .04  5.1   .03 11.4
 270  60.0 216 151.13   .05  3.8   .03   .1
 270  60.0 207 151.23   .08  5.0   .03   .5
 270  60.0 198 151.26   .08  6.9   .02  1.6
 270  60.0 189 151.23   .07  8.2   .02  3.3
 270  60.0 180 151.15   .06  9.5   .02  4.7
 270  60.0 171 151.02   .05 10.9   .02  5.4
 270  60.0 162 150.88   .04 11.8   .02  6.6
 270  60.0 153 150.76   .04 11.9   .02  6.7
 270  60.0 144 150.67   .04 14.1   .03  7.5
 270  60.0 135 150.63   .01 17.1   .02  7.1
 270  60.0 126 150.61   .05  9.6   .02  7.4
 270  60.0 117 150.57   .06 13.1   .02  8.0
 270  60.0 108 150.57   .05 18.1   .01  8.3
 270  60.0  99 150.65   .03 23.6   .01  8.9
 270  60.0  90 150.83   .03  7.0   .01  7.3
 270  60.0  81 150.98   .03 11.1   .03  8.6
 270  60.0  72 151.08   .02 10.0   .03  8.6
 270  60.0  63 151.08   .03 10.6   .02  8.9
 270  60.0  54 151.04   .02 11.4   .02  9.5
 270  60.0  45 150.93   .01  6.6   .01  8.9
 270  60.0  36 150.79   .03  5.0   .01  6.9
 270  60.0  27 150.67   .04  7.5   .02  7.1
 270  60.0  18 150.62   .03  9.0   .02  6.9
 270  60.0   9 150.64   .05  6.7   .02  7.6
 270  67.5 360 150.61   .05  5.9   .02  8.0
 270  67.5 351 150.56   .07  8.8   .02  9.2
 270  67.5 342 150.51   .04 11.4   .02  9.3
 270  67.5 333 150.42   .05  8.3   .01  9.8
 270  67.5 324 150.33   .08 11.2   .01 11.4
 270  67.5 315 150.22   .06 14.0   .01 10.4
 270  67.5 306 150.12   .03 12.0   .01   .2
 270  67.5 297 150.02   .03 12.9   .00  1.8
 270  67.5 288 149.96   .04 10.2   .00   .6
 270  67.5 279 149.93   .06 13.7   .01  5.2
 270  67.5 270 150.09   .04 18.9   .02  7.8
 270  67.5 261 150.34   .03 11.3   .01  8.1
 270  67.5 252 150.57   .06 16.5   .01  8.6
 270  67.5 243 150.74   .07 22.5   .03  9.3
 270  67.5 234 150.87   .06  2.7   .03 10.1
 270  67.5 225 150.96   .04  3.8   .03 11.4
 270  67.5 216 151.05   .05  3.7   .03   .1
 270  67.5 207 151.12   .06  4.9   .03   .9
 270  67.5 198 151.15   .07  5.6   .04  1.5
 270  67.5 189 151.13   .06  7.2   .02  1.7
 270  67.5 180 151.10   .05  9.4   .01  3.6
 270  67.5 171 151.03   .04 10.3   .01  4.9
 270  67.5 162 150.95   .04 10.9   .01  6.4
 270  67.5 153 150.88   .04 12.3   .02  6.6
 270  67.5 144 150.85   .03 14.6   .01  7.0
 270  67.5 135 150.83   .01 14.8   .01  7.6
 270  67.5 126 150.81   .03 12.3   .01  7.2
 270  67.5 117 150.73   .03 14.1   .01  8.4
 270  67.5 108 150.65   .03 15.3   .01  8.7
 270  67.5  99 150.61   .03 18.7   .01  7.0
 270  67.5  90 150.62   .02  1.5   .01  9.5
 270  67.5  81 150.63   .03  8.7   .01  7.8
 270  67.5  72 150.67   .03 12.5   .02  8.9
 270  67.5  63 150.70   .01 12.2   .02  9.8
 270  67.5  54 150.72   .01  9.6   .02  9.2
 270  67.5  45 150.71   .01  8.6   .01 10.6
 270  67.5  36 150.69   .02  7.3   .01  7.2
 270  67.5  27 150.64   .02  7.2   .01  7.5
 270  67.5  18 150.62   .03  7.3   .02  7.5
 270  67.5   9 150.61   .02  7.4   .02  7.3
 270  75.0 360 150.46   .04  5.3   .01  7.6
 270  75.0 351 150.43   .07  7.7   .02  9.3
 270  75.0 342 150.41   .05 11.0   .02 10.4
 270  75.0 333 150.38   .02  9.7   .02 10.6
 270  75.0 324 150.33   .04  9.1   .03 10.8
 270  75.0 315 150.28   .04  9.8   .02 10.5
 270  75.0 306 150.22   .06 10.8   .02   .2
 270  75.0 297 150.15   .04 13.1   .00  1.3
 270  75.0 288 150.10   .03 13.8   .01  3.3
 270  75.0 279 150.11   .04 15.8   .01  5.5
 270  75.0 270 150.21   .04 18.5   .02  7.5
 270  75.0 261 150.35   .03 20.9   .01  8.9
 270  75.0 252 150.47   .03 23.9   .02  9.2
 270  75.0 243 150.58   .03  2.8   .02  9.6
 270  75.0 234 150.69   .03  2.4   .02 10.2
 270  75.0 225 150.77   .04  2.0   .02 11.1
 270  75.0 216 150.83   .05  2.5   .03 11.7
 270  75.0 207 150.83   .07  3.2   .03   .6
 270  75.0 198 150.81   .08  5.4   .03  1.1
 270  75.0 189 150.75   .05  7.8   .01  1.9
 270  75.0 180 150.70   .04  9.3   .01  2.9
 270  75.0 171 150.65   .03  9.9   .01  4.0
 270  75.0 162 150.62   .02 11.2   .01  5.6
 270  75.0 153 150.61   .01 13.6   .01  6.0
 270  75.0 144 150.62   .03 12.9   .01  8.7
 270  75.0 135 150.64   .04 16.0   .01  9.3
 270  75.0 126 150.62   .03 18.1   .01 10.2
 270  75.0 117 150.57   .03 18.2   .01 10.9
 270  75.0 108 150.50   .04 21.8   .00  7.9
 270  75.0  99 150.44   .02  3.4   .01  7.3
 270  75.0  90 150.40   .01 22.0   .01  6.9
 270  75.0  81 150.40   .02  8.8   .01 10.1
 270  75.0  72 150.41   .03 15.9   .01  2.3
 270  75.0  63 150.44   .05 22.3   .00  4.0
 270  75.0  54 150.47   .05  4.5   .00  8.7
 270  75.0  45 150.50   .04  9.2   .01  8.5
 270  75.0  36 150.51   .03 11.7   .01  7.4
 270  75.0  27 150.50   .01 10.5   .01  6.2
 270  75.0  18 150.48   .01  5.6   .01  6.4
 270  75.0   9 150.47   .02  4.6   .02  7.3
 270  82.5 360 149.76   .03 11.6   .00  7.6
 270  82.5 351 149.75   .02 13.9   .01 10.1
 270  82.5 342 149.74   .02 12.9   .00  7.8
 270  82.5 333 149.73   .02 11.9   .01 11.9
 270  82.5 324 149.74   .02 10.9   .02 11.8
 270  82.5 315 149.74   .02 11.9   .02   .1
 270  82.5 306 149.71   .01 10.9   .01   .5
 270  82.5 297 149.67   .01  9.8   .01  1.6
 270  82.5 288 149.61   .01 11.7   .00 11.7
 270  82.5 279 149.61   .03 16.9   .00  8.9
 270  82.5 270 149.65   .02 17.6   .01  5.5
 270  82.5 261 149.74   .01 22.8   .01  7.0
 270  82.5 252 149.82   .01 22.2   .00 10.2
 270  82.5 243 149.89   .01  1.5   .01 10.6
 270  82.5 234 149.99   .03  2.8   .01 10.6
 270  82.5 225 150.08   .02  5.8   .01 10.7
 270  82.5 216 150.07   .02  3.8   .01  2.6
 270  82.5 207 149.99   .02  6.4   .00  2.2
 270  82.5 198 149.88   .01  9.4   .01  1.9
 270  82.5 189 149.78   .01  7.9   .01  4.9
 270  82.5 180 149.69   .02 17.6   .01  3.5
 270  82.5 171 149.64   .01  4.0   .01  7.3
 270  82.5 162 149.61   .01  7.8   .01  6.8
 270  82.5 153 149.63   .01  6.2   .01  8.0
 270  82.5 144 149.66   .01 11.4   .01  9.9
 270  82.5 135 149.72   .01  7.5   .02  9.0
 270  82.5 126 149.74   .02 13.4   .00  3.5
 270  82.5 117 149.74   .01 13.3   .02  7.0
 270  82.5 108 149.72   .03 14.3   .02 11.2
 270  82.5  99 149.70   .03 18.4   .01  4.0
 270  82.5  90 149.70   .03 20.3   .02 10.2
 270  82.5  81 149.72   .04   .3   .02  9.1
 270  82.5  72 149.74   .04  4.4   .00 11.5
 270  82.5  63 149.80   .01 19.2   .02  3.0
 270  82.5  54 149.85   .04 24.0   .00  9.3
 270  82.5  45 149.87   .03  1.3   .00  9.1
 270  82.5  36 149.87   .02  4.0   .02  6.9
 270  82.5  27 149.85   .02  5.1   .01  7.8
 270  82.5  18 149.82   .02  2.5   .02  6.9
 270  82.5   9 149.79   .03  6.4   .02  8.5
 270  90.0 360 148.34   .01  3.8   .01 10.2
 270  90.0 351 148.34   .01  4.4   .01 10.8
 270  90.0 342 148.34   .01  5.0   .01 11.4
 270  90.0 333 148.34   .01  5.6   .01 12.0
 270  90.0 324 148.34   .01  6.2   .01   .6
 270  90.0 315 148.34   .01  6.8   .01  1.2
 270  90.0 306 148.34   .01  7.4   .01  1.8
 270  90.0 297 148.34   .01  8.0   .01  2.4
 270  90.0 288 148.34   .01  8.6   .01  3.0
 270  90.0 279 148.34   .01  9.2   .01  3.6
 270  90.0 270 148.34   .01  9.8   .01  4.2
 270  90.0 261 148.34   .01 10.4   .01  4.8
 270  90.0 252 148.34   .01 11.0   .01  5.4
 270  90.0 243 148.34   .01 11.6   .01  6.0
 270  90.0 234 148.34   .01 12.2   .01  6.6
 270  90.0 225 148.34   .01 12.8   .01  7.2
 270  90.0 216 148.34   .01 13.4   .01  7.8
 270  90.0 207 148.34   .01 14.0   .01  8.4
 270  90.0 198 148.34   .01 14.6   .01  9.0
 270  90.0 189 148.34   .01 15.2   .01  9.6
 270  90.0 180 148.34   .01 15.8   .01 10.2
 270  90.0 171 148.34   .01 16.4   .01 10.8
 270  90.0 162 148.34   .01 17.0   .01 11.4
 270  90.0 153 148.34   .01 17.6   .01 12.0
 270  90.0 144 148.34   .01 18.2   .01   .6
 270  90.0 135 148.34   .01 18.8   .01  1.2
 270  90.0 126 148.34   .01 19.4   .01  1.8
 270  90.0 117 148.34   .01 20.0   .01  2.4
 270  90.0 108 148.34   .01 20.6   .01  3.0
 270  90.0  99 148.34   .01 21.2   .01  3.6
 270  90.0  90 148.34   .01 21.8   .01  4.2
 270  90.0  81 148.34   .01 22.4   .01  4.8
 270  90.0  72 148.34   .01 23.0   .01  5.4
 270  90.0  63 148.34   .01 23.6   .01  6.0
 270  90.0  54 148.34   .01   .2   .01  6.6
 270  90.0  45 148.34   .01   .8   .01  7.2
 270  90.0  36 148.34   .01  1.4   .01  7.8
 270  90.0  27 148.34   .01  2.0   .01  8.4
 270  90.0  18 148.34   .01  2.6   .01  9.0
 270  90.0   9 148.34   .01  3.2   .01  9.6
 300 -90.0 360 224.56   .13 15.6   .11  2.2
 300 -90.0 351 224.56   .13 16.2   .11  2.8
 300 -90.0 342 224.56   .13 16.8   .11  3.4
 300 -90.0 333 224.56   .13 17.4   .11  4.0
 300 -90.0 324 224.56   .13 18.0   .11  4.6
 300 -90.0 315 224.56   .13 18.6   .11  5.2
 300 -90.0 306 224.56   .13 19.2   .11  5.8
 300 -90.0 297 224.56   .13 19.8   .11  6.4
 300 -90.0 288 224.56   .13 20.4   .11  7.0
 300 -90.0 279 224.56   .13 21.0   .11  7.6
 300 -90.0 270 224.56   .13 21.6   .11  8.2
 300 -90.0 261 224.56   .13 22.2   .11  8.8
 300 -90.0 252 224.56   .13 22.8   .11  9.4
 300 -90.0 243 224.56   .13 23.4   .11 10.0
 300 -90.0 234 224.56   .13   .0   .11 10.6
 300 -90.0 225 224.56   .13   .6   .11 11.2
 300 -90.0 216 224.56   .13  1.2   .11 11.8
 300 -90.0 207 224.56   .13  1.8   .11   .4
 300 -90.0 198 224.56   .13  2.4   .11  1.0
 300 -90.0 189 224.56   .13  3.0   .11  1.6
 300 -90.0 180 224.56   .13  3.6   .11  2.2
 300 -90.0 171 224.56   .13  4.2   .11  2.8
 300 -90.0 162 224.56   .13  4.8   .11  3.4
 300 -90.0 153 224.56   .13  5.4   .11  4.0
 300 -90.0 144 224.56   .13  6.0   .11  4.6
 300 -90.0 135 224.56   .13  6.6   .11  5.2
 300 -90.0 126 224.56   .13  7.2   .11  5.8
 300 -90.0 117 224.56   .13  7.8   .11  6.4
 300 -90.0 108 224.56   .13  8.4   .11  7.0
 300 -90.0  99 224.56   .13  9.0   .11  7.6
 300 -90.0  90 224.56   .13  9.6   .11  8.2
 300 -90.0  81 224.56   .13 10.2   .11  8.8
 300 -90.0  72 224.56   .13 10.8   .11  9.4
 300 -90.0  63 224.56   .13 11.4   .11 10.0
 300 -90.0  54 224.56   .13 12.0   .11 10.6
 300 -90.0  45 224.56   .13 12.6   .11 11.2
 300 -90.0  36 224.56   .13 13.2   .11 11.8
 300 -90.0  27 224.56   .13 13.8   .11   .4
 300 -90.0  18 224.56   .13 14.4   .11  1.0
 300 -90.0   9 224.56   .13 15.0   .11  1.6
 300 -82.5 360 232.86 12.07 13.5   .20 11.8
 300 -82.5 351 232.76 12.04 13.5   .19   .0
 300 -82.5 342 232.70 12.00 13.5   .16   .1
 300 -82.5 333 232.68 11.97 13.5   .13   .2
 300 -82.5 324 232.72 11.95 13.5   .09   .2
 300 -82.5 315 232.62 11.92 13.5   .08 11.3
 300 -82.5 306 232.50 11.87 13.5   .09 11.0
 300 -82.5 297 232.41 11.81 13.5   .11 10.2
 300 -82.5 288 232.42 11.79 13.5   .12 10.1
 300 -82.5 279 232.44 11.78 13.5   .15  9.9
 300 -82.5 270 232.46 11.78 13.5   .18 10.1
 300 -82.5 261 232.40 11.77 13.5   .20 10.1
 300 -82.5 252 232.34 11.75 13.5   .23 10.3
 300 -82.5 243 232.23 11.71 13.5   .24 10.5
 300 -82.5 234 232.26 11.71 13.5   .27 10.8
 300 -82.5 225 226.71 10.62 13.6   .26 11.1
 300 -82.5 216 226.81 10.60 13.5   .28 11.4
 300 -82.5 207 226.87 10.62 13.5   .28 11.7
 300 -82.5 198 226.93 10.65 13.5   .26 11.9
 300 -82.5 189 226.95 10.68 13.5   .25   .1
 300 -82.5 180 226.96 10.71 13.5   .22   .3
 300 -82.5 171 227.00 10.75 13.5   .19   .5
 300 -82.5 162 226.96 10.77 13.5   .16   .7
 300 -82.5 153 226.89 10.75 13.5   .12   .7
 300 -82.5 144 226.91 10.74 13.5   .10   .5
 300 -82.5 135 227.01 10.73 13.5   .08   .1
 300 -82.5 126 232.59 11.86 13.4   .07 10.5
 300 -82.5 117 232.47 11.89 13.4   .09  9.9
 300 -82.5 108 232.47 11.90 13.4   .12  9.7
 300 -82.5  99 232.40 11.89 13.4   .15  9.9
 300 -82.5  90 232.36 11.87 13.4   .19  9.9
 300 -82.5  81 232.38 11.88 13.5   .23 10.2
 300 -82.5  72 232.47 11.94 13.5   .24 10.3
 300 -82.5  63 232.48 11.99 13.5   .26 10.4
 300 -82.5  54 232.38 11.99 13.5   .28 10.5
 300 -82.5  45 232.47 11.99 13.5   .27 10.8
 300 -82.5  36 232.69 12.01 13.5   .28 11.0
 300 -82.5  27 232.85 12.05 13.5   .26 11.3
 300 -82.5  18 232.94 12.08 13.5   .24 11.5
 300 -82.5   9 232.91 12.10 13.5   .23 11.6
 300 -75.0 360 231.47 22.61 13.5   .96 11.7
 300 -75.0 351 231.47 22.53 13.5   .92 11.8
 300 -75.0 342 231.35 22.45 13.5   .92 11.8
 300 -75.0 333 231.28 22.46 13.5   .93 11.8
 300 -75.0 324 231.34 22.46 13.5   .92 11.8
 300 -75.0 315 231.48 22.41 13.5   .90 11.8
 300 -75.0 306 231.47 22.30 13.5   .86 11.7
 300 -75.0 297 231.31 22.22 13.5   .85 11.7
 300 -75.0 288 231.18 22.19 13.5   .86 11.6
 300 -75.0 279 231.08 22.15 13.5   .88 11.6
 300 -75.0 270 231.06 22.15 13.5   .90 11.5
 300 -75.0 261 231.05 22.13 13.5   .93 11.5
 300 -75.0 252 230.98 22.05 13.5   .97 11.6
 300 -75.0 243 230.93 22.02 13.5  1.02 11.6
 300 -75.0 234 230.80 21.98 13.5  1.06 11.6
 300 -75.0 225 230.76 22.00 13.5  1.10 11.7
 300 -75.0 216 230.84 22.07 13.5  1.10 11.7
 300 -75.0 207 230.97 22.14 13.5  1.08 11.8
 300 -75.0 198 231.13 22.19 13.5  1.05 11.8
 300 -75.0 189 231.22 22.21 13.5  1.02 11.8
 300 -75.0 180 231.24 22.24 13.5   .99 11.8
 300 -75.0 171 231.25 22.28 13.5   .94 11.9
 300 -75.0 162 231.31 22.27 13.5   .91 11.9
 300 -75.0 153 231.33 22.24 13.5   .89 11.8
 300 -75.0 144 231.29 22.22 13.5   .87 11.8
 300 -75.0 135 231.26 22.25 13.5   .87 11.8
 300 -75.0 126 231.31 22.26 13.5   .85 11.7
 300 -75.0 117 231.24 22.22 13.5   .84 11.6
 300 -75.0 108 231.14 22.23 13.5   .86 11.6
 300 -75.0  99 231.12 22.23 13.5   .88 11.5
 300 -75.0  90 231.08 22.27 13.5   .92 11.5
 300 -75.0  81 231.10 22.35 13.5   .95 11.5
 300 -75.0  72 231.13 22.38 13.5   .99 11.5
 300 -75.0  63 231.20 22.38 13.5  1.01 11.6
 300 -75.0  54 231.09 22.40 13.5  1.03 11.5
 300 -75.0  45 231.01 22.50 13.5  1.06 11.5
 300 -75.0  36 231.13 22.58 13.5  1.06 11.6
 300 -75.0  27 231.26 22.62 13.5  1.05 11.6
 300 -75.0  18 231.35 22.65 13.5  1.03 11.7
 300 -75.0   9 231.43 22.64 13.5   .98 11.7
 300 -67.5 360 230.49 30.28 13.5  2.57   .1
 300 -67.5 351 230.47 30.12 13.5  2.58   .2
 300 -67.5 342 230.30 29.98 13.5  2.59   .1
 300 -67.5 333 230.26 30.04 13.5  2.60   .2
 300 -67.5 324 230.29 30.18 13.5  2.56   .1
 300 -67.5 315 230.48 30.30 13.5  2.55   .1
 300 -67.5 306 230.65 30.24 13.5  2.56   .1
 300 -67.5 297 230.76 30.18 13.5  2.53   .1
 300 -67.5 288 230.81 30.10 13.5  2.54   .1
 300 -67.5 279 230.93 29.97 13.5  2.53   .1
 300 -67.5 270 230.93 29.89 13.5  2.56   .1
 300 -67.5 261 230.98 29.75 13.5  2.57   .1
 300 -67.5 252 230.91 29.61 13.5  2.61   .1
 300 -67.5 243 230.75 29.55 13.5  2.63   .1
 300 -67.5 234 230.44 29.46 13.5  2.67   .1
 300 -67.5 225 230.21 29.50 13.5  2.70   .1
 300 -67.5 216 230.27 29.61 13.5  2.69   .1
 300 -67.5 207 230.29 29.80 13.5  2.66   .1
 300 -67.5 198 230.43 29.97 13.5  2.64   .2
 300 -67.5 189 230.57 29.97 13.5  2.62   .2
 300 -67.5 180 230.64 29.96 13.5  2.64   .2
 300 -67.5 171 230.67 29.95 13.5  2.61   .2
 300 -67.5 162 230.69 29.96 13.5  2.61   .2
 300 -67.5 153 230.64 29.94 13.5  2.59   .2
 300 -67.5 144 230.68 29.89 13.5  2.58   .2
 300 -67.5 135 230.64 29.91 13.5  2.58   .2
 300 -67.5 126 230.66 29.82 13.5  2.58   .2
 300 -67.5 117 230.75 29.72 13.5  2.55   .1
 300 -67.5 108 230.56 29.71 13.5  2.59   .1
 300 -67.5  99 230.52 29.83 13.5  2.59   .1
 300 -67.5  90 230.58 30.07 13.5  2.52   .1
 300 -67.5  81 230.46 30.20 13.5  2.52   .1
 300 -67.5  72 230.26 30.21 13.5  2.53   .0
 300 -67.5  63 230.46 30.15 13.5  2.56   .1
 300 -67.5  54 230.30 30.04 13.5  2.60   .0
 300 -67.5  45 230.34 30.03 13.5  2.65   .0
 300 -67.5  36 230.52 30.10 13.5  2.67   .1
 300 -67.5  27 230.59 30.23 13.5  2.65   .1
 300 -67.5  18 230.49 30.30 13.5  2.61   .1
 300 -67.5   9 230.54 30.30 13.5  2.58   .1
 300 -60.0 360 235.44 36.26 13.5  5.42   .3
 300 -60.0 351 235.57 35.93 13.5  5.40   .3
 300 -60.0 342 235.68 35.82 13.5  5.42   .4
 300 -60.0 333 235.79 35.97 13.5  5.41   .3
 300 -60.0 324 235.86 36.25 13.5  5.40   .3
 300 -60.0 315 235.75 36.59 13.5  5.36   .3
 300 -60.0 306 235.66 36.61 13.5  5.34   .3
 300 -60.0 297 235.84 36.39 13.5  5.35   .3
 300 -60.0 288 235.80 36.49 13.5  5.36   .3
 300 -60.0 279 235.60 36.56 13.5  5.36   .3
 300 -60.0 270 235.25 36.24 13.5  5.37   .3
 300 -60.0 261 235.10 35.95 13.5  5.41   .3
 300 -60.0 252 235.11 35.98 13.5  5.47   .3
 300 -60.0 243 235.16 35.39 13.5  5.46   .3
 300 -60.0 234 235.50 33.73 13.6  5.37   .4
 300 -60.0 225 235.53 33.16 13.6  5.40   .4
 300 -60.0 216 235.43 34.37 13.5  5.51   .4
 300 -60.0 207 235.13 35.38 13.5  5.52   .3
 300 -60.0 198 235.07 35.46 13.5  5.40   .3
 300 -60.0 189 235.11 35.49 13.5  5.35   .3
 300 -60.0 180 235.09 35.33 13.5  5.36   .4
 300 -60.0 171 235.20 35.07 13.5  5.30   .4
 300 -60.0 162 235.04 35.23 13.5  5.32   .4
 300 -60.0 153 234.88 35.42 13.5  5.31   .3
 300 -60.0 144 234.80 35.10 13.5  5.26   .4
 300 -60.0 135 234.21 34.99 13.5  5.32   .4
 300 -60.0 126 233.79 34.79 13.5  5.38   .4
 300 -60.0 117 234.28 34.27 13.5  5.45   .4
 300 -60.0 108 234.03 34.05 13.5  5.46   .4
 300 -60.0  99 233.63 34.58 13.5  5.51   .4
 300 -60.0  90 234.39 35.94 13.4  5.58   .3
 300 -60.0  81 234.96 37.05 13.4  5.41   .3
 300 -60.0  72 234.09 37.64 13.4  5.39   .2
 300 -60.0  63 234.15 37.61 13.4  5.43   .2
 300 -60.0  54 234.48 37.17 13.4  5.51   .3
 300 -60.0  45 235.11 36.72 13.4  5.56   .3
 300 -60.0  36 235.34 36.77 13.4  5.58   .3
 300 -60.0  27 235.36 37.10 13.4  5.58   .3
 300 -60.0  18 235.31 37.11 13.5  5.51   .3
 300 -60.0   9 235.41 36.71 13.5  5.45   .3
 300 -52.5 360 235.82 38.92 13.5  7.71   .4
 300 -52.5 351 235.88 38.41 13.5  7.64   .4
 300 -52.5 342 235.86 38.46 13.5  7.61   .4
 300 -52.5 333 235.98 38.81 13.5  7.65   .4
 300 -52.5 324 236.19 39.27 13.5  7.69   .4
 300 -52.5 315 236.33 39.61 13.5  7.71   .4
 300 -52.5 306 236.58 39.62 13.5  7.71   .4
 300 -52.5 297 236.99 39.51 13.5  7.72   .4
 300 -52.5 288 236.99 39.93 13.5  7.79   .4
 300 -52.5 279 236.52 40.43 13.5  7.86   .4
 300 -52.5 270 236.68 39.88 13.5  7.86   .4
 300 -52.5 261 236.85 39.38 13.5  7.85   .4
 300 -52.5 252 236.26 39.45 13.5  7.86   .4
 300 -52.5 243 236.12 37.61 13.5  7.69   .5
 300 -52.5 234 236.69 33.86 13.6  7.22   .6
 300 -52.5 225 236.82 32.03 13.7  7.01   .6
 300 -52.5 216 236.99 34.03 13.6  7.42   .5
 300 -52.5 207 236.07 36.76 13.5  7.75   .5
 300 -52.5 198 235.41 37.36 13.5  7.60   .5
 300 -52.5 189 235.70 37.61 13.5  7.58   .5
 300 -52.5 180 235.85 37.57 13.5  7.56   .5
 300 -52.5 171 235.97 37.37 13.5  7.50   .5
 300 -52.5 162 235.68 37.90 13.5  7.53   .5
 300 -52.5 153 235.38 37.94 13.5  7.53   .4
 300 -52.5 144 235.29 36.50 13.5  7.35   .5
 300 -52.5 135 234.53 34.55 13.6  7.19   .6
 300 -52.5 126 233.64 32.63 13.6  7.12   .6
 300 -52.5 117 233.15 31.52 13.6  7.13   .6
 300 -52.5 108 233.40 31.48 13.6  7.23   .6
 300 -52.5  99 233.69 32.73 13.6  7.38   .6
 300 -52.5  90 233.49 35.53 13.5  7.74   .5
 300 -52.5  81 233.60 38.91 13.4  8.07   .4
 300 -52.5  72 233.61 40.73 13.4  8.05   .3
 300 -52.5  63 233.40 41.13 13.3  8.00   .3
 300 -52.5  54 233.99 41.06 13.4  8.04   .3
 300 -52.5  45 234.59 40.67 13.4  8.03   .3
 300 -52.5  36 234.87 40.49 13.4  8.01   .3
 300 -52.5  27 235.24 40.17 13.4  7.92   .3
 300 -52.5  18 235.58 39.83 13.4  7.83   .4
 300 -52.5   9 235.64 39.57 13.5  7.80   .4
 300 -45.0 360 236.02 40.91 13.5  9.72   .4
 300 -45.0 351 236.25 40.80 13.5  9.71   .4
 300 -45.0 342 235.89 41.14 13.5  9.76   .4
 300 -45.0 333 235.59 41.68 13.5  9.79   .4
 300 -45.0 324 235.70 42.06 13.4  9.81   .4
 300 -45.0 315 235.86 42.48 13.4  9.91   .4
 300 -45.0 306 236.18 42.80 13.4  9.94   .4
 300 -45.0 297 236.45 42.98 13.4  9.98   .4
 300 -45.0 288 236.50 43.41 13.4 10.00   .4
 300 -45.0 279 236.19 43.97 13.4 10.06   .4
 300 -45.0 270 236.39 43.76 13.4 10.06   .4
 300 -45.0 261 236.78 43.00 13.4  9.88   .4
 300 -45.0 252 236.22 42.36 13.4  9.93   .4
 300 -45.0 243 236.60 39.83 13.5  9.57   .5
 300 -45.0 234 237.14 36.13 13.6  9.08   .6
 300 -45.0 225 237.79 33.99 13.7  8.75   .6
 300 -45.0 216 238.39 35.04 13.6  9.00   .6
 300 -45.0 207 237.16 37.75 13.6  9.53   .6
 300 -45.0 198 235.50 39.36 13.5  9.59   .5
 300 -45.0 189 235.43 40.15 13.5  9.65   .5
 300 -45.0 180 235.49 40.13 13.5  9.61   .5
 300 -45.0 171 235.50 40.05 13.5  9.50   .5
 300 -45.0 162 235.13 40.59 13.5  9.56   .5
 300 -45.0 153 234.55 40.33 13.5  9.51   .5
 300 -45.0 144 234.52 37.96 13.5  9.14   .6
 300 -45.0 135 233.71 33.99 13.6  8.71   .6
 300 -45.0 126 234.26 30.21 13.7  8.21   .7
 300 -45.0 117 235.02 28.79 13.8  8.03   .7
 300 -45.0 108 235.44 29.15 13.7  8.09   .7
 300 -45.0  99 235.13 30.32 13.7  8.33   .7
 300 -45.0  90 234.49 33.34 13.6  8.95   .6
 300 -45.0  81 233.12 38.16 13.5  9.69   .5
 300 -45.0  72 232.71 41.78 13.4 10.19   .4
 300 -45.0  63 233.07 42.73 13.3 10.15   .4
 300 -45.0  54 233.51 42.79 13.4 10.02   .3
 300 -45.0  45 233.70 42.94 13.4 10.11   .3
 300 -45.0  36 234.19 42.50 13.4  9.97   .4
 300 -45.0  27 234.93 41.44 13.4  9.80   .4
 300 -45.0  18 235.65 40.94 13.5  9.71   .4
 300 -45.0   9 235.90 41.01 13.5  9.67   .4
 300 -37.5 360 237.20 43.34 13.5 11.90   .5
 300 -37.5 351 237.24 44.12 13.4 12.06   .5
 300 -37.5 342 237.07 44.68 13.4 12.05   .4
 300 -37.5 333 236.65 44.81 13.4 11.92   .4
 300 -37.5 324 236.42 44.88 13.4 12.00   .4
 300 -37.5 315 236.61 45.48 13.4 12.15   .4
 300 -37.5 306 236.62 46.76 13.4 12.45   .4
 300 -37.5 297 236.55 47.77 13.3 12.54   .4
 300 -37.5 288 236.31 48.05 13.3 12.44   .4
 300 -37.5 279 235.70 48.01 13.3 12.35   .4
 300 -37.5 270 236.15 47.01 13.3 12.04   .4
 300 -37.5 261 236.67 46.21 13.4 12.15   .4
 300 -37.5 252 237.28 44.85 13.4 12.02   .4
 300 -37.5 243 238.35 42.23 13.5 11.37   .5
