  Ls Hgt   Lat   TA0K   TA1K  Tp1  TA2K  Tp2     DA0     DA1%  Dp1  DA2%  Dp2     PA0
 270   7  15.0  220.69  2.63 16.0   .84  3.0  7.849E-03  1.11  7.5  1.08  9.2  3.291E+02
 270   6  15.0  221.88  2.81 16.3   .93  3.3  8.535E-03  1.21  7.6  1.14  9.2  3.598E+02
 270   5  15.0  222.95  3.19 16.2  1.06  3.6  9.282E-03  1.37  5.5  1.23  9.2  3.931E+02
 270   4  15.0  223.33  3.93 16.1  1.28  3.3  1.013E-02  1.74  6.8  1.36  9.2  4.295E+02
 270   3  15.0  223.36  4.21 15.8  1.44  3.3  1.106E-02  1.90  7.1  1.43  9.2  4.690E+02
 270   2  15.0  223.08  4.64 15.4  1.74  3.4  1.209E-02  2.20  6.2  1.58  9.2  5.122E+02
 270   1  15.0  222.06  4.47 15.9  1.93  3.3  1.328E-02  2.32  5.6  1.71  9.1  5.596E+02
 270   0  15.0  218.89  7.03 15.0  2.85  3.2  1.476E-02  3.82  5.1  2.13  8.9  6.119E+02
 270  -1  15.0  216.38  8.18 15.9  3.42  3.2  1.634E-02  4.55  3.9  2.41  8.8  6.699E+02
 270  -2  15.0  210.76 12.28 15.6  4.54  3.2  1.847E-02  6.83  3.8  2.95  9.2  7.366E+02
 270  -3  15.0  204.51 22.14 15.5  7.51  2.6  2.092E-02 12.10  3.7  4.29  8.7  8.060E+02
 270  -4  15.0  198.26 21.46 15.5  7.28  2.6  2.356E-02 12.10  3.7  4.29  8.7  8.820E+02
 270  -5  15.0  192.01 20.79 15.5  7.05  2.6  2.665E-02 12.10  3.7  4.29  8.7  9.651E+02
 270  80  22.5  157.96  7.63 16.1  2.43  5.1  1.632E-06  8.39 12.1  5.33  8.6  4.873E-02
 270  75  22.5  154.00  7.63 16.1  2.43  5.1  3.188E-06  8.39 12.1  5.33  8.6  9.301E-02
 270  70  22.5  150.04  5.56 15.3  2.61  7.5  6.270E-06  8.82 11.6  4.65  8.0  1.775E-01
 270  65  22.5  150.59  4.79 12.5  2.89  5.8  1.206E-05  9.40 11.6  4.48  7.8  3.431E-01
 270  60  22.5  148.15  5.52  8.4  3.11  7.1  2.380E-05 10.68 13.4  4.24  6.6  6.663E-01
 270  55  22.5  142.35  8.60  9.2  4.73  7.5  4.907E-05 11.34 16.5  4.32  6.0  1.319E+00
 270  50  22.5  141.36  6.54 12.7  4.44  8.5  9.898E-05  9.28 13.1  4.23  2.4  2.652E+00
 270  45  22.5  146.83  6.19 18.4  2.55  8.1  1.886E-04  5.62 10.5  2.61  2.9  5.260E+00
 270  40  22.5  155.66  6.74 14.2  2.35  6.1  3.414E-04  4.60 12.0  1.66  2.5  1.009E+01
 270  35  22.5  166.64  5.50  9.5  2.43  3.7  5.873E-04  4.06 12.5   .90  4.5  1.859E+01
 270  30  22.5  176.59  3.92  9.1  1.83  2.5  9.832E-04  2.88 14.6   .63  6.7  3.298E+01
 270  25  22.5  186.41  3.34 10.8  1.50  2.3  1.602E-03  1.87 16.9   .65  8.5  5.673E+01
 270  20  22.5  195.43  3.04 13.8  1.21  2.6  2.558E-03  1.09 15.7   .73  9.6  9.498E+01
 270  15  22.5  205.25  2.76 15.3   .98  3.0  3.981E-03   .74 11.9   .82  9.2  1.552E+02
 270  10  22.5  215.31  2.39 16.3   .88  3.1  6.063E-03   .83 10.0   .93  8.8  2.480E+02
 270   9  22.5  216.94  2.30 16.4   .87  3.2  6.594E-03   .87 10.8   .96  8.8  2.718E+02
 270   8  22.5  218.31  2.21 16.6   .86  3.3  7.175E-03   .90 10.9   .99  8.8  2.976E+02
 270   7  22.5  219.30  2.05 16.7   .84  3.4  7.817E-03   .93 10.5  1.01  8.8  3.257E+02
 270   6  22.5  219.68  2.07 16.1   .89  3.1  8.538E-03  1.00 11.0  1.07  8.8  3.563E+02
 270   5  22.5  219.83  2.31 16.3   .98  3.1  9.333E-03  1.10  9.9  1.16  8.8  3.897E+02
 270   4  22.5  219.67  2.76 15.9  1.15  3.6  1.022E-02  1.29  8.4  1.27  8.8  4.263E+02
 270   3  22.5  218.72  3.52 16.5  1.46  3.3  1.123E-02  1.69  8.4  1.44  8.9  4.664E+02
 270   2  22.5  217.46  3.63 16.9  1.55  3.4  1.236E-02  1.78  7.3  1.48  8.6  5.104E+02
 270   1  22.5  215.88  4.19 18.3  1.71  3.3  1.364E-02  2.10  7.0  1.59  9.1  5.588E+02
 270   0  22.5  213.01  5.42 17.0  2.36  3.1  1.516E-02  2.86  6.6  1.92  8.9  6.124E+02
 270  -1  22.5  208.77  6.12 15.6  2.98  3.0  1.698E-02  3.32  5.8  2.27  8.7  6.720E+02
 270  -2  22.5  203.41  6.99 16.3  3.42  3.1  1.922E-02  3.92  4.5  2.56  9.2  7.411E+02
 270  -3  22.5  198.91 11.50 15.7  4.79  3.0  2.172E-02  6.36  3.9  3.28  9.1  8.179E+02
 270  -4  22.5  194.41 11.24 15.7  4.68  3.0  2.451E-02  6.36  3.9  3.28  9.1  9.025E+02
 270  -5  22.5  189.91 10.98 15.7  4.57  3.0  2.769E-02  6.36  3.9  3.28  9.1  9.960E+02
 270  80  30.0  153.35  7.92 16.2  2.97  3.3  1.673E-06  7.54 12.4  5.64  8.7  4.846E-02
 270  75  30.0  149.68  7.92 16.2  2.97  3.3  3.324E-06  7.54 12.4  5.64  8.7  9.424E-02
 270  70  30.0  146.01  5.04 16.6  2.42  5.3  6.660E-06  8.59 12.0  5.49  8.6  1.832E-01
 270  65  30.0  147.29  4.33 12.8  2.57  6.2  1.295E-05  9.09 11.4  4.73  7.7  3.602E-01
 270  60  30.0  147.81  5.16  9.0  3.04  8.0  2.523E-05  9.49 12.9  3.83  7.9  7.051E-01
 270  55  30.0  144.90  7.37  8.7  4.04  7.2  5.061E-05  9.91 16.0  3.45  6.1  1.387E+00
 270  50  30.0  145.55  6.24 12.0  4.47  8.4  9.938E-05  8.43 14.2  3.33  2.2  2.741E+00
 270  45  30.0  150.61  5.07 15.5  2.68  7.9  1.866E-04  4.61 12.4  2.09  2.6  5.337E+00
 270  40  30.0  158.63  5.26 14.4  1.62  5.2  3.352E-04  4.07 13.2  1.43  4.6  1.010E+01
 270  35  30.0  169.08  3.88 11.8  1.38  5.5  5.733E-04  3.43 13.8  1.11  3.7  1.841E+01
 270  30  30.0  179.14  3.19 11.7  1.30  4.4  9.522E-04  2.54 15.8   .67  4.3  3.240E+01
 270  25  30.0  188.61  3.07 12.4  1.28  2.4  1.544E-03  1.64 17.8   .45  6.3  5.534E+01
 270  20  30.0  197.43  2.74 14.6  1.22  2.2  2.456E-03   .87 16.5   .48  8.5  9.213E+01
 270  15  30.0  205.84  2.47 16.5  1.12  2.0  3.838E-03   .70 13.3   .63  9.2  1.501E+02
 270  10  30.0  212.68  2.12 17.3  1.08  2.4  5.947E-03   .89 10.9   .83  9.1  2.403E+02
 270   9  30.0  213.47  2.07 16.8  1.08  2.5  6.500E-03   .92 11.2   .87  9.1  2.636E+02
 270   8  30.0  214.00  2.03 16.2  1.09  2.6  7.111E-03   .93 11.2   .92  9.1  2.891E+02
 270   7  30.0  214.18  1.96 16.0  1.11  2.7  7.792E-03   .93 10.7   .97  9.2  3.170E+02
 270   6  30.0  213.67  1.88 16.4  1.10  2.8  8.566E-03   .93 10.7  1.02  9.2  3.477E+02
 270   5  30.0  212.67  1.95 17.0  1.15  3.1  9.441E-03  1.02  8.9  1.08  9.2  3.814E+02
 270   4  30.0  211.58  2.12 17.1  1.21  2.9  1.041E-02  1.17  8.9  1.18  9.2  4.185E+02
 270   3  30.0  210.14  2.55 16.3  1.44  2.9  1.151E-02  1.45  8.9  1.34  9.2  4.594E+02
 270   2  30.0  207.93  3.16 16.4  1.63  3.0  1.279E-02  1.95  9.8  1.47  8.9  5.045E+02
 270   1  30.0  206.49  3.61 16.6  1.80  3.1  1.416E-02  2.15  9.0  1.60  8.9  5.545E+02
 270   0  30.0  204.87  3.72 17.3  2.07  3.2  1.568E-02  2.05  8.4  1.76  8.9  6.099E+02
 270  -1  30.0  200.81  3.29 17.1  2.01  3.2  1.763E-02  2.09  8.4  1.80  8.8  6.718E+02
 270  -2  30.0  194.51  5.11 17.7  2.73  3.2  2.014E-02  3.07  6.6  2.22  9.2  7.425E+02
 270  -3  30.0  189.80  4.92 16.8  2.85  3.2  2.291E-02  3.14  6.0  2.36  9.2  8.242E+02
 270  -4  30.0  185.12  9.01 18.4  4.36  3.4  2.629E-02  4.56 10.8  2.75  7.6  9.223E+02
 270  -5  30.0  180.44  8.79 18.4  4.25  3.4  3.018E-02  4.56 10.8  2.75  7.6  1.032E+03
 270  80  37.5  148.18  8.11 15.9  3.25  3.3  1.723E-06  7.03 12.1  5.44  8.9  4.822E-02
 270  75  37.5  144.97  8.11 15.9  3.25  3.3  3.478E-06  7.03 12.1  5.44  8.9  9.550E-02
 270  70  37.5  141.76  5.37 16.4  2.47  5.9  7.081E-06  8.47 12.7  5.50  8.3  1.891E-01
 270  65  37.5  144.61  4.48 16.2  2.23  7.3  1.382E-05  8.17 11.4  5.06  8.3  3.779E-01
 270  60  37.5  147.54  3.67  9.5  2.91  7.3  2.665E-05  7.86 13.3  3.93  7.6  7.442E-01
 270  55  37.5  148.37  6.11  8.3  4.02  6.9  5.169E-05  7.83 15.3  2.90  7.6  1.452E+00
 270  50  37.5  150.90  5.80 10.2  4.22  8.2  9.828E-05  6.70 15.8  2.50  3.1  2.811E+00
 270  45  37.5  156.26  4.04 11.8  2.55  8.3  1.802E-04  4.78 15.9  1.53  4.5  5.345E+00
 270  40  37.5  163.72  3.90 12.5  1.41  6.1  3.185E-04  4.00 16.8  1.25  5.5  9.898E+00
 270  35  37.5  172.57  3.26 12.8   .91  6.4  5.426E-04  3.81 17.5  1.28  4.1  1.778E+01
 270  30  37.5  181.96  3.03 14.1  1.00  7.4  8.962E-04  2.59 18.7   .88  3.2  3.098E+01
 270  25  37.5  190.96  2.94 16.7  1.05  4.5  1.447E-03  1.64 17.7   .51  3.4  5.250E+01
 270  20  37.5  198.46  2.96 18.9  1.04  2.2  2.308E-03   .96 15.6   .30  5.9  8.703E+01
 270  15  37.5  205.05  2.84 17.5  1.04  1.1  3.639E-03  1.04 13.1   .36  8.4  1.418E+02
 270  10  37.5  208.34  2.37 18.1  1.04  1.5  5.766E-03  1.13 11.8   .57  8.5  2.282E+02
 270   9  37.5  208.03  2.29 17.9  1.06  1.6  6.349E-03  1.13 11.5   .63  8.8  2.509E+02
 270   8  37.5  207.48  2.21 17.7  1.11  1.7  7.000E-03  1.13 11.2   .71  8.7  2.759E+02
 270   7  37.5  206.71  2.12 17.3  1.16  1.9  7.727E-03  1.14 10.9   .78  8.7  3.034E+02
 270   6  37.5  205.46  2.07 16.8  1.19  2.0  8.554E-03  1.16 10.8   .86  8.7  3.339E+02
 270   5  37.5  203.74  2.07 16.6  1.22  2.1  9.500E-03  1.20 10.6   .93  8.7  3.677E+02
 270   4  37.5  201.88  2.15 16.3  1.29  2.4  1.057E-02  1.22 10.0  1.04  8.8  4.052E+02
 270   3  37.5  199.85  2.44 16.7  1.44  2.5  1.177E-02  1.40  8.8  1.16  8.9  4.467E+02
 270   2  37.5  197.81  2.62 17.0  1.54  2.7  1.312E-02  1.60  8.7  1.28  8.9  4.929E+02
 270   1  37.5  195.44  3.06 17.4  1.73  2.7  1.468E-02  1.95  8.5  1.43  8.9  5.446E+02
 270   0  37.5  194.00  2.16 16.4  1.43  3.0  1.635E-02  1.56  9.2  1.28  8.8  6.021E+02
 270  -1  37.5  190.34  2.59 16.0  1.70  2.9  1.846E-02  1.81  8.5  1.54  8.9  6.669E+02
 270  -2  37.5  185.35  1.93 15.6  1.72  3.0  2.106E-02  1.51  8.0  1.62  9.0  7.403E+02
 270  -3  37.5  178.82  3.45 18.0  2.08  3.0  2.434E-02  2.51  7.2  1.88  9.0  8.249E+02
 270  -4  37.5  175.30  6.28 17.5  2.67  3.5  2.784E-02  3.49  8.2  2.14  8.4  9.250E+02
 270  -5  37.5  171.78  6.15 17.5  2.62  3.5  3.185E-02  3.49  8.2  2.14  8.4  1.037E+03
 270  80  45.0  142.00  7.08 15.9  3.52  3.6  1.789E-06  6.37 12.7  5.34  8.6  4.804E-02
 270  75  45.0  140.48  7.08 15.9  3.52  3.6  3.619E-06  6.37 12.7  5.34  8.6  9.636E-02
 270  70  45.0  138.96  4.21 16.0  3.13  4.6  7.373E-06  7.11 13.3  5.40  8.9  1.933E-01
 270  65  45.0  143.09  3.88 16.5  2.48  6.0  1.441E-05  6.30 12.2  5.01  8.7  3.902E-01
 270  60  45.0  148.15  2.91 13.1  2.48  7.5  2.743E-05  5.58 12.3  3.71  9.2  7.699E-01
 270  55  45.0  152.60  4.52  9.0  3.43  8.2  5.138E-05  5.89 14.9  2.53  9.3  1.485E+00
 270  50  45.0  157.48  4.36  9.2  3.95  8.5  9.409E-05  5.64 16.1  1.79  4.7  2.809E+00
 270  45  45.0  163.37  3.62  9.1  2.47  8.5  1.677E-04  5.36 16.2  1.16  5.1  5.197E+00
 270  40  45.0  170.41  3.48 10.8  1.47  7.9  2.904E-04  5.42 17.2  1.01  5.7  9.387E+00
 270  35  45.0  177.45  2.95 11.1  1.29  7.2  4.913E-04  5.20 18.0  1.26  4.3  1.655E+01
 270  30  45.0  185.23  2.99 14.6  1.03  8.0  8.096E-04  3.85 18.7  1.04  2.7  2.848E+01
 270  25  45.0  192.34  3.83 17.4   .95  5.8  1.313E-03  2.06 17.1   .61  2.6  4.797E+01
 270  20  45.0  198.02  4.26 17.9   .97  3.0  2.111E-03  1.19 15.2   .37  5.3  7.942E+01
 270  15  45.0  201.33  3.73 17.8   .90  2.6  3.399E-03  1.28 12.9   .28  8.1  1.300E+02
 270  10  45.0  201.64  2.79 17.3   .84  2.0  5.532E-03  1.25 11.9   .33  8.0  2.119E+02
 270   9  45.0  200.63  2.57 17.2   .84  2.0  6.134E-03  1.21 11.6   .36  8.3  2.338E+02
 270   8  45.0  199.09  2.44 17.6   .86  2.6  6.826E-03  1.18 11.2   .40  8.2  2.581E+02
 270   7  45.0  197.39  2.36 17.4   .90  2.4  7.603E-03  1.19 10.8   .46  8.2  2.851E+02
 270   6  45.0  195.52  2.27 17.7   .96  2.2  8.483E-03  1.21 10.8   .53  8.0  3.151E+02
 270   5  45.0  193.39  2.21 17.4  1.01  1.7  9.489E-03  1.27 10.3   .61  8.2  3.486E+02
 270   4  45.0  191.02  2.13 17.0  1.07  1.5  1.065E-02  1.31 10.2   .70  8.2  3.863E+02
 270   3  45.0  188.65  2.03 16.6  1.12  1.7  1.196E-02  1.30  9.7   .80  8.3  4.285E+02
 270   2  45.0  186.17  2.34 15.9  1.35  2.2  1.345E-02  1.46  9.5  1.00  8.4  4.756E+02
 270   1  45.0  183.69  2.28 16.2  1.31  2.4  1.516E-02  1.38  8.5  1.04  8.5  5.285E+02
 270   0  45.0  181.01  2.58 15.9  1.39  2.1  1.712E-02  1.53  7.5  1.14  8.4  5.881E+02
 270  -1  45.0  178.88  1.66 15.6  1.16  2.4  1.931E-02  1.12  7.6  1.07  8.6  6.554E+02
 270  -2  45.0  174.80  1.57 14.0  1.21  2.6  2.209E-02  1.16  7.8  1.17  8.7  7.323E+02
 270  -3  45.0  169.46  2.15 15.7  1.33  2.7  2.551E-02  1.57  6.9  1.29  8.8  8.197E+02
 270  -4  45.0  164.81  3.15 17.1  1.42  2.8  2.950E-02  2.15  6.1  1.39  8.8  9.218E+02
 270  -5  45.0  160.16  3.06 17.1  1.38  2.8  3.413E-02  2.15  6.1  1.39  8.8  1.037E+03
 270  80  52.5  138.17  4.99 16.0  3.37  4.1  1.799E-06  5.35 14.0  4.87  9.0  4.708E-02
 270  75  52.5  137.35  4.99 16.0  3.37  4.1  3.613E-06  5.35 14.0  4.87  9.0  9.414E-02
 270  70  52.5  136.53  3.64 14.6  2.84  5.3  7.296E-06  6.79 15.3  5.56  9.1  1.883E-01
 270  65  52.5  141.45  3.57 15.8  2.66  6.6  1.433E-05  5.15 15.2  4.77  9.2  3.837E-01
 270  60  52.5  148.54  3.14 14.4  2.92  7.3  2.697E-05  4.35 15.2  3.78  9.4  7.593E-01
 270  55  52.5  157.09  2.94 12.0  3.32  8.5  4.864E-05  4.52 15.8  2.61  9.9  1.449E+00
 270  50  52.5  164.83  2.91  9.4  3.54  9.0  8.559E-05  4.74 16.0  1.41  5.9  2.675E+00
 270  45  52.5  171.30  2.60  6.3  2.59  9.6  1.482E-04  5.28 16.2   .97  5.0  4.813E+00
 270  40  52.5  177.59  3.09  6.7  1.62  8.4  2.518E-04  6.18 16.7   .91  5.3  8.476E+00
 270  35  52.5  183.56  3.13  8.0  1.67  7.5  4.205E-04  6.41 17.5  1.02  3.9  1.464E+01
 270  30  52.5  189.30  3.15 11.5  1.37  7.8  6.910E-04  5.35 18.2   .83  3.9  2.484E+01
 270  25  52.5  193.65  3.85 16.4  1.14  7.4  1.129E-03  3.24 17.7   .68  3.2  4.153E+01
 270  20  52.5  195.36  5.26 18.5   .75  6.5  1.856E-03  1.39 15.8   .46  3.1  6.888E+01
 270  15  52.5  193.47  4.79 17.2   .53  3.3  3.110E-03  1.41 12.5   .30  5.8  1.143E+02
 270  10  52.5  190.01  3.33 17.3   .62  2.0  5.291E-03  1.23 11.2   .27  8.1  1.910E+02
 270   9  52.5  188.90  2.99 17.7   .64  1.9  5.906E-03  1.17 11.1   .29  8.3  2.119E+02
 270   8  52.5  187.17  2.68 17.4   .63  2.0  6.622E-03  1.10 11.0   .30  8.1  2.354E+02
 270   7  52.5  184.94  2.46 17.2   .66  1.9  7.457E-03  1.04 10.7   .34  7.7  2.619E+02
 270   6  52.5  182.61  2.28 17.5   .70  1.9  8.405E-03  1.01 10.5   .38  7.6  2.916E+02
 270   5  52.5  180.26  2.09 17.2   .74  2.2  9.483E-03   .99 10.3   .42  7.6  3.247E+02
 270   4  52.5  177.88  1.92 16.9   .76  2.5  1.072E-02   .96 10.2   .45  7.7  3.624E+02
 270   3  52.5  175.62  1.78 16.5   .76  1.9  1.215E-02   .94 10.0   .48  7.7  4.052E+02
 270   2  52.5  173.42  1.65 16.0   .79  2.0  1.376E-02   .93  9.6   .54  7.7  4.534E+02
 270   1  52.5  171.47  1.48 15.4   .82  2.4  1.560E-02   .93  9.5   .62  7.8  5.080E+02
 270   0  52.5  169.64  1.28 14.8   .89  2.6  1.770E-02   .88  9.9   .72  7.9  5.702E+02
 270  -1  52.5  167.20  1.28 14.9   .83  2.1  2.016E-02   .78  9.7   .72  8.0  6.396E+02
 270  -2  52.5  164.72  1.05 14.4   .70  2.5  2.301E-02   .67  9.9   .69  8.0  7.190E+02
 270  -3  52.5  161.39  1.15 13.5   .61  2.5  2.646E-02   .71  8.7   .64  8.2  8.101E+02
 270  -4  52.5  156.46  1.43 13.4   .69  3.2  3.071E-02   .98  8.2   .67  8.3  9.122E+02
 270  -5  52.5  151.53  1.39 13.4   .67  3.2  3.572E-02   .98  8.2   .67  8.3  1.027E+03
 270  80  60.0  138.71  3.77 16.3  3.97  4.6  1.752E-06  4.19 14.4  4.39  8.6  4.601E-02
 270  75  60.0  138.28  3.77 16.3  3.97  4.6  3.351E-06  4.19 14.4  4.39  8.6  8.771E-02
 270  70  60.0  137.85  3.75 16.3  3.20  5.0  6.406E-06  6.72 16.8  5.71  8.6  1.672E-01
 270  65  60.0  142.30  2.92 15.6  3.29  5.5  1.259E-05  5.73 17.1  4.75  9.6  3.391E-01
 270  60  60.0  148.98  2.51 14.7  3.07  6.5  2.371E-05  4.89 17.1  3.98  9.7  6.695E-01
 270  55  60.0  158.25  2.44 13.2  2.85  8.4  4.242E-05  4.30 17.1  2.85  9.2  1.274E+00
 270  50  60.0  168.24  2.61 11.4  3.17  9.5  7.306E-05  4.38 16.6  1.92  7.3  2.331E+00
 270  45  60.0  176.67  2.29 10.6  2.91  9.4  1.234E-04  5.09 16.3  1.23  5.7  4.132E+00
 270  40  60.0  184.08  2.48  5.8  2.15  8.4  2.048E-04  6.04 16.4   .73  5.2  7.145E+00
 270  35  60.0  190.51  2.90  5.1  1.83  8.1  3.350E-04  6.81 16.7   .59  4.0  1.210E+01
 270  30  60.0  193.26  2.30  9.2  1.56  7.9  5.512E-04  6.18 17.4   .67  5.8  2.022E+01
 270  25  60.0  192.03  3.55 15.5  1.13  7.1  9.241E-04  3.87 17.7   .56  5.0  3.372E+01
 270  20  60.0  187.41  5.30 17.6   .84  6.1  1.591E-03  1.63 16.3   .52  4.8  5.665E+01
 270  15  60.0  180.65  4.72 17.5   .43  8.1  2.820E-03  1.12 12.7   .35  3.9  9.676E+01
 270  10  60.0  174.37  3.12 17.7   .40  5.3  5.089E-03   .96 11.2   .20  4.7  1.686E+02
 270   9  60.0  173.12  2.76 17.5   .41  5.0  5.739E-03   .90 11.0   .19  5.0  1.887E+02
 270   8  60.0  171.70  2.44 17.3   .44  3.9  6.484E-03   .84 10.8   .18  5.0  2.115E+02
 270   7  60.0  169.87  2.19 17.1   .45  2.1  7.360E-03   .79 10.7   .20  6.9  2.375E+02
 270   6  60.0  167.88  1.99 16.9   .49  2.2  8.373E-03   .76 10.5   .23  8.4  2.670E+02
 270   5  60.0  165.91  1.80 16.7   .55  1.9  9.530E-03   .73 10.3   .29  8.5  3.004E+02
 270   4  60.0  164.08  1.58 16.5   .60  1.8  1.085E-02   .69 10.2   .36  8.2  3.381E+02
 270   3  60.0  162.61  1.37 16.1   .60  1.7  1.235E-02   .63 10.1   .40  8.0  3.814E+02
 270   2  60.0  161.43  1.18 15.5   .58  1.7  1.404E-02   .58 10.8   .42  7.9  4.307E+02
 270   1  60.0  160.45  1.04 15.0   .55  1.7  1.596E-02   .55 11.4   .44  7.9  4.865E+02
 270   0  60.0  160.02   .90 14.7   .50  1.9  1.810E-02   .51 11.4   .43  7.7  5.500E+02
 270  -1  60.0  159.48   .81 14.6   .47  2.3  2.055E-02   .51 12.7   .44  7.6  6.222E+02
 270  -2  60.0  158.08   .78 14.0   .41  2.4  2.348E-02   .54 12.3   .43  7.6  7.044E+02
 270  -3  60.0  156.35   .58 13.7   .31  3.7  2.681E-02   .46 11.5   .33  7.7  7.958E+02
 270  -4  60.0  153.19   .49 12.1   .18  6.9  3.086E-02   .39 11.5   .14  6.9  8.981E+02
 270  -5  60.0  150.03   .48 12.1   .17  6.9  3.558E-02   .39 11.5   .14  6.9  1.014E+03
 270  80  67.5  145.66  4.31 11.2  3.09  6.5  1.774E-06  4.67 15.2  3.13  7.1  4.890E-02
 270  75  67.5  142.70  4.31 11.2  3.09  6.5  3.000E-06  4.67 15.2  3.13  7.1  8.080E-02
 270  70  67.5  139.74  3.38 13.7  3.03  5.5  5.033E-06  8.35 17.6  4.60  8.3  1.335E-01
 270  65  67.5  144.58  3.35 12.7  3.04  6.1  9.848E-06  8.41 17.9  4.37  9.1  2.688E-01
 270  60  67.5  150.13  2.52 13.8  3.13  6.6  1.858E-05  7.96 17.7  3.68  8.6  5.273E-01
 270  55  67.5  158.83  2.45 15.2  2.63  7.7  3.325E-05  6.86 17.5  2.97  8.1  1.001E+00
 270  50  67.5  169.66  2.97 15.3  2.75  8.8  5.671E-05  6.35 17.3  2.10  7.2  1.825E+00
 270  45  67.5  181.05  2.80 17.0  2.84  8.9  9.324E-05  6.12 16.8  1.34  3.8  3.203E+00
 270  40  67.5  188.26  2.53 13.5  2.22  8.8  1.529E-04  6.18 16.5  1.08  4.5  5.461E+00
 270  35  67.5  192.99  2.48 10.5  2.32  8.7  2.499E-04  6.10 16.4   .66  3.5  9.157E+00
 270  30  67.5  190.88  2.11 16.5  2.14  7.3  4.219E-04  5.20 16.7   .81  4.9  1.530E+01
 270  25  67.5  182.97  3.61 16.6  1.20  5.4  7.451E-04  3.31 16.8   .71  6.0  2.591E+01
 270  20  67.5  173.22  4.56 17.3   .65  6.1  1.368E-03  1.56 15.7   .40  4.1  4.502E+01
 270  15  67.5  164.17  3.80 17.2   .36  6.0  2.589E-03   .79 13.1   .30  4.8  8.073E+01
 270  10  67.5  157.87  2.30 16.9   .29  5.5  4.967E-03   .59 11.0   .24  5.1  1.490E+02
 270   9  67.5  157.12  2.04 16.8   .27  5.0  5.657E-03   .55 10.8   .20  5.1  1.689E+02
 270   8  67.5  156.38  1.78 16.6   .28  5.0  6.443E-03   .52 10.7   .18  5.0  1.914E+02
 270   7  67.5  155.54  1.54 16.5   .30  4.7  7.345E-03   .49 10.6   .17  5.4  2.171E+02
 270   6  67.5  154.67  1.37 16.4   .29  4.5  8.390E-03   .46 11.4   .15  6.1  2.465E+02
 270   5  67.5  153.90  1.21 16.2   .29  3.4  9.580E-03   .43 11.5   .16  6.9  2.801E+02
 270   4  67.5  153.14  1.05 16.0   .31  2.7  1.094E-02   .42 12.1   .18  6.8  3.183E+02
 270   3  67.5  152.84   .91 15.9   .32  2.6  1.246E-02   .40 12.2   .20  6.8  3.618E+02
 270   2  67.5  152.98   .76 15.8   .31  2.2  1.416E-02   .38 12.4   .21  7.0  4.115E+02
 270   1  67.5  153.20   .63 15.8   .30  1.9  1.608E-02   .38 12.5   .23  7.2  4.680E+02
 270   0  67.5  153.97   .52 15.5   .28  2.1  1.818E-02   .38 13.9   .24  7.1  5.319E+02
 270  -1  67.5  154.80   .48 14.8   .27  2.5  2.055E-02   .40 14.1   .24  6.9  6.043E+02
 270  -2  67.5  154.68   .44 14.4   .23  3.0  2.337E-02   .42 13.7   .23  6.6  6.864E+02
 270  -3  67.5  153.81   .39 14.3   .19  3.9  2.669E-02   .44 13.6   .21  6.7  7.798E+02
 270  -4  67.5  152.39   .32 11.8   .12  4.5  3.052E-02   .41 14.1   .13  6.7  8.836E+02
 270  -5  67.5  151.44   .06 14.3   .05  5.1  3.418E-02   .22 10.8   .11  6.8  9.834E+02
 270  80  75.0  126.80  2.82 12.2  2.91  5.5  1.140E-06  7.08 17.8  3.34  6.9  2.745E-02
 270  75  75.0  134.07  2.82 12.2  2.91  5.5  2.076E-06  7.08 17.8  3.34  6.9  5.283E-02
 270  70  75.0  141.34  2.82 12.2  2.91  5.5  3.783E-06  7.08 17.8  3.34  6.9  1.017E-01
 270  65  75.0  148.61  2.74 12.3  3.84  5.7  6.944E-06  8.79 17.7  3.62  7.5  1.956E-01
 270  60  75.0  155.59  2.27 12.0  3.48  6.2  1.273E-05  8.46 17.5  2.75  7.6  3.752E-01
 270  55  75.0  163.25  2.09 13.7  2.84  7.1  2.258E-05  8.29 17.2  2.25  5.4  6.981E-01
 270  50  75.0  171.83  1.80 13.2  2.35  7.6  3.866E-05  8.05 17.3  1.74  5.1  1.260E+00
 270  45  75.0  180.15  2.43 16.9  2.13  7.5  6.456E-05  6.92 17.2  1.42  5.0  2.207E+00
 270  40  75.0  185.03  3.31 18.0  2.15  5.5  1.078E-04  5.57 16.9  1.31  5.3  3.788E+00
 270  35  75.0  184.06  3.51 18.3  1.68  5.8  1.847E-04  4.67 16.5   .86  4.4  6.460E+00
 270  30  75.0  178.03  3.51 17.9  1.29  5.9  3.289E-04  3.56 16.3   .83  5.6  1.113E+01
 270  25  75.0  166.79  3.91 17.7  1.11  4.9  6.218E-04  2.07 15.3   .67  5.9  1.971E+01
 270  20  75.0  155.95  3.19 16.9   .72  5.5  1.227E-03   .92 15.1   .37  6.1  3.634E+01
 270  15  75.0  148.83  2.17 16.5   .45  5.4  2.455E-03   .49 13.2   .29  5.6  6.939E+01
 270  10  75.0  145.47  1.29 16.5   .23  6.2  4.903E-03   .39 12.3   .22  5.9  1.355E+02
 270   9  75.0  145.60  1.14 16.4   .19  6.9  5.606E-03   .35 12.4   .19  5.5  1.551E+02
