  Ls  Lat LonW  TA0K   TA1K  Tp1  TA2K  Tp2
 270 -15.0 297 223.21 53.53 13.1 18.33   .2
 270 -15.0 288 225.40 50.37 13.3 17.69   .3
 270 -15.0 279 229.35 45.49 13.5 16.38   .4
 270 -15.0 270 231.02 41.38 13.7 14.65   .6
 270 -15.0 261 230.13 37.53 13.8 13.85   .7
 270 -15.0 252 230.01 36.09 13.8 13.69   .7
 270 -15.0 243 230.63 35.68 13.7 13.24   .7
 270 -15.0 234 230.93 32.57 13.8 11.87   .8
 270 -15.0 225 229.49 28.97 13.9 10.74   .9
 270 -15.0 216 227.90 27.04 14.0 10.20   .9
 270 -15.0 207 227.94 26.34 14.0 10.01   .9
 270 -15.0 198 228.09 26.88 13.9 10.23   .9
 270 -15.0 189 228.19 28.47 13.9 10.75   .9
 270 -15.0 180 227.93 30.64 13.9 11.46   .8
 270 -15.0 171 227.35 33.16 13.8 12.39   .7
 270 -15.0 162 227.45 35.99 13.7 13.36   .6
 270 -15.0 153 228.17 37.82 13.6 14.07   .6
 270 -15.0 144 229.41 38.15 13.6 14.14   .6
 270 -15.0 135 230.83 36.20 13.7 13.44   .7
 270 -15.0 126 231.61 33.45 13.8 12.67   .7
 270 -15.0 117 232.74 32.28 13.8 12.20   .7
 270 -15.0 108 233.07 32.79 13.8 12.02   .7
 270 -15.0  99 232.20 33.95 13.8 12.44   .7
 270 -15.0  90 231.80 35.01 13.8 12.68   .7
 270 -15.0  81 230.89 35.05 13.8 12.76   .7
 270 -15.0  72 230.34 35.06 13.8 12.81   .7
 270 -15.0  63 230.46 35.12 13.8 12.82   .7
 270 -15.0  54 230.76 35.36 13.8 12.85   .7
 270 -15.0  45 229.82 35.35 13.8 12.88   .7
 270 -15.0  36 228.56 34.82 13.7 12.76   .7
 270 -15.0  27 227.63 33.44 13.8 12.39   .7
 270 -15.0  18 226.32 32.18 13.8 12.02   .7
 270 -15.0   9 224.91 33.19 13.7 12.45   .7
 270  -7.5 360 218.75 35.95 13.3 14.11   .4
 270  -7.5 351 218.72 37.20 13.2 14.43   .3
 270  -7.5 342 219.14 37.17 13.2 14.59   .3
 270  -7.5 333 218.96 39.43 13.1 15.55   .2
 270  -7.5 324 218.07 44.27 12.9 17.24   .1
 270  -7.5 315 217.90 47.98 12.9 18.46   .1
 270  -7.5 306 216.92 53.80 12.9 19.41   .1
 270  -7.5 297 216.38 57.97 12.9 20.30   .0
 270  -7.5 288 218.45 54.80 13.0 19.31   .1
 270  -7.5 279 221.34 49.83 13.3 17.95   .2
 270  -7.5 270 222.62 44.61 13.4 16.74   .4
 270  -7.5 261 222.89 40.61 13.5 15.97   .5
 270  -7.5 252 222.90 38.29 13.5 15.44   .5
 270  -7.5 243 224.59 36.74 13.5 14.48   .6
 270  -7.5 234 226.08 32.18 13.7 12.56   .8
 270  -7.5 225 225.19 27.19 13.9 10.81   .9
 270  -7.5 216 223.46 23.95 14.0  9.57  1.0
 270  -7.5 207 223.56 23.13 14.1  9.29  1.0
 270  -7.5 198 224.36 24.11 14.0  9.65   .9
 270  -7.5 189 224.97 25.70 13.9 10.14   .9
 270  -7.5 180 225.34 28.03 13.9 11.07   .8
 270  -7.5 171 224.92 31.51 13.8 12.30   .7
 270  -7.5 162 223.57 36.13 13.6 14.06   .6
 270  -7.5 153 222.70 40.06 13.4 15.55   .5
 270  -7.5 144 223.19 40.63 13.4 15.73   .5
 270  -7.5 135 224.87 37.78 13.6 14.66   .6
 270  -7.5 126 226.96 34.88 13.7 13.49   .7
 270  -7.5 117 227.93 33.86 13.8 13.01   .7
 270  -7.5 108 227.94 33.04 13.8 12.73   .8
 270  -7.5  99 227.09 32.54 13.8 12.59   .8
 270  -7.5  90 226.19 32.40 13.8 12.50   .8
 270  -7.5  81 225.85 31.83 13.8 12.27   .8
 270  -7.5  72 225.68 31.31 13.8 12.20   .8
 270  -7.5  63 225.86 31.85 13.8 12.37   .8
 270  -7.5  54 225.62 32.00 13.8 12.46   .8
 270  -7.5  45 224.25 31.12 13.8 12.29   .8
 270  -7.5  36 222.47 30.97 13.8 12.35   .8
 270  -7.5  27 220.91 31.02 13.7 12.42   .7
 270  -7.5  18 219.98 30.67 13.6 12.41   .6
 270  -7.5   9 219.19 32.41 13.5 12.93   .5
 270    .0 360 213.60 33.84 13.0 14.80   .3
 270    .0 351 214.16 33.46 13.0 14.33   .3
 270    .0 342 215.45 32.56 13.1 13.68   .4
 270    .0 333 216.57 33.15 13.2 13.85   .4
 270    .0 324 217.20 35.63 13.1 14.92   .3
 270    .0 315 216.33 40.37 13.1 16.76   .3
 270    .0 306 215.24 46.75 13.0 18.11   .2
 270    .0 297 213.15 51.82 12.9 19.75   .1
 270    .0 288 213.08 51.84 13.0 19.59   .1
 270    .0 279 214.06 47.79 13.1 18.42   .2
 270    .0 270 215.13 43.12 13.2 17.80   .3
 270    .0 261 215.21 41.41 13.2 17.46   .3
 270    .0 252 215.92 39.73 13.1 17.00   .3
 270    .0 243 218.57 35.16 13.4 14.95   .6
 270    .0 234 220.30 29.75 13.7 12.53   .8
 270    .0 225 219.27 24.94 13.9 10.49   .9
 270    .0 216 218.09 21.35 14.0  8.97  1.0
 270    .0 207 218.90 20.27 14.1  8.51  1.0
 270    .0 198 220.22 21.21 14.0  8.84  1.0
 270    .0 189 221.32 23.26 14.0  9.53   .9
 270    .0 180 221.89 25.68 13.9 10.49   .9
 270    .0 171 220.70 29.16 13.7 11.89   .7
 270    .0 162 218.53 35.36 13.4 14.36   .5
 270    .0 153 216.54 41.09 13.0 16.78   .2
 270    .0 144 216.88 41.38 13.1 16.72   .2
 270    .0 135 218.87 37.94 13.3 15.41   .4
 270    .0 126 221.43 34.74 13.6 13.89   .6
 270    .0 117 223.13 32.92 13.7 12.99   .7
 270    .0 108 222.44 30.64 13.8 12.23   .8
 270    .0  99 220.16 27.50 13.9 11.06   .9
 270    .0  90 219.41 25.71 13.9 10.46   .9
 270    .0  81 219.73 25.61 13.9 10.44   .9
 270    .0  72 220.20 26.07 13.9 10.63   .9
 270    .0  63 219.78 26.77 13.9 10.98   .9
 270    .0  54 219.01 26.25 13.9 10.75   .9
 270    .0  45 218.09 24.49 13.9 10.25   .9
 270    .0  36 217.19 25.21 13.8 10.68   .8
 270    .0  27 215.83 27.92 13.6 11.86   .6
 270    .0  18 214.73 29.97 13.4 12.84   .5
 270    .0   9 213.78 31.87 13.1 13.64   .3
 270   7.5 360 208.69 30.00 12.9 14.12   .3
 270   7.5 351 209.66 28.03 13.1 13.05   .4
 270   7.5 342 211.07 26.51 13.2 12.17   .5
 270   7.5 333 213.19 26.37 13.3 11.88   .6
 270   7.5 324 213.89 28.80 13.3 12.91   .5
 270   7.5 315 213.20 34.41 13.2 15.09   .4
 270   7.5 306 211.72 39.20 13.1 16.64   .3
 270   7.5 297 210.50 42.69 13.0 17.91   .2
 270   7.5 288 209.05 44.61 13.0 18.45   .2
 270   7.5 279 209.58 41.96 13.1 17.42   .3
 270   7.5 270 209.79 37.61 13.2 16.25   .3
 270   7.5 261 209.81 34.99 13.2 15.83   .3
 270   7.5 252 211.29 32.86 13.3 15.01   .4
 270   7.5 243 212.77 28.41 13.5 12.75   .7
 270   7.5 234 212.92 24.26 13.7 10.69   .9
 270   7.5 225 211.73 20.55 13.9  9.00  1.0
 270   7.5 216 211.61 17.81 14.0  7.84  1.1
 270   7.5 207 213.59 17.41 14.0  7.58  1.1
 270   7.5 198 215.30 18.78 14.0  8.07  1.0
 270   7.5 189 216.00 21.24 13.9  9.13  1.0
 270   7.5 180 215.53 23.97 13.8 10.35   .9
 270   7.5 171 214.54 27.40 13.6 11.70   .7
 270   7.5 162 213.01 32.27 13.2 13.75   .4
 270   7.5 153 211.91 36.93 12.9 16.11   .2
 270   7.5 144 211.88 38.05 12.8 16.68   .2
 270   7.5 135 213.10 36.27 13.1 15.49   .3
 270   7.5 126 215.70 33.09 13.4 13.83   .6
 270   7.5 117 217.19 29.95 13.7 12.62   .8
 270   7.5 108 215.39 26.01 13.9 10.88   .9
 270   7.5  99 212.09 20.72 14.0  8.70  1.0
 270   7.5  90 211.35 17.89 14.1  7.75  1.0
 270   7.5  81 212.73 18.57 14.0  8.10  1.0
 270   7.5  72 213.48 20.13 13.9  8.71  1.0
 270   7.5  63 212.56 20.86 13.9  9.10  1.0
 270   7.5  54 211.95 20.22 13.9  8.95  1.0
 270   7.5  45 212.74 19.40 13.9  8.72   .9
 270   7.5  36 212.96 20.55 13.9  9.24   .9
 270   7.5  27 212.07 23.10 13.7 10.17   .8
 270   7.5  18 210.70 25.78 13.4 11.31   .6
 270   7.5   9 209.51 28.82 13.1 13.01   .4
 270  15.0 360 203.28 23.58 13.0 11.33   .5
 270  15.0 351 204.26 22.98 13.0 11.14   .5
 270  15.0 342 205.93 21.34 13.1 10.45   .6
 270  15.0 333 208.37 20.61 13.2 10.38   .6
 270  15.0 324 209.55 24.65 13.2 12.21   .5
 270  15.0 315 207.81 31.43 13.1 14.53   .4
 270  15.0 306 205.94 33.78 13.1 15.52   .4
 270  15.0 297 205.63 35.16 13.1 15.90   .3
 270  15.0 288 204.94 37.34 13.1 16.60   .3
 270  15.0 279 204.68 36.31 13.1 16.05   .3
 270  15.0 270 204.71 31.84 13.3 14.47   .4
 270  15.0 261 204.51 28.06 13.4 13.42   .4
 270  15.0 252 205.68 25.37 13.5 12.11   .6
 270  15.0 243 206.75 22.03 13.7 10.39   .9
 270  15.0 234 206.40 18.46 13.8  8.62  1.0
 270  15.0 225 205.06 15.14 13.9  6.91  1.1
 270  15.0 216 205.45 13.35 14.0  6.10  1.1
 270  15.0 207 207.49 13.94 14.0  6.39  1.1
 270  15.0 198 209.32 16.34 13.9  7.30  1.0
 270  15.0 189 209.57 19.48 13.7  8.78   .9
 270  15.0 180 208.79 22.59 13.5 10.18   .8
 270  15.0 171 208.22 25.08 13.3 11.32   .6
 270  15.0 162 207.61 26.58 13.2 12.19   .5
 270  15.0 153 207.16 28.81 13.1 13.24   .4
 270  15.0 144 207.09 30.63 13.0 14.43   .3
 270  15.0 135 207.48 30.19 13.1 14.04   .4
 270  15.0 126 209.09 27.46 13.5 12.51   .7
 270  15.0 117 210.02 24.48 13.8 10.88   .9
 270  15.0 108 208.79 20.88 13.9  9.12  1.0
 270  15.0  99 204.93 15.98 14.1  7.04  1.1
 270  15.0  90 203.94 13.37 14.1  6.03  1.1
 270  15.0  81 205.16 13.76 14.1  6.46  1.1
 270  15.0  72 205.29 14.83 13.9  6.98  1.1
 270  15.0  63 204.64 15.14 13.9  7.13  1.1
 270  15.0  54 204.88 15.23 13.9  7.31  1.0
 270  15.0  45 206.20 17.08 13.9  8.20   .9
 270  15.0  36 206.59 19.47 13.8  9.18   .9
 270  15.0  27 206.94 19.60 13.8  8.84   .9
 270  15.0  18 205.67 19.65 13.7  8.78   .9
 270  15.0   9 204.20 21.66 13.3 10.22   .7
 270  22.5 360 194.50 16.51 13.2  8.23   .7
 270  22.5 351 195.44 16.76 13.2  8.82   .7
 270  22.5 342 198.11 16.23 13.2  8.56   .7
 270  22.5 333 202.64 16.15 13.1  8.71   .6
 270  22.5 324 203.48 19.85 12.9 11.00   .6
 270  22.5 315 201.13 25.98 12.9 13.47   .4
 270  22.5 306 199.20 28.00 13.1 13.84   .4
 270  22.5 297 198.58 28.65 13.2 13.95   .4
 270  22.5 288 198.29 30.16 13.1 14.67   .4
 270  22.5 279 198.05 29.48 13.1 14.31   .4
 270  22.5 270 197.54 26.98 13.2 12.94   .4
 270  22.5 261 197.75 23.85 13.3 11.98   .5
 270  22.5 252 198.18 20.83 13.5 10.48   .7
 270  22.5 243 198.63 16.93 13.7  8.40   .9
 270  22.5 234 197.97 12.97 13.9  6.42  1.1
 270  22.5 225 196.44 10.30 14.1  5.02  1.2
 270  22.5 216 197.04  9.40 14.1  4.61  1.3
 270  22.5 207 199.08 10.06 14.1  4.92  1.2
 270  22.5 198 200.77 12.07 13.8  5.79  1.1
 270  22.5 189 201.54 15.21 13.6  7.22  1.0
 270  22.5 180 201.51 17.95 13.3  8.65   .8
 270  22.5 171 201.09 19.86 13.2  9.81   .6
 270  22.5 162 200.75 20.87 13.1 10.34   .6
 270  22.5 153 200.49 22.19 13.1 10.86   .5
 270  22.5 144 200.26 23.47 13.1 11.72   .5
 270  22.5 135 201.15 23.38 13.2 11.22   .6
 270  22.5 126 201.92 21.11 13.6 10.02   .9
 270  22.5 117 202.21 18.83 13.9  8.73  1.0
 270  22.5 108 200.14 16.43 14.0  7.45  1.1
 270  22.5  99 197.45 13.19 14.1  6.08  1.1
 270  22.5  90 196.18 10.92 14.1  5.20  1.1
 270  22.5  81 195.97 10.20 14.1  5.03  1.1
 270  22.5  72 195.58  9.92 14.1  5.09  1.2
 270  22.5  63 196.01 10.10 14.0  5.25  1.1
 270  22.5  54 197.67 11.08 13.9  5.81  1.1
 270  22.5  45 200.11 14.43 13.6  7.64   .9
 270  22.5  36 200.10 18.55 13.4  9.46   .8
 270  22.5  27 199.86 17.31 13.6  8.49   .9
 270  22.5  18 197.37 14.96 13.7  7.12  1.0
 270  22.5   9 195.26 15.34 13.5  7.43   .9
 270  30.0 360 183.80 10.98 13.5  5.89   .9
 270  30.0 351 184.44 11.25 13.5  6.23   .9
 270  30.0 342 186.50 11.35 13.4  6.37   .9
 270  30.0 333 190.97 12.12 13.3  6.80   .8
 270  30.0 324 193.74 14.07 13.0  8.41   .7
 270  30.0 315 193.52 17.26 12.9 10.18   .6
 270  30.0 306 191.11 20.25 13.1 11.33   .5
 270  30.0 297 190.09 22.81 13.1 12.38   .5
 270  30.0 288 189.66 24.02 13.1 12.49   .4
 270  30.0 279 189.70 22.91 13.2 11.87   .5
 270  30.0 270 189.15 21.18 13.3 11.11   .5
 270  30.0 261 188.93 19.46 13.3 10.39   .5
 270  30.0 252 189.59 16.46 13.6  8.82   .7
 270  30.0 243 190.06 12.48 13.9  6.49  1.0
 270  30.0 234 189.15  9.15 14.2  4.60  1.2
 270  30.0 225 188.61  7.37 14.3  3.74  1.3
 270  30.0 216 188.38  6.92 14.3  3.50  1.3
 270  30.0 207 188.75  7.17 14.2  3.68  1.3
 270  30.0 198 189.75  8.20 14.0  4.20  1.2
 270  30.0 189 191.10  9.96 13.8  5.17  1.1
 270  30.0 180 191.81 11.95 13.6  6.26  1.0
 270  30.0 171 191.95 13.54 13.4  7.22   .9
 270  30.0 162 192.00 14.51 13.4  7.77   .7
 270  30.0 153 192.39 15.21 13.4  8.26   .7
 270  30.0 144 192.40 16.38 13.3  8.82   .7
 270  30.0 135 193.03 16.41 13.4  8.64   .8
 270  30.0 126 193.38 14.73 13.6  7.62   .9
 270  30.0 117 193.60 13.05 13.9  6.57  1.0
 270  30.0 108 192.52 11.51 14.0  5.72  1.1
 270  30.0  99 191.22  9.55 14.2  4.75  1.1
 270  30.0  90 189.70  8.02 14.2  4.04  1.1
 270  30.0  81 188.22  7.08 14.3  3.64  1.2
 270  30.0  72 187.08  6.63 14.3  3.52  1.2
 270  30.0  63 186.90  6.84 14.1  3.73  1.2
 270  30.0  54 188.32  7.86 14.0  4.37  1.2
 270  30.0  45 190.02 10.04 13.8  5.80  1.0
 270  30.0  36 190.49 13.11 13.4  7.54   .9
 270  30.0  27 190.52 13.04 13.6  6.94  1.0
 270  30.0  18 188.09 11.23 13.8  5.68  1.0
 270  30.0   9 184.32 10.65 13.7  5.45  1.0
 270  37.5 360 170.94  6.53 13.9  3.69  1.1
 270  37.5 351 171.56  6.80 13.8  3.96  1.1
 270  37.5 342 172.93  7.22 13.8  4.27  1.1
 270  37.5 333 176.77  7.80 13.7  4.68  1.0
 270  37.5 324 180.77  9.18 13.5  5.57   .9
 270  37.5 315 182.92 10.81 13.3  6.83   .8
 270  37.5 306 181.62 13.52 13.3  8.20   .6
 270  37.5 297 179.16 16.77 13.2 10.14   .6
 270  37.5 288 179.17 18.00 13.1 10.52   .5
 270  37.5 279 179.47 16.03 13.2  9.04   .6
 270  37.5 270 179.26 14.97 13.3  8.23   .6
 270  37.5 261 179.12 14.39 13.5  7.83   .7
 270  37.5 252 179.12 11.79 13.8  6.56   .9
 270  37.5 243 179.29  8.51 14.1  4.65  1.1
 270  37.5 234 178.40  6.42 14.3  3.27  1.4
 270  37.5 225 176.75  5.23 14.4  2.68  1.4
 270  37.5 216 175.17  4.86 14.4  2.54  1.4
 270  37.5 207 174.97  4.93 14.3  2.58  1.4
 270  37.5 198 176.02  5.36 14.2  2.85  1.3
 270  37.5 189 178.07  6.16 14.1  3.31  1.2
 270  37.5 180 179.85  7.22 14.0  3.87  1.1
 270  37.5 171 181.04  8.11 13.9  4.48  1.1
 270  37.5 162 181.95  8.49 13.8  4.79  1.0
 270  37.5 153 182.90  9.03 13.8  5.06  1.0
 270  37.5 144 183.46  9.94 13.8  5.58   .9
 270  37.5 135 183.41 10.12 13.7  5.75   .9
 270  37.5 126 183.88  9.07 13.8  4.86  1.1
 270  37.5 117 183.85  7.84 14.0  3.99  1.2
 270  37.5 108 184.53  6.65 14.1  3.36  1.2
 270  37.5  99 183.96  5.88 14.2  2.91  1.2
 270  37.5  90 183.63  5.21 14.4  2.59  1.2
 270  37.5  81 180.44  4.53 14.5  2.41  1.3
 270  37.5  72 178.04  4.19 14.5  2.33  1.3
 270  37.5  63 177.00  4.42 14.3  2.50  1.3
 270  37.5  54 176.87  4.89 14.1  2.84  1.2
 270  37.5  45 177.90  5.88 14.0  3.42  1.2
 270  37.5  36 177.67  7.05 13.8  4.11  1.1
 270  37.5  27 177.87  7.68 13.8  4.28  1.1
 270  37.5  18 176.46  7.24 14.0  3.83  1.1
 270  37.5   9 173.03  6.77 14.0  3.50  1.2
 270  45.0 360 159.62  3.49 14.3  2.00  1.3
 270  45.0 351 159.90  3.69 14.3  2.23  1.3
 270  45.0 342 160.49  3.93 14.3  2.45  1.2
 270  45.0 333 162.47  4.37 14.2  2.80  1.2
 270  45.0 324 165.28  5.33 13.9  3.41  1.1
 270  45.0 315 169.21  6.69 13.8  4.25  1.0
 270  45.0 306 169.92  7.43 13.8  4.80   .9
 270  45.0 297 168.85  9.11 13.5  5.63   .8
 270  45.0 288 168.48 10.04 13.6  5.95   .8
 270  45.0 279 168.58  8.58 13.6  5.02   .9
 270  45.0 270 168.22  8.25 13.5  4.62   .9
 270  45.0 261 167.70  7.94 14.0  4.56  1.0
 270  45.0 252 167.16  6.55 14.1  3.72  1.1
 270  45.0 243 166.37  5.03 14.3  2.84  1.3
 270  45.0 234 164.74  3.94 14.5  2.13  1.5
 270  45.0 225 162.82  3.22 14.6  1.71  1.5
 270  45.0 216 161.71  3.08 14.6  1.61  1.5
 270  45.0 207 161.01  3.04 14.6  1.56  1.4
 270  45.0 198 161.22  3.20 14.5  1.71  1.3
 270  45.0 189 162.68  3.61 14.3  1.94  1.3
 270  45.0 180 165.18  4.18 14.4  2.21  1.2
 270  45.0 171 166.80  4.27 14.3  2.53  1.2
 270  45.0 162 168.65  4.39 14.1  2.67  1.1
 270  45.0 153 170.30  4.72 14.0  2.79  1.1
 270  45.0 144 171.58  5.14 14.2  2.98  1.1
 270  45.0 135 172.03  5.04 14.1  3.00  1.2
 270  45.0 126 173.02  4.72 14.1  2.54  1.3
 270  45.0 117 173.05  4.09 14.2  2.17  1.3
 270  45.0 108 173.47  3.60 14.4  1.89  1.3
 270  45.0  99 173.13  3.28 14.4  1.76  1.4
 270  45.0  90 173.29  3.01 14.5  1.65  1.3
 270  45.0  81 171.13  2.73 14.8  1.50  1.4
 270  45.0  72 168.13  2.57 14.7  1.51  1.4
 270  45.0  63 165.67  2.62 14.6  1.60  1.4
 270  45.0  54 164.41  2.71 14.4  1.64  1.4
 270  45.0  45 163.45  3.07 14.1  1.90  1.4
 270  45.0  36 163.30  3.47 14.1  2.15  1.4
 270  45.0  27 163.43  3.95 14.1  2.29  1.3
 270  45.0  18 162.55  3.97 14.2  2.18  1.3
 270  45.0   9 160.58  3.64 14.3  2.00  1.3
 270  52.5 360 150.00   .10  8.7   .05  9.2
 270  52.5 351 149.94   .11  9.1   .05  9.3
 270  52.5 342 149.81   .10  9.8   .04  9.2
 270  52.5 333 149.55   .11 10.7   .03  9.2
 270  52.5 324 149.10   .10 11.5   .02  7.1
 270  52.5 315 148.45   .08 12.5   .04  6.8
 270  52.5 306 153.75  3.28 14.5  2.01  1.2
 270  52.5 297 155.10  3.40 14.3  2.14  1.2
 270  52.5 288 155.15  3.77 14.3  2.16  1.2
 270  52.5 279 154.48  3.56 14.5  2.02  1.3
 270  52.5 270 153.52  3.21 14.5  1.97  1.1
 270  52.5 261 153.08  3.13 14.3  1.96  1.2
 270  52.5 252 148.20   .02  3.4   .07  8.7
 270  52.5 243 148.65   .03  3.6   .05  8.8
 270  52.5 234 149.31   .06  5.1   .02  9.6
 270  52.5 225 149.87   .06  6.5   .01  9.4
 270  52.5 216 150.14   .07  7.3   .01  6.2
 270  52.5 207 150.27   .08  7.8   .03  6.1
 270  52.5 198 150.30   .08  8.6   .04  6.5
 270  52.5 189 150.19   .07  9.0   .04  7.0
 270  52.5 180 149.96   .08  9.5   .05  7.1
 270  52.5 171 149.73   .08 10.3   .05  7.4
 270  52.5 162 149.52   .06 10.5   .06  7.4
 270  52.5 153 155.65  2.28 14.4  1.40  1.0
 270  52.5 144 157.39  2.56 14.9  1.53  1.0
 270  52.5 135 158.23  1.99 15.1  1.45  1.3
 270  52.5 126 159.51  1.78 13.4  1.21  1.3
 270  52.5 117 160.50  2.30 13.8  1.06  1.5
 270  52.5 108 160.96  2.11 14.7  1.06  1.4
 270  52.5  99 160.82  1.76 14.8  1.05  1.4
 270  52.5  90 161.02  1.63 14.8   .97  1.5
 270  52.5  81 160.50  1.60 14.9   .89  1.4
 270  52.5  72 158.53  1.47 15.0   .96  1.4
 270  52.5  63 156.71  1.37 14.9   .90  1.5
 270  52.5  54 154.22  1.37 14.8   .88  1.6
 270  52.5  45 150.26   .06  8.6   .06  8.3
 270  52.5  36 150.04   .05  7.9   .07  8.4
 270  52.5  27 149.84   .06  8.1   .08  8.6
 270  52.5  18 149.75   .07  8.1   .06  8.9
 270  52.5   9 149.89   .09  8.0   .05  9.0
 270  60.0 360 150.02   .09  9.1   .03  9.4
 270  60.0 351 149.96   .09  9.4   .03  9.9
 270  60.0 342 149.84   .08 10.0   .03 10.4
 270  60.0 333 149.65   .09 10.5   .02  9.5
 270  60.0 324 149.38   .08 10.9   .01 10.1
 270  60.0 315 149.06   .07 11.6   .01  8.6
 270  60.0 306 148.74   .06 12.4   .02  6.4
 270  60.0 297 148.50   .06 13.1   .02  6.2
 270  60.0 288 148.32   .05 14.5   .03  7.0
 270  60.0 279 148.25   .01 15.1   .03  7.4
 270  60.0 270 148.49   .03 10.8   .01  8.3
 270  60.0 261 148.99   .03 13.1   .02  7.7
 270  60.0 252 149.38   .01 18.2   .02  9.4
 270  60.0 243 149.65   .02  4.9   .01 10.4
 270  60.0 234 149.93   .03  6.0   .01   .7
 270  60.0 225 150.16   .04  6.9   .02  2.3
 270  60.0 216 150.29   .05  7.5   .01  3.7
 270  60.0 207 150.36   .05  7.9   .01  4.0
 270  60.0 198 150.38   .06  8.5   .02  5.3
 270  60.0 189 150.32   .06  8.9   .02  5.7
 270  60.0 180 150.21   .06  9.4   .03  6.4
 270  60.0 171 150.05   .06 10.0   .02  6.3
 270  60.0 162 149.88   .04 10.5   .02  6.6
 270  60.0 153 149.74   .04 11.3   .03  7.3
 270  60.0 144 149.61   .05 10.3   .03  6.9
 270  60.0 135 149.56   .06 12.1   .02  7.6
 270  60.0 126 149.53   .05 16.6   .02  8.0
 270  60.0 117 149.46   .02 23.9   .02  7.8
 270  60.0 108 149.46   .05  7.2   .03  7.3
 270  60.0  99 149.58   .06 10.4   .04  7.8
 270  60.0  90 149.76   .02  9.9   .04  8.1
 270  60.0  81 149.94   .03  8.2   .05  8.1
 270  60.0  72 150.09   .07  9.3   .04  8.8
 270  60.0  63 150.20   .06 10.0   .04  9.0
 270  60.0  54 150.23   .05 10.6   .03  9.3
 270  60.0  45 150.18   .05  8.7   .04  8.5
 270  60.0  36 150.08   .06  7.9   .05  8.0
 270  60.0  27 150.01   .05  8.2   .04  8.0
 270  60.0  18 149.97   .07  7.8   .04  8.9
 270  60.0   9 150.01   .08  8.1   .04  9.0
 270  67.5 360 150.03   .07  8.8   .03  9.1
 270  67.5 351 149.97   .07  9.6   .02 10.0
 270  67.5 342 149.90   .07  9.6   .02 10.1
 270  67.5 333 149.80   .08 10.3   .02 10.9
 270  67.5 324 149.67   .06 10.0   .02 10.8
 270  67.5 315 149.53   .07 10.6   .02 11.0
 270  67.5 306 149.41   .07 10.9   .01  1.0
 270  67.5 297 149.30   .07 11.6   .01   .7
 270  67.5 288 149.22   .05 13.1   .00 11.4
 270  67.5 279 149.20   .04 13.5   .01   .7
 270  67.5 270 149.35   .03 12.2   .01   .7
 270  67.5 261 149.62   .04 13.3   .01 11.6
 270  67.5 252 149.87   .02 16.4   .00  8.9
 270  67.5 243 150.09   .01  6.0   .01 11.6
 270  67.5 234 150.25   .02  7.0   .01   .7
 270  67.5 225 150.36   .02  7.5   .01  2.5
 270  67.5 216 150.42   .03  7.8   .01  3.2
 270  67.5 207 150.42   .03  8.6   .01  4.2
 270  67.5 198 150.40   .04  8.8   .02  4.2
 270  67.5 189 150.33   .04  8.9   .02  5.1
 270  67.5 180 150.24   .04  9.6   .01  4.8
 270  67.5 171 150.13   .04 10.0   .01  5.2
 270  67.5 162 150.02   .04  9.9   .02  6.1
 270  67.5 153 149.93   .04 10.7   .02  7.2
 270  67.5 144 149.87   .04 11.9   .02  7.2
 270  67.5 135 149.86   .03 13.5   .01  7.6
 270  67.5 126 149.81   .01 15.0   .01  7.6
 270  67.5 117 149.73   .02  8.2   .02  6.7
 270  67.5 108 149.67   .03  9.6   .02  7.5
 270  67.5  99 149.67   .03 10.2   .02  7.9
 270  67.5  90 149.72   .03 10.3   .02  7.7
 270  67.5  81 149.81   .02  9.5   .02  7.9
 270  67.5  72 149.89   .04  8.7   .02  8.9
 270  67.5  63 149.97   .05 10.1   .02  9.0
 270  67.5  54 150.04   .05 11.1   .01  8.1
 270  67.5  45 150.07   .05 10.5   .00 10.3
 270  67.5  36 150.09   .03  9.4   .01  7.1
 270  67.5  27 150.07   .04  8.0   .02  6.9
 270  67.5  18 150.05   .05  7.7   .02  8.0
 270  67.5   9 150.05   .06  7.8   .02  8.7
 270  75.0 360 150.03   .05  8.0   .03  8.7
 270  75.0 351 150.00   .05  8.4   .03  9.4
 270  75.0 342 149.97   .05  8.8   .03  9.6
 270  75.0 333 149.92   .06  8.7   .02 10.3
 270  75.0 324 149.85   .06  9.8   .03 11.2
 270  75.0 315 149.79   .06 10.2   .02   .2
 270  75.0 306 149.71   .06 10.4   .03   .5
 270  75.0 297 149.64   .06 11.3   .02   .8
 270  75.0 288 149.57   .05 11.6   .01  1.5
 270  75.0 279 149.59   .04 12.8   .01  1.7
 270  75.0 270 149.69   .03 13.2   .01  1.5
 270  75.0 261 149.85   .02 13.6   .01  2.3
 270  75.0 252 150.01   .01 12.3   .01  3.2
 270  75.0 243 150.14   .01  9.5   .01  1.5
 270  75.0 234 150.26   .00  3.6   .01   .1
 270  75.0 225 150.34   .01  9.9   .01  2.9
 270  75.0 216 150.36   .01  8.3   .01  3.1
 270  75.0 207 150.32   .02  8.1   .01  4.1
 270  75.0 198 150.23   .03  8.1   .01  4.1
 270  75.0 189 150.12   .03  9.1   .02  5.4
 270  75.0 180 150.02   .02  9.8   .01  4.6
 270  75.0 171 149.93   .02  9.1   .01  5.2
 270  75.0 162 149.86   .03 10.7   .02  6.1
 270  75.0 153 149.83   .02 11.0   .01  7.4
