  Ls Hgt   Lat     UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
  30 205 -57.50  -39.8 132.7 17.7  93.3 14.9  -70.5 254.3 22.9  63.5 12.2
  30 210 -57.50  -39.9 132.7 17.7  93.3 14.9  -70.2 254.3 22.9  63.5 12.2
  30 215 -57.50  -40.0 132.7 17.7  93.3 14.9  -70.0 254.3 22.9  63.5 12.2
  30 220 -57.50  -40.0 132.7 17.7  93.3 14.9  -69.8 254.3 22.9  63.5 12.2
  30 225 -57.50  -40.0 132.7 17.7  93.3 14.9  -69.6 254.3 22.9  63.5 12.2
  30 230 -57.50  -40.0 132.7 17.7  93.3 14.9  -69.5 254.3 22.9  63.5 12.2
  30 235 -57.50  -40.1 132.7 17.7  93.3 14.9  -69.4 254.3 22.9  63.5 12.2
  30 240 -57.50  -40.1 132.7 17.7  93.3 14.9  -69.3 254.3 22.9  63.5 12.2
  30  80 -52.50   68.6  14.7 14.8  43.6 19.0    5.9  40.4 21.1  48.0 21.8
  30  85 -52.50   71.2  16.6 14.8  52.0 19.0    6.2  43.1 21.1  60.0 21.8
  30  90 -52.50   71.2  12.2 16.0  60.4 18.5    3.3  35.0 21.4  75.9 21.2
  30  95 -52.50   72.1  11.3 20.8  67.9 17.7   -5.7  22.9 22.4  92.6 20.6
  30 100 -52.50   73.6  20.1 21.8  69.3 17.0  -27.2  24.7 25.1  88.8 19.9
  30 105 -52.50   65.7  23.8 20.0  67.7 16.4  -55.3  48.3 25.4  71.1 18.9
  30 110 -52.50   44.0  32.0 18.7  72.7 16.1  -75.2  81.2 24.5  56.6 17.8
  30 115 -52.50   16.8  46.7 18.5  84.5 15.8  -84.5 111.9 24.0  46.7 16.7
  30 120 -52.50   -5.1  62.5 18.5  95.6 15.6  -88.8 135.4 23.7  41.1 15.7
  30 125 -52.50  -19.8  75.5 18.5 103.5 15.4  -89.8 154.2 23.5  38.2 14.9
  30 130 -52.50  -29.1  84.9 18.5 108.6 15.2  -89.1 169.8 23.4  37.1 14.2
  30 135 -52.50  -35.1  91.7 18.5 111.9 15.2  -87.6 182.9 23.3  37.8 13.7
  30 140 -52.50  -39.0  96.3 18.5 114.0 15.1  -85.8 193.6 23.3  39.9 13.2
  30 145 -52.50  -41.6  99.6 18.4 115.1 15.1  -84.1 202.2 23.2  42.5 12.9
  30 150 -52.50  -43.3 101.9 18.4 115.6 15.0  -82.6 209.0 23.2  45.1 12.7
